year,aun,county,district,grade,writing_a,writing_p,writing_b,writing_bb
2006,105258503,Erie,NORTHWESTERN SD,5,0.8,40.2,59.1,0
2006,105258503,Erie,NORTHWESTERN SD,8,0.8,57.3,41.9,0
2006,105258503,Erie,NORTHWESTERN SD,11,9.1,83.2,7,0.7
2006,105259103,Erie,UNION CITY AREA SD,5,0,29.2,67.7,3.1
2006,105259103,Erie,UNION CITY AREA SD,8,8.2,63.9,24.7,3.1
2006,105259103,Erie,UNION CITY AREA SD,11,7.5,79.6,11.8,1.1
2006,105259703,Erie,WATTSBURG AREA SD,5,0.9,58.6,40.5,0
2006,105259703,Erie,WATTSBURG AREA SD,8,7.1,74.3,15.9,2.7
2006,105259703,Erie,WATTSBURG AREA SD,11,6.6,66.9,25,1.5
2006,101260303,Fayette,ALBERT GALLATIN AREA SD,5,0,39.5,59.4,1.1
2006,101260303,Fayette,ALBERT GALLATIN AREA SD,8,2,59.9,35.8,2.3
2006,101260303,Fayette,ALBERT GALLATIN AREA SD,11,4.9,80.8,14.3,0
2006,101260803,Fayette,BROWNSVILLE AREA SD,5,0,36.2,63.8,0
2006,101260803,Fayette,BROWNSVILLE AREA SD,8,0,26.2,65.4,8.5
2006,101260803,Fayette,BROWNSVILLE AREA SD,11,5.6,84,10.4,0
2006,101261302,Fayette,CONNELLSVILLE AREA SD,5,0.3,42.1,56.9,0.8
2006,101261302,Fayette,CONNELLSVILLE AREA SD,8,2.4,49.6,45.1,2.9
2006,101261302,Fayette,CONNELLSVILLE AREA SD,11,8.4,82.5,8.4,0.8
2006,101262903,Fayette,FRAZIER SD,5,2.1,86.3,11.6,0
2006,101262903,Fayette,FRAZIER SD,8,3.8,71.2,24,1
2006,101262903,Fayette,FRAZIER SD,11,22.1,69.8,8.1,0
2006,101264003,Fayette,LAUREL HIGHLANDS SD,5,0.8,48.8,48.8,1.5
2006,101264003,Fayette,LAUREL HIGHLANDS SD,8,3.5,53,38.7,4.9
2006,101264003,Fayette,LAUREL HIGHLANDS SD,11,5.4,80.4,13.3,0.8
2006,101268003,Fayette,UNIONTOWN AREA SD,5,0.8,44,54,1.2
2006,101268003,Fayette,UNIONTOWN AREA SD,8,2.4,66,27.2,4.4
2006,101268003,Fayette,UNIONTOWN AREA SD,11,12.9,75.5,11.6,0
2006,106272003,Forest,FOREST AREA SD,5,0,65,35,0
2006,106272003,Forest,FOREST AREA SD,8,0,43.4,56.6,0
2006,106272003,Forest,FOREST AREA SD,11,3,81.8,15.2,0
2006,112281302,Franklin,CHAMBERSBURG AREA SD,5,1.3,38.2,58.2,2.3
2006,112281302,Franklin,CHAMBERSBURG AREA SD,8,9,68.5,20.3,2.2
2006,112281302,Franklin,CHAMBERSBURG AREA SD,11,24.9,58.5,14.3,2.3
2006,112282004,Franklin,FANNETT-METAL SD,5,4.3,65.2,30.4,0
2006,112282004,Franklin,FANNETT-METAL SD,8,2.3,69.8,27.9,0
2006,112282004,Franklin,FANNETT-METAL SD,11,0,84.8,8.7,6.5
2006,112283003,Franklin,GREENCASTLE-ANTRIM SD,5,0.4,46.2,51.1,2.2
2006,112283003,Franklin,GREENCASTLE-ANTRIM SD,8,2.2,46,47.8,4
2006,112283003,Franklin,GREENCASTLE-ANTRIM SD,11,11.2,74,13.5,1.4
2006,112286003,Franklin,TUSCARORA SD,5,2.2,45.3,52.5,0
2006,112286003,Franklin,TUSCARORA SD,8,1.9,72.7,22.2,3.2
2006,112286003,Franklin,TUSCARORA SD,11,5.7,74.1,18.9,1.4
2006,112289003,Franklin,WAYNESBORO AREA SD,5,1.3,56.9,41.8,0
2006,112289003,Franklin,WAYNESBORO AREA SD,8,3.3,65.8,25,6
2006,112289003,Franklin,WAYNESBORO AREA SD,11,4.4,66.8,25.8,3
2006,111291304,Fulton,CENTRAL FULTON SD,5,0,51.7,46.7,1.7
2006,111291304,Fulton,CENTRAL FULTON SD,8,0,44.6,49.4,6
2006,111291304,Fulton,CENTRAL FULTON SD,11,7.7,73.8,16.9,1.5
2006,111292304,Fulton,FORBES ROAD SD,5,0,69,31,0
2006,111292304,Fulton,FORBES ROAD SD,8,0,35.9,59,5.1
2006,111292304,Fulton,FORBES ROAD SD,11,8.1,67.6,24.3,0
2006,111297504,Fulton,SOUTHERN FULTON SD,5,1.3,60.3,38.5,0
2006,111297504,Fulton,SOUTHERN FULTON SD,8,17.2,56.9,24.1,1.7
2006,111297504,Fulton,SOUTHERN FULTON SD,11,5.3,74.7,16,4
2006,101301303,Greene,CARMICHAELS AREA SD,5,0,16.1,78.5,5.4
2006,101301303,Greene,CARMICHAELS AREA SD,8,0,54,40.2,5.7
2006,101301303,Greene,CARMICHAELS AREA SD,11,4.6,73.6,20.7,1.1
2006,101301403,Greene,CENTRAL GREENE SD,5,0,30,66.9,3.1
2006,101301403,Greene,CENTRAL GREENE SD,8,2,43.3,50.7,4
2006,101301403,Greene,CENTRAL GREENE SD,11,7.5,73.4,17.9,1.2
2006,101303503,Greene,JEFFERSON-MORGAN SD,5,0,50,48.6,1.4
2006,101303503,Greene,JEFFERSON-MORGAN SD,8,1.3,42.9,54.5,1.3
2006,101303503,Greene,JEFFERSON-MORGAN SD,11,8.8,68.1,19.8,3.3
2006,101306503,Greene,SOUTHEASTERN GREENE SD,5,0,36.4,63.6,0
2006,101306503,Greene,SOUTHEASTERN GREENE SD,8,1.6,34.4,57.4,6.6
2006,101306503,Greene,SOUTHEASTERN GREENE SD,11,14.3,66.7,16.7,2.4
2006,101308503,Greene,WEST GREENE SD,5,0,46.9,51.6,1.6
2006,101308503,Greene,WEST GREENE SD,8,1.5,35.4,46.2,16.9
2006,101308503,Greene,WEST GREENE SD,11,0,80.8,17.3,1.9
2006,111312503,Huntingdon,HUNTINGDON AREA SD,5,0.6,64.8,34.5,0
2006,111312503,Huntingdon,HUNTINGDON AREA SD,8,4.5,75.8,17.4,2.2
2006,111312503,Huntingdon,HUNTINGDON AREA SD,11,6.9,82,10.1,1.1
2006,111312804,Huntingdon,JUNIATA VALLEY SD,5,0,53.1,45.3,1.6
2006,111312804,Huntingdon,JUNIATA VALLEY SD,8,8.2,68.9,21.3,1.6
2006,111312804,Huntingdon,JUNIATA VALLEY SD,11,13.2,79.2,7.5,0
2006,111316003,Huntingdon,MOUNT UNION AREA SD,5,0.9,33.3,65.8,0
2006,111316003,Huntingdon,MOUNT UNION AREA SD,8,0.8,66.7,30,2.5
2006,111316003,Huntingdon,MOUNT UNION AREA SD,11,0,63.8,31.4,4.8
2006,111317503,Huntingdon,SOUTHERN HUNTINGDON COUNTY SD,5,0,33.9,66.1,0
2006,111317503,Huntingdon,SOUTHERN HUNTINGDON COUNTY SD,8,3.6,66.4,28.2,1.8
2006,111317503,Huntingdon,SOUTHERN HUNTINGDON COUNTY SD,11,5.6,63.3,26.7,4.4
2006,128321103,Indiana,BLAIRSVILLE-SALTSBURG SD,5,0.6,61.6,37.2,0.6
2006,128321103,Indiana,BLAIRSVILLE-SALTSBURG SD,8,3.2,68.4,25.3,3.2
2006,128321103,Indiana,BLAIRSVILLE-SALTSBURG SD,11,15.7,73.5,9.6,1.2
2006,128323303,Indiana,HOMER-CENTER SD,5,0,70.9,29.1,0
2006,128323303,Indiana,HOMER-CENTER SD,8,6.7,66.7,26.7,0
2006,128323303,Indiana,HOMER-CENTER SD,11,9.2,81.6,6.6,2.6
2006,128323703,Indiana,INDIANA AREA SD,5,2.4,59.4,36.7,1.4
2006,128323703,Indiana,INDIANA AREA SD,8,9.9,56.7,31.7,1.7
2006,128323703,Indiana,INDIANA AREA SD,11,22.3,65.9,11,0.8
2006,128325203,Indiana,MARION CENTER AREA SD,5,4.1,40.8,53.1,2
2006,128325203,Indiana,MARION CENTER AREA SD,8,6,73.9,18.7,1.5
2006,128325203,Indiana,MARION CENTER AREA SD,11,15.5,79.8,4.7,0
2006,128326303,Indiana,PENNS MANOR AREA SD,5,0,52.4,41.3,6.3
2006,128326303,Indiana,PENNS MANOR AREA SD,8,11.5,43.6,42.3,2.6
2006,128326303,Indiana,PENNS MANOR AREA SD,11,2.7,80.8,16.4,0
2006,128327303,Indiana,PURCHASE LINE SD,5,2.1,59.4,35.4,3.1
2006,128327303,Indiana,PURCHASE LINE SD,8,3.2,63.4,32.3,1.1
2006,128327303,Indiana,PURCHASE LINE SD,11,28.3,63.6,7.1,1
2006,128328003,Indiana,UNITED SD,5,3.8,72.2,24.1,0
2006,128328003,Indiana,UNITED SD,8,12.1,65.7,19.2,3
2006,128328003,Indiana,UNITED SD,11,13.9,75.2,9.9,1
2006,106330703,Jefferson,BROCKWAY AREA SD,5,0,73.2,25.6,1.2
2006,106330703,Jefferson,BROCKWAY AREA SD,8,2.3,76.1,19.3,2.3
2006,106330703,Jefferson,BROCKWAY AREA SD,11,11.8,78.8,7.1,2.4
2006,106330803,Jefferson,BROOKVILLE AREA SD,5,1.6,34.6,61.4,2.4
2006,106330803,Jefferson,BROOKVILLE AREA SD,8,4.8,55.2,35.9,4.1
2006,106330803,Jefferson,BROOKVILLE AREA SD,11,9.9,76.6,10.6,2.8
2006,106338003,Jefferson,PUNXSUTAWNEY AREA SD,5,0.5,45.6,53.8,0
2006,106338003,Jefferson,PUNXSUTAWNEY AREA SD,8,0.9,29.7,59.5,9.9
2006,106338003,Jefferson,PUNXSUTAWNEY AREA SD,11,8.6,86.4,5,0
2006,111343603,Juniata,JUNIATA COUNTY SD,5,0.9,41.6,56.3,1.3
2006,111343603,Juniata,JUNIATA COUNTY SD,8,3.6,54,37.6,4.8
2006,111343603,Juniata,JUNIATA COUNTY SD,11,10,73.8,15.7,0.5
2006,119350303,Lackawanna,ABINGTON HEIGHTS SD,5,6.2,70.7,22.3,0.7
2006,119350303,Lackawanna,ABINGTON HEIGHTS SD,8,19.9,72.7,7.4,0
2006,119350303,Lackawanna,ABINGTON HEIGHTS SD,11,24.9,69.8,4.5,0.9
2006,119351303,Lackawanna,CARBONDALE AREA SD,5,1.1,40.9,56.8,1.1
2006,119351303,Lackawanna,CARBONDALE AREA SD,8,6,55.6,30.8,7.7
2006,119351303,Lackawanna,CARBONDALE AREA SD,11,2.9,79.6,16.8,0.7
2006,119352203,Lackawanna,DUNMORE SD,5,1,63.7,35.3,0
2006,119352203,Lackawanna,DUNMORE SD,8,13.8,81.3,4.9,0
2006,119352203,Lackawanna,DUNMORE SD,11,13.5,79.7,6.1,0.7
2006,119354603,Lackawanna,LAKELAND SD,5,1,65,34,0
2006,119354603,Lackawanna,LAKELAND SD,8,32.2,62.8,4.1,0.8
2006,119354603,Lackawanna,LAKELAND SD,11,28.8,68,3.2,0
2006,119355503,Lackawanna,MID VALLEY SD,5,0,34.7,65.3,0
2006,119355503,Lackawanna,MID VALLEY SD,8,1.5,67.7,30.1,0.8
2006,119355503,Lackawanna,MID VALLEY SD,11,12.4,81,6.6,0
2006,119356503,Lackawanna,NORTH POCONO SD,5,0.4,57.2,42.4,0
2006,119356503,Lackawanna,NORTH POCONO SD,8,5.8,76,16.5,1.7
2006,119356503,Lackawanna,NORTH POCONO SD,11,19.4,77.1,3.6,0
2006,119356603,Lackawanna,OLD FORGE SD,5,1.7,57.6,40.7,0
2006,119356603,Lackawanna,OLD FORGE SD,8,1.8,78.2,14.5,5.5
2006,119356603,Lackawanna,OLD FORGE SD,11,10.7,81.3,8,0
2006,119357003,Lackawanna,RIVERSIDE SD,5,4.3,79.8,16,0
2006,119357003,Lackawanna,RIVERSIDE SD,8,1.8,64.3,25.9,8
2006,119357003,Lackawanna,RIVERSIDE SD,11,21,75.6,2.5,0.8
2006,119357402,Lackawanna,SCRANTON SD,5,0.6,42.8,56,0.6
2006,119357402,Lackawanna,SCRANTON SD,8,4.9,71.2,21.7,2.3
2006,119357402,Lackawanna,SCRANTON SD,11,17.3,76.4,5.7,0.6
2006,119358403,Lackawanna,VALLEY VIEW SD,5,1,51.5,46.5,1
2006,119358403,Lackawanna,VALLEY VIEW SD,8,3.9,63.5,31,1.5
2006,119358403,Lackawanna,VALLEY VIEW SD,11,12.5,79,8.5,0
2006,113361303,Lancaster,COCALICO SD,5,3.6,47.6,47.6,1.2
2006,113361303,Lancaster,COCALICO SD,8,4.2,79.2,15.9,0.8
2006,113361303,Lancaster,COCALICO SD,11,17.2,74.9,6.9,1
2006,113361503,Lancaster,COLUMBIA BOROUGH SD,5,0,50,48.9,1.1
2006,113361503,Lancaster,COLUMBIA BOROUGH SD,8,0,47.2,49.1,3.8
2006,113361503,Lancaster,COLUMBIA BOROUGH SD,11,4.6,64.8,24.1,6.5
2006,113361703,Lancaster,CONESTOGA VALLEY SD,5,3.1,66.1,30.5,0.3
2006,113361703,Lancaster,CONESTOGA VALLEY SD,8,8.9,70.6,17.4,3.1
2006,113361703,Lancaster,CONESTOGA VALLEY SD,11,31.1,64.3,4.3,0.3
2006,113362203,Lancaster,DONEGAL SD,5,0,61.5,38.5,0
2006,113362203,Lancaster,DONEGAL SD,8,7.7,65.5,24.7,2.1
2006,113362203,Lancaster,DONEGAL SD,11,9.8,77,11.8,1.5
2006,113362303,Lancaster,EASTERN LANCASTER CO SD,5,3.8,71.3,24.5,0.4
2006,113362303,Lancaster,EASTERN LANCASTER CO SD,8,6,73.9,19.4,0.7
2006,113362303,Lancaster,EASTERN LANCASTER CO SD,11,14.2,73.7,11,1.1
2006,113362403,Lancaster,ELIZABETHTOWN AREA SD,5,5.2,66.8,26.9,1
2006,113362403,Lancaster,ELIZABETHTOWN AREA SD,8,14.9,64.2,19.5,1.3
2006,113362403,Lancaster,ELIZABETHTOWN AREA SD,11,20.7,68.9,9.9,0.6
2006,113362603,Lancaster,EPHRATA AREA SD,5,5.3,64.1,30.6,0
2006,113362603,Lancaster,EPHRATA AREA SD,8,3.9,71.9,20.7,3.5
2006,113362603,Lancaster,EPHRATA AREA SD,11,11.6,77.8,9.2,1.4
2006,113363103,Lancaster,HEMPFIELD SD,5,2.8,63.8,33,0.4
2006,113363103,Lancaster,HEMPFIELD SD,8,6.3,61.3,29.4,3
2006,113363103,Lancaster,HEMPFIELD SD,11,24,70.3,4.8,0.9
2006,113363603,Lancaster,LAMPETER-STRASBURG SD,5,4.3,68.7,25.8,1.3
2006,113363603,Lancaster,LAMPETER-STRASBURG SD,8,13.3,74.7,10.2,1.8
2006,113363603,Lancaster,LAMPETER-STRASBURG SD,11,15.5,74.9,8.4,1.3
2006,113364002,Lancaster,LANCASTER SD,5,0.4,28.8,68.6,2.3
2006,113364002,Lancaster,LANCASTER SD,8,0.9,39.2,50.6,9.3
2006,113364002,Lancaster,LANCASTER SD,11,4.6,66.7,25.2,3.5
2006,113364403,Lancaster,MANHEIM CENTRAL SD,5,3,59,37.5,0.5
2006,113364403,Lancaster,MANHEIM CENTRAL SD,8,7.1,74.4,16.4,2.1
2006,113364403,Lancaster,MANHEIM CENTRAL SD,11,16.5,72.2,10.1,1.2
2006,113364503,Lancaster,MANHEIM TOWNSHIP SD,5,4.8,63.3,31.4,0.5
2006,113364503,Lancaster,MANHEIM TOWNSHIP SD,8,8.5,68.6,21.4,1.5
2006,113364503,Lancaster,MANHEIM TOWNSHIP SD,11,32.1,62.8,4.8,0.2
2006,113365203,Lancaster,PENN MANOR SD,5,2.9,68,27.4,1.7
2006,113365203,Lancaster,PENN MANOR SD,8,10.8,76.5,12.4,0.2
2006,113365203,Lancaster,PENN MANOR SD,11,24.9,71.7,3.2,0.2
2006,113365303,Lancaster,PEQUEA VALLEY SD,5,1.5,73.7,24.1,0.7
2006,113365303,Lancaster,PEQUEA VALLEY SD,8,5.8,59.7,31.8,2.6
2006,113365303,Lancaster,PEQUEA VALLEY SD,11,17.9,72.4,9.7,0
2006,113367003,Lancaster,SOLANCO SD,5,0.7,58.2,39.9,1.1
2006,113367003,Lancaster,SOLANCO SD,8,1.8,57.9,40,0.3
2006,113367003,Lancaster,SOLANCO SD,11,17.4,72.3,9,1.2
2006,113369003,Lancaster,WARWICK SD,5,0.5,50.5,48.6,0.3
2006,113369003,Lancaster,WARWICK SD,8,5.6,72.6,19.6,2.2
2006,113369003,Lancaster,WARWICK SD,11,17.5,71.6,10.1,0.9
2006,104372003,Lawrence,ELLWOOD CITY AREA SD,5,0,49.1,50.3,0.6
2006,104372003,Lawrence,ELLWOOD CITY AREA SD,8,5,71.4,21.1,2.5
2006,104372003,Lawrence,ELLWOOD CITY AREA SD,11,25.8,71.1,3.1,0
2006,104374003,Lawrence,LAUREL SD,5,2.9,75.7,20.4,1
2006,104374003,Lawrence,LAUREL SD,8,7.5,71.7,18.3,2.5
2006,104374003,Lawrence,LAUREL SD,11,20.8,73.3,5.9,0
2006,104375003,Lawrence,MOHAWK AREA SD,5,1.4,57.1,41.4,0
2006,104375003,Lawrence,MOHAWK AREA SD,8,1.2,37.8,54.3,6.7
2006,104375003,Lawrence,MOHAWK AREA SD,11,23.6,75,1.4,0
2006,104375203,Lawrence,NESHANNOCK TOWNSHIP SD,5,7,69.8,22.1,1.2
2006,104375203,Lawrence,NESHANNOCK TOWNSHIP SD,8,3.7,64.8,31.5,0
2006,104375203,Lawrence,NESHANNOCK TOWNSHIP SD,11,27.4,70.9,0.9,0.9
2006,104375302,Lawrence,NEW CASTLE AREA SD,5,0,57.2,41.7,1.1
2006,104375302,Lawrence,NEW CASTLE AREA SD,8,0,61,34.3,4.7
2006,104375302,Lawrence,NEW CASTLE AREA SD,11,14.1,68.6,15.7,1.6
2006,104376203,Lawrence,SHENANGO AREA SD,5,0,46.7,45.6,7.8
2006,104376203,Lawrence,SHENANGO AREA SD,8,4.8,77.9,14.4,2.9
2006,104376203,Lawrence,SHENANGO AREA SD,11,10.6,79.8,9.6,0
2006,104377003,Lawrence,UNION AREA SD,5,0,48.5,51.5,0
2006,104377003,Lawrence,UNION AREA SD,8,2.8,57.7,39.4,0
2006,104377003,Lawrence,UNION AREA SD,11,5.4,92.9,1.8,0
2006,104378003,Lawrence,WILMINGTON AREA SD,5,0.9,56.3,42.9,0
2006,104378003,Lawrence,WILMINGTON AREA SD,8,4.1,70.7,25.2,0
2006,104378003,Lawrence,WILMINGTON AREA SD,11,20.2,70.2,9.7,0
2006,113380303,Lebanon,ANNVILLE-CLEONA SD,5,0.9,66.4,31.8,0.9
2006,113380303,Lebanon,ANNVILLE-CLEONA SD,8,10.6,62.4,25.5,1.4
2006,113380303,Lebanon,ANNVILLE-CLEONA SD,11,23,68.1,8.9,0
2006,113381303,Lebanon,CORNWALL-LEBANON SD,5,1.4,62.4,36.1,0
2006,113381303,Lebanon,CORNWALL-LEBANON SD,8,9.9,70.4,18.1,1.6
2006,113381303,Lebanon,CORNWALL-LEBANON SD,11,18.2,75.7,6.1,0
2006,113382303,Lebanon,EASTERN LEBANON CO SD,5,1.6,46.4,50.8,1.1
2006,113382303,Lebanon,EASTERN LEBANON CO SD,8,4,70.2,25.3,0.5
2006,113382303,Lebanon,EASTERN LEBANON CO SD,11,14.2,69.5,15.7,0.5
2006,113384603,Lebanon,LEBANON SD,5,0.3,43.7,55,1
2006,113384603,Lebanon,LEBANON SD,8,0.8,33.3,57.2,8.6
2006,113384603,Lebanon,LEBANON SD,11,2.2,76.5,19.6,1.7
2006,113385003,Lebanon,NORTHERN LEBANON SD,5,0.5,46,52.9,0.5
2006,113385003,Lebanon,NORTHERN LEBANON SD,8,1.1,53.6,41.5,3.8
2006,113385003,Lebanon,NORTHERN LEBANON SD,11,8,67,23.9,1.1
2006,113385303,Lebanon,PALMYRA AREA SD,5,2.8,50.2,46.2,0.8
2006,113385303,Lebanon,PALMYRA AREA SD,8,11.2,67.5,20.5,0.8
2006,113385303,Lebanon,PALMYRA AREA SD,11,16.7,69.4,13,0.9
2006,121390302,Lehigh,ALLENTOWN CITY SD,5,1,37.9,59.2,1.8
2006,121390302,Lehigh,ALLENTOWN CITY SD,8,1.3,57,36.5,5.3
2006,121390302,Lehigh,ALLENTOWN CITY SD,11,5.6,68.3,24.9,1.2
2006,121391303,Lehigh,CATASAUQUA AREA SD,5,0.9,69.2,28.2,1.7
2006,121391303,Lehigh,CATASAUQUA AREA SD,8,4.2,70.6,25.2,0
2006,121391303,Lehigh,CATASAUQUA AREA SD,11,20.5,73.8,5.7,0
2006,121392303,Lehigh,EAST PENN SD,5,6.5,67.7,25.2,0.6
2006,121392303,Lehigh,EAST PENN SD,8,3.8,65.3,30.2,0.7
2006,121392303,Lehigh,EAST PENN SD,11,28.5,62.5,8.2,0.8
2006,121394503,Lehigh,NORTHERN LEHIGH SD,5,2.7,71.1,25.5,0.7
2006,121394503,Lehigh,NORTHERN LEHIGH SD,8,1.1,54.1,42.1,2.7
2006,121394503,Lehigh,NORTHERN LEHIGH SD,11,15.7,64.7,19,0.7
2006,121394603,Lehigh,NORTHWESTERN LEHIGH SD,5,1.8,56.4,40.5,1.2
2006,121394603,Lehigh,NORTHWESTERN LEHIGH SD,8,5.6,61.5,30.3,2.6
2006,121394603,Lehigh,NORTHWESTERN LEHIGH SD,11,16.8,76.7,6.4,0
2006,121395103,Lehigh,PARKLAND SD,5,4,61.7,34.1,0.1
2006,121395103,Lehigh,PARKLAND SD,8,11.1,78.1,10.4,0.4
2006,121395103,Lehigh,PARKLAND SD,11,36,61.8,2.2,0
2006,121395603,Lehigh,SALISBURY TOWNSHIP SD,5,7.6,68.7,23.7,0
2006,121395603,Lehigh,SALISBURY TOWNSHIP SD,8,0.7,40.7,57.3,1.3
2006,121395603,Lehigh,SALISBURY TOWNSHIP SD,11,29.1,65.9,4.9,0
2006,121395703,Lehigh,SOUTHERN LEHIGH SD,5,3.3,54,42.2,0.5
2006,121395703,Lehigh,SOUTHERN LEHIGH SD,8,8.2,68.3,23.5,0
2006,121395703,Lehigh,SOUTHERN LEHIGH SD,11,23,68.2,8.8,0
2006,121397803,Lehigh,WHITEHALL-COPLAY SD,5,1.3,59.3,39.1,0.3
2006,121397803,Lehigh,WHITEHALL-COPLAY SD,8,1.9,54.8,41.6,1.6
2006,121397803,Lehigh,WHITEHALL-COPLAY SD,11,12.7,73.8,12.7,0.9
2006,118401403,Luzerne,CRESTWOOD SD,5,1.4,68.3,30.3,0
2006,118401403,Luzerne,CRESTWOOD SD,8,4,56.6,37.2,2.2
2006,118401403,Luzerne,CRESTWOOD SD,11,14.2,71.7,13,1.2
2006,118401603,Luzerne,DALLAS SD,5,1.1,75.4,23.5,0
2006,118401603,Luzerne,DALLAS SD,8,4.8,80,13.8,1.4
2006,118401603,Luzerne,DALLAS SD,11,40.2,57.1,1.6,1.1
2006,118402603,Luzerne,GREATER NANTICOKE AREA SD,5,0.6,33.7,65.7,0
2006,118402603,Luzerne,GREATER NANTICOKE AREA SD,8,3.3,53.6,39.8,3.3
2006,118402603,Luzerne,GREATER NANTICOKE AREA SD,11,5,77.3,17.7,0
2006,118403003,Luzerne,HANOVER AREA SD,5,1.4,53.6,44.9,0
2006,118403003,Luzerne,HANOVER AREA SD,8,7.6,71.2,18.2,2.9
2006,118403003,Luzerne,HANOVER AREA SD,11,21.2,68.2,9.9,0.7
2006,118403302,Luzerne,HAZLETON AREA SD,5,0.9,56,42.5,0.7
2006,118403302,Luzerne,HAZLETON AREA SD,8,3.2,66.4,27.4,2.9
2006,118403302,Luzerne,HAZLETON AREA SD,11,10.4,80.3,8.8,0.6
2006,118403903,Luzerne,LAKE-LEHMAN SD,5,0.6,67.7,30.4,1.2
2006,118403903,Luzerne,LAKE-LEHMAN SD,8,7.5,71.7,18.7,2.1
2006,118403903,Luzerne,LAKE-LEHMAN SD,11,19.1,75.2,5.7,0
2006,118406003,Luzerne,NORTHWEST AREA SD,5,0,46,52.2,1.8
2006,118406003,Luzerne,NORTHWEST AREA SD,8,7.4,74.8,15.6,2.2
2006,118406003,Luzerne,NORTHWEST AREA SD,11,15.2,80.4,3.6,0.9
2006,118406602,Luzerne,PITTSTON AREA SD,5,0.9,53,46,0
2006,118406602,Luzerne,PITTSTON AREA SD,8,7,65,26.7,1.2
2006,118406602,Luzerne,PITTSTON AREA SD,11,11.5,79.6,8.9,0
2006,118408852,Luzerne,WILKES-BARRE AREA SD,5,0.7,69.4,29.5,0.5
2006,118408852,Luzerne,WILKES-BARRE AREA SD,8,11,70.7,17.2,1.1
2006,118408852,Luzerne,WILKES-BARRE AREA SD,11,28.3,68.1,3.6,0
2006,118409203,Luzerne,WYOMING AREA SD,5,7.7,73.8,18.6,0
2006,118409203,Luzerne,WYOMING AREA SD,8,11.9,77.7,9.4,1
2006,118409203,Luzerne,WYOMING AREA SD,11,36.2,59.7,4.1,0
2006,118409302,Luzerne,WYOMING VALLEY WEST SD,5,0.5,64.7,33.2,1.6
2006,118409302,Luzerne,WYOMING VALLEY WEST SD,8,4.7,66.2,24.8,4.3
2006,118409302,Luzerne,WYOMING VALLEY WEST SD,11,8.2,74.6,17.3,0
2006,117412003,Lycoming,EAST LYCOMING SD,5,2.7,70,26.4,0.9
2006,117412003,Lycoming,EAST LYCOMING SD,8,25.4,66.2,8.5,0
2006,117412003,Lycoming,EAST LYCOMING SD,11,24.1,69.7,6.2,0
2006,117414003,Lycoming,JERSEY SHORE AREA SD,5,0.5,44.8,54.2,0.5
2006,117414003,Lycoming,JERSEY SHORE AREA SD,8,3.6,76.4,19.1,0.9
2006,117414003,Lycoming,JERSEY SHORE AREA SD,11,13.8,78.1,7.6,0.4
2006,117414203,Lycoming,LOYALSOCK TOWNSHIP SD,5,1,48,51,0
2006,117414203,Lycoming,LOYALSOCK TOWNSHIP SD,8,8.7,60.3,28.6,2.4
2006,117414203,Lycoming,LOYALSOCK TOWNSHIP SD,11,16.9,75.4,5.9,1.7
2006,117415004,Lycoming,MONTGOMERY AREA SD,5,2.6,65.4,32.1,0
2006,117415004,Lycoming,MONTGOMERY AREA SD,8,5.1,71.8,21.8,1.3
2006,117415004,Lycoming,MONTGOMERY AREA SD,11,12.5,80.6,6.9,0
2006,117415103,Lycoming,MONTOURSVILLE AREA SD,5,3.1,69.2,26.9,0.8
2006,117415103,Lycoming,MONTOURSVILLE AREA SD,8,8.1,83.8,7.1,1
2006,117415103,Lycoming,MONTOURSVILLE AREA SD,11,20.8,75,3.6,0.6
2006,117415303,Lycoming,MUNCY SD,5,2.9,80.9,16.2,0
2006,117415303,Lycoming,MUNCY SD,8,9.1,77.3,12.5,1.1
2006,117415303,Lycoming,MUNCY SD,11,15.9,81.2,2.9,0
2006,117416103,Lycoming,SOUTH WILLIAMSPORT AREA SD,5,2,51,45.1,2
2006,117416103,Lycoming,SOUTH WILLIAMSPORT AREA SD,8,6.6,66.4,24.6,2.5
2006,117416103,Lycoming,SOUTH WILLIAMSPORT AREA SD,11,11.1,82.4,5.6,0.9
2006,117417202,Lycoming,WILLIAMSPORT AREA SD,5,3.8,53.3,42.6,0.3
2006,117417202,Lycoming,WILLIAMSPORT AREA SD,8,4.8,65.8,27.3,2.1
2006,117417202,Lycoming,WILLIAMSPORT AREA SD,11,6.3,77,14.4,2.3
2006,109420803,Mckean,BRADFORD AREA SD,5,0.5,58.3,41.2,0
2006,109420803,Mckean,BRADFORD AREA SD,8,0.8,42.9,48,8.3
2006,109420803,Mckean,BRADFORD AREA SD,11,6.8,76.6,15.1,1.5
2006,109422303,Mckean,KANE AREA SD,5,1,22.2,74.7,2
2006,109422303,Mckean,KANE AREA SD,8,5.7,64.8,28.7,0.8
2006,109422303,Mckean,KANE AREA SD,11,5.7,79.3,14.9,0
2006,109426003,Mckean,OTTO-ELDRED SD,5,2.3,86,11.6,0
2006,109426003,Mckean,OTTO-ELDRED SD,8,1.3,74.7,24,0
2006,109426003,Mckean,OTTO-ELDRED SD,11,3.2,67.7,27.4,1.6
2006,109426303,Mckean,PORT ALLEGANY SD,5,0,48.6,50,1.4
