"The 2009 PSSA Writing District Level Proficiency Results",,,,,,,,,,
"(Full Academic Year; No PASA Scores) Subgroups with less than 10 students assessed were removed from the file. Percentages were rounded to the nearest tenth. Proficiency percentages may not add up to 100 due to rounding.",,,,,,,,,,
,,,,,,,,,,
"AUN","County","IU Number","District","Grade","Group","Number Scored Writing","% Advanced Writing","% Proficient Writing","% Basic Writing","% Below Basic Writing"
116496503,"Northumberland",16,"SHAMOKIN AREA SD",11,"Female",87,4.6,90.8,4.6,0.0
116496503,"Northumberland",16,"SHAMOKIN AREA SD",11,"White",169,5.3,87.0,6.5,1.2
116496603,"Northumberland",16,"SHIKELLAMY SD",5,"All Students",208,0.5,69.2,30.3,0.0
116496603,"Northumberland",16,"SHIKELLAMY SD",5,"IEP",24,4.2,45.8,50.0,0.0
116496603,"Northumberland",16,"SHIKELLAMY SD",5,"Economically Disadvantaged",77,0.0,62.3,37.7,0.0
116496603,"Northumberland",16,"SHIKELLAMY SD",5,"Male",115,0.0,65.2,34.8,0.0
116496603,"Northumberland",16,"SHIKELLAMY SD",5,"Female",93,1.1,74.2,24.7,0.0
116496603,"Northumberland",16,"SHIKELLAMY SD",5,"White",189,0.5,69.8,29.6,0.0
116496603,"Northumberland",16,"SHIKELLAMY SD",5,"Black",10,0.0,50.0,50.0,0.0
116496603,"Northumberland",16,"SHIKELLAMY SD",8,"All Students",221,9.5,72.9,15.4,2.3
116496603,"Northumberland",16,"SHIKELLAMY SD",8,"IEP",31,16.1,19.4,48.4,16.1
116496603,"Northumberland",16,"SHIKELLAMY SD",8,"Economically Disadvantaged",77,3.9,61.0,31.2,3.9
116496603,"Northumberland",16,"SHIKELLAMY SD",8,"Male",117,5.1,71.8,20.5,2.6
116496603,"Northumberland",16,"SHIKELLAMY SD",8,"Female",104,14.4,74.0,9.6,1.9
116496603,"Northumberland",16,"SHIKELLAMY SD",8,"White",206,10.2,71.8,15.5,2.4
116496603,"Northumberland",16,"SHIKELLAMY SD",11,"All Students",218,12.8,73.4,13.3,0.5
116496603,"Northumberland",16,"SHIKELLAMY SD",11,"IEP",24,8.3,45.8,45.8,0.0
116496603,"Northumberland",16,"SHIKELLAMY SD",11,"Economically Disadvantaged",67,6.0,74.6,19.4,0.0
116496603,"Northumberland",16,"SHIKELLAMY SD",11,"Male",113,8.8,69.9,20.4,0.9
116496603,"Northumberland",16,"SHIKELLAMY SD",11,"Female",105,17.1,77.1,5.7,0.0
116496603,"Northumberland",16,"SHIKELLAMY SD",11,"White",206,13.6,74.3,11.7,0.5
116498003,"Northumberland",16,"WARRIOR RUN SD",5,"All Students",109,0.0,52.3,47.7,0.0
116498003,"Northumberland",16,"WARRIOR RUN SD",5,"Economically Disadvantaged",30,0.0,40.0,60.0,0.0
116498003,"Northumberland",16,"WARRIOR RUN SD",5,"Male",57,0.0,43.9,56.1,0.0
116498003,"Northumberland",16,"WARRIOR RUN SD",5,"Female",52,0.0,61.5,38.5,0.0
116498003,"Northumberland",16,"WARRIOR RUN SD",5,"White",107,0.0,53.3,46.7,0.0
116498003,"Northumberland",16,"WARRIOR RUN SD",8,"All Students",131,3.8,77.1,18.3,0.8
116498003,"Northumberland",16,"WARRIOR RUN SD",8,"IEP",12,0.0,25.0,75.0,0.0
116498003,"Northumberland",16,"WARRIOR RUN SD",8,"Economically Disadvantaged",28,7.1,67.9,21.4,3.6
116498003,"Northumberland",16,"WARRIOR RUN SD",8,"Male",66,0.0,71.2,27.3,1.5
116498003,"Northumberland",16,"WARRIOR RUN SD",8,"Female",65,7.7,83.1,9.2,0.0
116498003,"Northumberland",16,"WARRIOR RUN SD",8,"White",129,3.9,77.5,17.8,0.8
116498003,"Northumberland",16,"WARRIOR RUN SD",11,"All Students",132,23.5,65.2,9.8,1.5
116498003,"Northumberland",16,"WARRIOR RUN SD",11,"IEP",12,0.0,25.0,58.3,16.7
116498003,"Northumberland",16,"WARRIOR RUN SD",11,"Economically Disadvantaged",28,17.9,71.4,7.1,3.6
116498003,"Northumberland",16,"WARRIOR RUN SD",11,"Male",64,12.5,65.6,18.8,3.1
116498003,"Northumberland",16,"WARRIOR RUN SD",11,"Female",68,33.8,64.7,1.5,0.0
116498003,"Northumberland",16,"WARRIOR RUN SD",11,"White",129,23.3,65.1,10.1,1.6
115503004,"Perry",15,"GREENWOOD SD",5,"All Students",75,2.7,73.3,24.0,0.0
115503004,"Perry",15,"GREENWOOD SD",5,"IEP",17,0.0,35.3,64.7,0.0
115503004,"Perry",15,"GREENWOOD SD",5,"Economically Disadvantaged",13,0.0,53.8,46.2,0.0
115503004,"Perry",15,"GREENWOOD SD",5,"Male",35,0.0,65.7,34.3,0.0
115503004,"Perry",15,"GREENWOOD SD",5,"Female",40,5.0,80.0,15.0,0.0
115503004,"Perry",15,"GREENWOOD SD",5,"White",73,2.7,74.0,23.3,0.0
115503004,"Perry",15,"GREENWOOD SD",8,"All Students",66,3.0,81.8,15.2,0.0
115503004,"Perry",15,"GREENWOOD SD",8,"IEP",12,0.0,58.3,41.7,0.0
115503004,"Perry",15,"GREENWOOD SD",8,"Economically Disadvantaged",16,0.0,81.3,18.8,0.0
115503004,"Perry",15,"GREENWOOD SD",8,"Male",35,0.0,82.9,17.1,0.0
115503004,"Perry",15,"GREENWOOD SD",8,"Female",31,6.5,80.6,12.9,0.0
115503004,"Perry",15,"GREENWOOD SD",8,"White",65,3.1,81.5,15.4,0.0
115503004,"Perry",15,"GREENWOOD SD",11,"All Students",61,8.2,78.7,11.5,1.6
115503004,"Perry",15,"GREENWOOD SD",11,"Economically Disadvantaged",11,0.0,63.6,27.3,9.1
115503004,"Perry",15,"GREENWOOD SD",11,"Male",33,3.0,75.8,18.2,3.0
115503004,"Perry",15,"GREENWOOD SD",11,"Female",28,14.3,82.1,3.6,0.0
115503004,"Perry",15,"GREENWOOD SD",11,"White",58,8.6,79.3,10.3,1.7
115504003,"Perry",15,"NEWPORT SD",5,"All Students",68,1.5,42.6,52.9,2.9
115504003,"Perry",15,"NEWPORT SD",5,"IEP",17,0.0,0.0,88.2,11.8
115504003,"Perry",15,"NEWPORT SD",5,"Economically Disadvantaged",30,0.0,30.0,70.0,0.0
115504003,"Perry",15,"NEWPORT SD",5,"Male",41,2.4,34.1,61.0,2.4
115504003,"Perry",15,"NEWPORT SD",5,"Female",27,0.0,55.6,40.7,3.7
115504003,"Perry",15,"NEWPORT SD",5,"White",64,0.0,45.3,51.6,3.1
115504003,"Perry",15,"NEWPORT SD",8,"All Students",94,8.5,59.6,27.7,4.3
115504003,"Perry",15,"NEWPORT SD",8,"IEP",10,0.0,20.0,80.0,0.0
115504003,"Perry",15,"NEWPORT SD",8,"Economically Disadvantaged",39,10.3,51.3,33.3,5.1
115504003,"Perry",15,"NEWPORT SD",8,"Male",46,2.2,43.5,45.7,8.7
115504003,"Perry",15,"NEWPORT SD",8,"Female",48,14.6,75.0,10.4,0.0
115504003,"Perry",15,"NEWPORT SD",8,"White",91,8.8,59.3,28.6,3.3
115504003,"Perry",15,"NEWPORT SD",11,"All Students",78,16.7,62.8,19.2,1.3
115504003,"Perry",15,"NEWPORT SD",11,"IEP",21,0.0,33.3,61.9,4.8
115504003,"Perry",15,"NEWPORT SD",11,"Economically Disadvantaged",22,18.2,59.1,18.2,4.5
115504003,"Perry",15,"NEWPORT SD",11,"Male",41,14.6,56.1,26.8,2.4
115504003,"Perry",15,"NEWPORT SD",11,"Female",37,18.9,70.3,10.8,0.0
115504003,"Perry",15,"NEWPORT SD",11,"White",74,17.6,62.2,18.9,1.4
115506003,"Perry",15,"SUSQUENITA SD",5,"All Students",133,2.3,70.7,27.1,0.0
115506003,"Perry",15,"SUSQUENITA SD",5,"IEP",20,0.0,35.0,65.0,0.0
115506003,"Perry",15,"SUSQUENITA SD",5,"Economically Disadvantaged",36,2.8,75.0,22.2,0.0
115506003,"Perry",15,"SUSQUENITA SD",5,"Male",59,1.7,61.0,37.3,0.0
115506003,"Perry",15,"SUSQUENITA SD",5,"Female",74,2.7,78.4,18.9,0.0
115506003,"Perry",15,"SUSQUENITA SD",5,"White",127,2.4,70.9,26.8,0.0
115506003,"Perry",15,"SUSQUENITA SD",8,"All Students",164,5.5,53.7,34.1,6.7
115506003,"Perry",15,"SUSQUENITA SD",8,"IEP",35,0.0,11.4,68.6,20.0
115506003,"Perry",15,"SUSQUENITA SD",8,"Economically Disadvantaged",42,0.0,33.3,59.5,7.1
115506003,"Perry",15,"SUSQUENITA SD",8,"Male",78,1.3,46.2,39.7,12.8
115506003,"Perry",15,"SUSQUENITA SD",8,"Female",86,9.3,60.5,29.1,1.2
115506003,"Perry",15,"SUSQUENITA SD",8,"White",162,5.6,53.7,34.0,6.8
115506003,"Perry",15,"SUSQUENITA SD",11,"All Students",158,14.6,52.5,27.8,5.1
115506003,"Perry",15,"SUSQUENITA SD",11,"IEP",32,0.0,21.9,56.3,21.9
115506003,"Perry",15,"SUSQUENITA SD",11,"Economically Disadvantaged",31,6.5,38.7,45.2,9.7
115506003,"Perry",15,"SUSQUENITA SD",11,"Male",83,9.6,50.6,32.5,7.2
115506003,"Perry",15,"SUSQUENITA SD",11,"Female",75,20.0,54.7,22.7,2.7
115506003,"Perry",15,"SUSQUENITA SD",11,"White",154,14.9,51.9,27.9,5.2
115508003,"Perry",15,"WEST PERRY SD",5,"All Students",197,3.0,52.3,43.7,1.0
115508003,"Perry",15,"WEST PERRY SD",5,"IEP",34,0.0,17.6,76.5,5.9
115508003,"Perry",15,"WEST PERRY SD",5,"Economically Disadvantaged",64,3.1,42.2,53.1,1.6
115508003,"Perry",15,"WEST PERRY SD",5,"Male",103,1.9,46.6,49.5,1.9
115508003,"Perry",15,"WEST PERRY SD",5,"Female",94,4.3,58.5,37.2,0.0
115508003,"Perry",15,"WEST PERRY SD",5,"White",194,3.1,52.6,43.3,1.0
115508003,"Perry",15,"WEST PERRY SD",8,"All Students",194,6.7,64.4,25.8,3.1
115508003,"Perry",15,"WEST PERRY SD",8,"IEP",39,0.0,23.1,66.7,10.3
115508003,"Perry",15,"WEST PERRY SD",8,"Economically Disadvantaged",57,3.5,49.1,38.6,8.8
115508003,"Perry",15,"WEST PERRY SD",8,"Male",104,3.8,55.8,34.6,5.8
115508003,"Perry",15,"WEST PERRY SD",8,"Female",89,10.1,75.3,14.6,0.0
115508003,"Perry",15,"WEST PERRY SD",8,"White",191,6.8,65.4,24.6,3.1
115508003,"Perry",15,"WEST PERRY SD",11,"All Students",207,15.0,73.4,10.6,1.0
115508003,"Perry",15,"WEST PERRY SD",11,"IEP",32,0.0,53.1,40.6,6.3
115508003,"Perry",15,"WEST PERRY SD",11,"Economically Disadvantaged",34,5.9,76.5,14.7,2.9
115508003,"Perry",15,"WEST PERRY SD",11,"Male",102,11.8,71.6,14.7,2.0
115508003,"Perry",15,"WEST PERRY SD",11,"Female",105,18.1,75.2,6.7,0.0
115508003,"Perry",15,"WEST PERRY SD",11,"White",203,14.8,74.4,9.9,1.0
126515001,"Philadelphia",26,"PHILADELPHIA CITY SD",5,"All Students","11,358",0.6,31.7,65.1,2.6
126515001,"Philadelphia",26,"PHILADELPHIA CITY SD",5,"IEP","1,776",0.1,8.5,78.9,12.5
126515001,"Philadelphia",26,"PHILADELPHIA CITY SD",5,"ELL",748,0.0,15.9,77.7,6.4
126515001,"Philadelphia",26,"PHILADELPHIA CITY SD",5,"Economically Disadvantaged","9,912",0.3,29.2,67.8,2.7
126515001,"Philadelphia",26,"PHILADELPHIA CITY SD",5,"Male","5,843",0.3,25.8,70.3,3.7
126515001,"Philadelphia",26,"PHILADELPHIA CITY SD",5,"Female","5,506",1.0,37.9,59.6,1.4
126515001,"Philadelphia",26,"PHILADELPHIA CITY SD",5,"White","1,615",1.9,45.6,51.3,1.2
126515001,"Philadelphia",26,"PHILADELPHIA CITY SD",5,"Black","6,825",0.3,27.5,69.5,2.6
126515001,"Philadelphia",26,"PHILADELPHIA CITY SD",5,"Hispanic","2,099",0.2,26.2,69.6,4.0
126515001,"Philadelphia",26,"PHILADELPHIA CITY SD",5,"Asian",620,1.6,55.2,42.1,1.1
126515001,"Philadelphia",26,"PHILADELPHIA CITY SD",5,"Native American",17,0.0,52.9,47.1,0.0
126515001,"Philadelphia",26,"PHILADELPHIA CITY SD",5,"Multi-Ethnic",173,1.2,46.2,50.3,2.3
126515001,"Philadelphia",26,"PHILADELPHIA CITY SD",8,"All Students",11116,2.5,44.2,44.3,9.0
126515001,"Philadelphia",26,"PHILADELPHIA CITY SD",8,"IEP",1796,0.2,12.5,56.0,31.4
126515001,"Philadelphia",26,"PHILADELPHIA CITY SD",8,"ELL",631,0.6,22.8,59.9,16.6
126515001,"Philadelphia",26,"PHILADELPHIA CITY SD",8,"Economically Disadvantaged",9266,1.6,41.3,47.2,9.9
126515001,"Philadelphia",26,"PHILADELPHIA CITY SD",8,"Male",5637,1.3,37.1,48.9,12.7
126515001,"Philadelphia",26,"PHILADELPHIA CITY SD",8,"Female",5449,3.8,51.7,39.4,5.2
126515001,"Philadelphia",26,"PHILADELPHIA CITY SD",8,"White",1521,5.0,58.0,31.8,5.2
126515001,"Philadelphia",26,"PHILADELPHIA CITY SD",8,"Black",6786,1.7,40.8,48.0,9.5
126515001,"Philadelphia",26,"PHILADELPHIA CITY SD",8,"Hispanic",1949,1.3,38.5,47.7,12.5
126515001,"Philadelphia",26,"PHILADELPHIA CITY SD",8,"Asian",706,8.2,64.2,24.5,3.1
126515001,"Philadelphia",26,"PHILADELPHIA CITY SD",8,"Native American",21,4.8,33.3,52.4,9.5
126515001,"Philadelphia",26,"PHILADELPHIA CITY SD",8,"Multi-Ethnic",98,3.1,50.0,43.9,3.1
126515001,"Philadelphia",26,"PHILADELPHIA CITY SD",11,"All Students",9024,7.0,57.3,29.2,6.5
126515001,"Philadelphia",26,"PHILADELPHIA CITY SD",11,"IEP",987,0.6,20.1,48.7,30.6
126515001,"Philadelphia",26,"PHILADELPHIA CITY SD",11,"ELL",365,0.3,36.7,51.8,11.2
126515001,"Philadelphia",26,"PHILADELPHIA CITY SD",11,"Economically Disadvantaged",6551,4.0,55.9,32.5,7.6
126515001,"Philadelphia",26,"PHILADELPHIA CITY SD",11,"Male",4141,5.5,52.6,33.3,8.7
126515001,"Philadelphia",26,"PHILADELPHIA CITY SD",11,"Female",4813,8.4,61.7,25.6,4.4
126515001,"Philadelphia",26,"PHILADELPHIA CITY SD",11,"White",1181,15.7,65.1,16.4,2.7
126515001,"Philadelphia",26,"PHILADELPHIA CITY SD",11,"Black",5880,5.0,55.4,32.1,7.5
126515001,"Philadelphia",26,"PHILADELPHIA CITY SD",11,"Hispanic",1084,3.5,54.6,33.9,7.9
126515001,"Philadelphia",26,"PHILADELPHIA CITY SD",11,"Asian",710,14.9,66.8,17.0,1.3
126515001,"Philadelphia",26,"PHILADELPHIA CITY SD",11,"Native American",23,8.7,43.5,43.5,4.3
126515001,"Philadelphia",26,"PHILADELPHIA CITY SD",11,"Multi-Ethnic",70,5.7,60.0,31.4,2.9
120522003,"Pike",20,"DELAWARE VALLEY SD",5,"All Students",387,0.5,58.9,40.3,0.3
120522003,"Pike",20,"DELAWARE VALLEY SD",5,"IEP",39,0.0,23.1,74.4,2.6
120522003,"Pike",20,"DELAWARE VALLEY SD",5,"Economically Disadvantaged",92,0.0,56.5,43.5,0.0
120522003,"Pike",20,"DELAWARE VALLEY SD",5,"Male",193,0.0,50.3,49.2,0.5
120522003,"Pike",20,"DELAWARE VALLEY SD",5,"Female",194,1.0,67.5,31.4,0.0
120522003,"Pike",20,"DELAWARE VALLEY SD",5,"White",336,0.6,58.0,41.1,0.3
120522003,"Pike",20,"DELAWARE VALLEY SD",5,"Black",12,0.0,66.7,33.3,0.0
120522003,"Pike",20,"DELAWARE VALLEY SD",5,"Hispanic",26,0.0,61.5,38.5,0.0
120522003,"Pike",20,"DELAWARE VALLEY SD",5,"Multi-Ethnic",10,0.0,70.0,30.0,0.0
120522003,"Pike",20,"DELAWARE VALLEY SD",8,"All Students",477,11.3,79.7,8.4,0.6
120522003,"Pike",20,"DELAWARE VALLEY SD",8,"IEP",52,1.9,67.3,26.9,3.8
120522003,"Pike",20,"DELAWARE VALLEY SD",8,"Economically Disadvantaged",83,10.8,73.5,15.7,0.0
120522003,"Pike",20,"DELAWARE VALLEY SD",8,"Male",256,10.5,77.3,10.9,1.2
120522003,"Pike",20,"DELAWARE VALLEY SD",8,"Female",221,12.2,82.4,5.4,0.0
120522003,"Pike",20,"DELAWARE VALLEY SD",8,"White",414,11.6,80.2,7.5,0.7
120522003,"Pike",20,"DELAWARE VALLEY SD",8,"Black",10,30.0,60.0,10.0,0.0
120522003,"Pike",20,"DELAWARE VALLEY SD",8,"Hispanic",39,5.1,79.5,15.4,0.0
120522003,"Pike",20,"DELAWARE VALLEY SD",8,"Multi-Ethnic",11,0.0,81.8,18.2,0.0
120522003,"Pike",20,"DELAWARE VALLEY SD",11,"All Students",460,15.7,78.5,5.4,0.4
120522003,"Pike",20,"DELAWARE VALLEY SD",11,"IEP",57,1.8,77.2,17.5,3.5
120522003,"Pike",20,"DELAWARE VALLEY SD",11,"Economically Disadvantaged",72,8.3,86.1,4.2,1.4
120522003,"Pike",20,"DELAWARE VALLEY SD",11,"Male",222,14.9,76.6,7.7,0.9
120522003,"Pike",20,"DELAWARE VALLEY SD",11,"Female",238,16.4,80.3,3.4,0.0
120522003,"Pike",20,"DELAWARE VALLEY SD",11,"White",405,16.3,78.5,4.7,0.5
120522003,"Pike",20,"DELAWARE VALLEY SD",11,"Black",16,6.3,75.0,18.8,0.0
120522003,"Pike",20,"DELAWARE VALLEY SD",11,"Hispanic",35,11.4,80.0,8.6,0.0
109530304,"Potter",9,"AUSTIN AREA SD",5,"All Students",8,0.0,75.0,25.0,0.0
109530304,"Potter",9,"AUSTIN AREA SD",8,"All Students",16,12.5,37.5,43.8,6.3
109530304,"Potter",9,"AUSTIN AREA SD",8,"Male",11,9.1,36.4,45.5,9.1
109530304,"Potter",9,"AUSTIN AREA SD",8,"White",15,13.3,40.0,40.0,6.7
109530304,"Potter",9,"AUSTIN AREA SD",11,"All Students",16,12.5,62.5,18.8,6.3
109530304,"Potter",9,"AUSTIN AREA SD",11,"Female",10,20.0,80.0,0.0,0.0
109530304,"Potter",9,"AUSTIN AREA SD",11,"White",16,12.5,62.5,18.8,6.3
109531304,"Potter",9,"COUDERSPORT AREA SD",5,"All Students",62,0.0,37.1,62.9,0.0
109531304,"Potter",9,"COUDERSPORT AREA SD",5,"Economically Disadvantaged",17,0.0,23.5,76.5,0.0
109531304,"Potter",9,"COUDERSPORT AREA SD",5,"Male",34,0.0,32.4,67.6,0.0
109531304,"Potter",9,"COUDERSPORT AREA SD",5,"Female",28,0.0,42.9,57.1,0.0
109531304,"Potter",9,"COUDERSPORT AREA SD",5,"White",57,0.0,38.6,61.4,0.0
109531304,"Potter",9,"COUDERSPORT AREA SD",8,"All Students",53,11.3,60.4,24.5,3.8
109531304,"Potter",9,"COUDERSPORT AREA SD",8,"Economically Disadvantaged",10,10.0,70.0,20.0,0.0
109531304,"Potter",9,"COUDERSPORT AREA SD",8,"Male",27,11.1,51.9,29.6,7.4
109531304,"Potter",9,"COUDERSPORT AREA SD",8,"Female",26,11.5,69.2,19.2,0.0
109531304,"Potter",9,"COUDERSPORT AREA SD",8,"White",49,10.2,61.2,24.5,4.1
109531304,"Potter",9,"COUDERSPORT AREA SD",11,"All Students",72,12.5,72.2,12.5,2.8
109531304,"Potter",9,"COUDERSPORT AREA SD",11,"Economically Disadvantaged",16,0.0,93.8,6.3,0.0
109531304,"Potter",9,"COUDERSPORT AREA SD",11,"Male",39,12.8,66.7,15.4,5.1
109531304,"Potter",9,"COUDERSPORT AREA SD",11,"Female",33,12.1,78.8,9.1,0.0
109531304,"Potter",9,"COUDERSPORT AREA SD",11,"White",67,13.4,70.1,13.4,3.0
109532804,"Potter",9,"GALETON AREA SD",5,"All Students",18,0.0,55.6,44.4,0.0
109532804,"Potter",9,"GALETON AREA SD",5,"Male",10,0.0,60.0,40.0,0.0
109532804,"Potter",9,"GALETON AREA SD",5,"White",18,0.0,55.6,44.4,0.0
109532804,"Potter",9,"GALETON AREA SD",8,"All Students",26,0.0,61.5,30.8,7.7
109532804,"Potter",9,"GALETON AREA SD",8,"Economically Disadvantaged",13,0.0,46.2,38.5,15.4
109532804,"Potter",9,"GALETON AREA SD",8,"Male",13,0.0,38.5,46.2,15.4
109532804,"Potter",9,"GALETON AREA SD",8,"Female",13,0.0,84.6,15.4,0.0
109532804,"Potter",9,"GALETON AREA SD",8,"White",25,0.0,64.0,28.0,8.0
109532804,"Potter",9,"GALETON AREA SD",11,"All Students",24,4.2,91.7,4.2,0.0
109532804,"Potter",9,"GALETON AREA SD",11,"Economically Disadvantaged",12,8.3,91.7,0.0,0.0
109532804,"Potter",9,"GALETON AREA SD",11,"Male",10,0.0,90.0,10.0,0.0
109532804,"Potter",9,"GALETON AREA SD",11,"Female",14,7.1,92.9,0.0,0.0
109532804,"Potter",9,"GALETON AREA SD",11,"White",23,4.3,91.3,4.3,0.0
109535504,"Potter",9,"NORTHERN POTTER SD",5,"All Students",49,0.0,63.3,36.7,0.0
109535504,"Potter",9,"NORTHERN POTTER SD",5,"Economically Disadvantaged",22,0.0,59.1,40.9,0.0
109535504,"Potter",9,"NORTHERN POTTER SD",5,"Male",26,0.0,53.8,46.2,0.0
109535504,"Potter",9,"NORTHERN POTTER SD",5,"Female",23,0.0,73.9,26.1,0.0
109535504,"Potter",9,"NORTHERN POTTER SD",5,"White",49,0.0,63.3,36.7,0.0
109535504,"Potter",9,"NORTHERN POTTER SD",8,"All Students",52,5.8,55.8,34.6,3.8
109535504,"Potter",9,"NORTHERN POTTER SD",8,"IEP",11,0.0,0.0,90.9,9.1
109535504,"Potter",9,"NORTHERN POTTER SD",8,"Economically Disadvantaged",20,0.0,70.0,25.0,5.0
109535504,"Potter",9,"NORTHERN POTTER SD",8,"Male",30,0.0,50.0,43.3,6.7
109535504,"Potter",9,"NORTHERN POTTER SD",8,"Female",21,14.3,61.9,23.8,0.0
109535504,"Potter",9,"NORTHERN POTTER SD",8,"White",51,5.9,54.9,35.3,3.9
109535504,"Potter",9,"NORTHERN POTTER SD",11,"All Students",36,8.3,77.8,13.9,0.0
109535504,"Potter",9,"NORTHERN POTTER SD",11,"Economically Disadvantaged",13,0.0,69.2,30.8,0.0
109535504,"Potter",9,"NORTHERN POTTER SD",11,"Male",19,0.0,73.7,26.3,0.0
109535504,"Potter",9,"NORTHERN POTTER SD",11,"Female",16,18.8,81.3,0.0,0.0
109535504,"Potter",9,"NORTHERN POTTER SD",11,"White",35,8.6,77.1,14.3,0.0
109537504,"Potter",9,"OSWAYO VALLEY SD",5,"All Students",41,0.0,48.8,51.2,0.0
109537504,"Potter",9,"OSWAYO VALLEY SD",5,"Economically Disadvantaged",18,0.0,55.6,44.4,0.0
109537504,"Potter",9,"OSWAYO VALLEY SD",5,"Male",18,0.0,50.0,50.0,0.0
109537504,"Potter",9,"OSWAYO VALLEY SD",5,"Female",23,0.0,47.8,52.2,0.0
109537504,"Potter",9,"OSWAYO VALLEY SD",5,"White",41,0.0,48.8,51.2,0.0
109537504,"Potter",9,"OSWAYO VALLEY SD",8,"All Students",42,7.1,69.0,19.0,4.8
109537504,"Potter",9,"OSWAYO VALLEY SD",8,"Economically Disadvantaged",15,13.3,60.0,20.0,6.7
109537504,"Potter",9,"OSWAYO VALLEY SD",8,"Male",26,7.7,73.1,15.4,3.8
109537504,"Potter",9,"OSWAYO VALLEY SD",8,"Female",16,6.3,62.5,25.0,6.3
109537504,"Potter",9,"OSWAYO VALLEY SD",8,"White",42,7.1,69.0,19.0,4.8
109537504,"Potter",9,"OSWAYO VALLEY SD",11,"All Students",35,0.0,57.1,40.0,2.9
109537504,"Potter",9,"OSWAYO VALLEY SD",11,"Male",20,0.0,55.0,45.0,0.0
109537504,"Potter",9,"OSWAYO VALLEY SD",11,"Female",15,0.0,60.0,33.3,6.7
109537504,"Potter",9,"OSWAYO VALLEY SD",11,"White",35,0.0,57.1,40.0,2.9
129540803,"Schuylkill",29,"BLUE MOUNTAIN SD",5,"All Students",225,1.3,76.9,21.3,0.4
129540803,"Schuylkill",29,"BLUE MOUNTAIN SD",5,"IEP",45,0.0,33.3,64.4,2.2
129540803,"Schuylkill",29,"BLUE MOUNTAIN SD",5,"Economically Disadvantaged",46,0.0,63.0,34.8,2.2
129540803,"Schuylkill",29,"BLUE MOUNTAIN SD",5,"Male",113,0.0,69.9,29.2,0.9
129540803,"Schuylkill",29,"BLUE MOUNTAIN SD",5,"Female",112,2.7,83.9,13.4,0.0
129540803,"Schuylkill",29,"BLUE MOUNTAIN SD",5,"White",216,1.4,76.9,21.3,0.5
129540803,"Schuylkill",29,"BLUE MOUNTAIN SD",8,"All Students",230,14.3,68.3,16.1,1.3
129540803,"Schuylkill",29,"BLUE MOUNTAIN SD",8,"IEP",32,0.0,31.3,62.5,6.3
129540803,"Schuylkill",29,"BLUE MOUNTAIN SD",8,"Economically Disadvantaged",43,9.3,53.5,32.6,4.7
129540803,"Schuylkill",29,"BLUE MOUNTAIN SD",8,"Male",117,10.3,60.7,26.5,2.6
129540803,"Schuylkill",29,"BLUE MOUNTAIN SD",8,"Female",113,18.6,76.1,5.3,0.0
129540803,"Schuylkill",29,"BLUE MOUNTAIN SD",8,"White",220,13.6,68.2,16.8,1.4
129540803,"Schuylkill",29,"BLUE MOUNTAIN SD",11,"All Students",232,19.4,70.7,9.5,0.4
129540803,"Schuylkill",29,"BLUE MOUNTAIN SD",11,"IEP",27,0.0,59.3,37.0,3.7
129540803,"Schuylkill",29,"BLUE MOUNTAIN SD",11,"Economically Disadvantaged",34,11.8,67.6,17.6,2.9
129540803,"Schuylkill",29,"BLUE MOUNTAIN SD",11,"Male",122,12.3,73.0,13.9,0.8
129540803,"Schuylkill",29,"BLUE MOUNTAIN SD",11,"Female",109,27.5,67.9,4.6,0.0
129540803,"Schuylkill",29,"BLUE MOUNTAIN SD",11,"White",228,19.7,71.1,9.2,0.0
129544503,"Schuylkill",29,"MAHANOY AREA SD",5,"All Students",81,0.0,49.4,50.6,0.0
129544503,"Schuylkill",29,"MAHANOY AREA SD",5,"IEP",24,0.0,20.8,79.2,0.0
129544503,"Schuylkill",29,"MAHANOY AREA SD",5,"Economically Disadvantaged",48,0.0,39.6,60.4,0.0
129544503,"Schuylkill",29,"MAHANOY AREA SD",5,"Male",40,0.0,37.5,62.5,0.0
129544503,"Schuylkill",29,"MAHANOY AREA SD",5,"Female",41,0.0,61.0,39.0,0.0
129544503,"Schuylkill",29,"MAHANOY AREA SD",5,"White",74,0.0,51.4,48.6,0.0
129544503,"Schuylkill",29,"MAHANOY AREA SD",8,"All Students",76,3.9,81.6,11.8,2.6
129544503,"Schuylkill",29,"MAHANOY AREA SD",8,"IEP",15,0.0,66.7,20.0,13.3
129544503,"Schuylkill",29,"MAHANOY AREA SD",8,"Economically Disadvantaged",38,0.0,84.2,10.5,5.3
129544503,"Schuylkill",29,"MAHANOY AREA SD",8,"Male",31,0.0,74.2,19.4,6.5
129544503,"Schuylkill",29,"MAHANOY AREA SD",8,"Female",45,6.7,86.7,6.7,0.0
129544503,"Schuylkill",29,"MAHANOY AREA SD",8,"White",73,4.1,82.2,11.0,2.7
129544503,"Schuylkill",29,"MAHANOY AREA SD",11,"All Students",59,8.5,40.7,44.1,6.8
129544503,"Schuylkill",29,"MAHANOY AREA SD",11,"IEP",11,0.0,0.0,81.8,18.2
129544503,"Schuylkill",29,"MAHANOY AREA SD",11,"Economically Disadvantaged",24,12.5,29.2,50.0,8.3
