"The 2009 PSSA Science District Level Proficiency Results",,,,,,,,,,
"(Full Academic Year; No PASA Scores) Subgroups with less than 10 students assessed were removed from the file. Percentages were rounded to the nearest tenth. Proficiency percentages may not add up to 100 due to rounding.",,,,,,,,,,
,,,,,,,,,,
"AUN","County","IU Number","District","Grade","Group","Number Scored Science","% Advanced Science","% Proficient Science","% Basic Science","% Below Basic Science"
101632403,"Washington",1,"FORT CHERRY SD",4,"Male",44,50.0,40.9,9.1,0.0
101632403,"Washington",1,"FORT CHERRY SD",4,"Female",33,51.5,42.4,6.1,0.0
101632403,"Washington",1,"FORT CHERRY SD",4,"White",75,50.7,41.3,8.0,0.0
101632403,"Washington",1,"FORT CHERRY SD",8,"All Students",92,18.5,45.7,13.0,22.8
101632403,"Washington",1,"FORT CHERRY SD",8,"IEP",10,0.0,20.0,10.0,70.0
101632403,"Washington",1,"FORT CHERRY SD",8,"Economically Disadvantaged",32,12.5,34.4,15.6,37.5
101632403,"Washington",1,"FORT CHERRY SD",8,"Male",51,21.6,56.9,13.7,7.8
101632403,"Washington",1,"FORT CHERRY SD",8,"Female",41,14.6,31.7,12.2,41.5
101632403,"Washington",1,"FORT CHERRY SD",8,"White",87,19.5,47.1,12.6,20.7
101632403,"Washington",1,"FORT CHERRY SD",11,"All Students",94,16,22.3,44.7,17
101632403,"Washington",1,"FORT CHERRY SD",11,"IEP",19,5.3,0,42.1,52.6
101632403,"Washington",1,"FORT CHERRY SD",11,"Economically Disadvantaged",28,7.1,21.4,42.9,28.6
101632403,"Washington",1,"FORT CHERRY SD",11,"Male",46,21.7,19.6,43.5,15.2
101632403,"Washington",1,"FORT CHERRY SD",11,"Female",48,10.4,25,45.8,18.8
101632403,"Washington",1,"FORT CHERRY SD",11,"White",91,15.4,22,45.1,17.6
101633903,"Washington",1,"MCGUFFEY SD",4,"All Students",146,54.8,41.8,2.1,1.4
101633903,"Washington",1,"MCGUFFEY SD",4,"IEP",25,48.0,48.0,4.0,0.0
101633903,"Washington",1,"MCGUFFEY SD",4,"Economically Disadvantaged",50,38.0,54.0,4.0,4.0
101633903,"Washington",1,"MCGUFFEY SD",4,"Male",82,53.7,42.7,1.2,2.4
101633903,"Washington",1,"MCGUFFEY SD",4,"Female",64,56.3,40.6,3.1,0.0
101633903,"Washington",1,"MCGUFFEY SD",4,"White",145,55.2,41.4,2.1,1.4
101633903,"Washington",1,"MCGUFFEY SD",8,"All Students",158,25.9,36.7,19.6,17.7
101633903,"Washington",1,"MCGUFFEY SD",8,"IEP",26,3.8,11.5,23.1,61.5
101633903,"Washington",1,"MCGUFFEY SD",8,"Economically Disadvantaged",57,12.3,35.1,19.3,33.3
101633903,"Washington",1,"MCGUFFEY SD",8,"Male",89,31.5,33.7,19.1,15.7
101633903,"Washington",1,"MCGUFFEY SD",8,"Female",69,18.8,40.6,20.3,20.3
101633903,"Washington",1,"MCGUFFEY SD",8,"White",156,26.3,35.9,19.9,17.9
101633903,"Washington",1,"MCGUFFEY SD",11,"All Students",148,18.2,23.6,45.3,12.8
101633903,"Washington",1,"MCGUFFEY SD",11,"IEP",14,0,7.1,50,42.9
101633903,"Washington",1,"MCGUFFEY SD",11,"Economically Disadvantaged",43,11.6,23.3,44.2,20.9
101633903,"Washington",1,"MCGUFFEY SD",11,"Male",87,16.1,23,48.3,12.6
101633903,"Washington",1,"MCGUFFEY SD",11,"Female",61,21.3,24.6,41,13.1
101633903,"Washington",1,"MCGUFFEY SD",11,"White",147,18.4,23.8,44.9,12.9
101636503,"Washington",1,"PETERS TOWNSHIP SD",4,"All Students",325,67.7,28.0,3.4,0.9
101636503,"Washington",1,"PETERS TOWNSHIP SD",4,"IEP",46,54.3,34.8,8.7,2.2
101636503,"Washington",1,"PETERS TOWNSHIP SD",4,"Male",161,71.4,23.6,3.7,1.2
101636503,"Washington",1,"PETERS TOWNSHIP SD",4,"Female",164,64.0,32.3,3.0,0.6
101636503,"Washington",1,"PETERS TOWNSHIP SD",4,"White",304,67.1,28.3,3.6,1.0
101636503,"Washington",1,"PETERS TOWNSHIP SD",4,"Asian",12,83.3,16.7,0.0,0.0
101636503,"Washington",1,"PETERS TOWNSHIP SD",8,"All Students",361,44.3,38.8,13.0,3.9
101636503,"Washington",1,"PETERS TOWNSHIP SD",8,"IEP",36,33.3,16.7,19.4,30.6
101636503,"Washington",1,"PETERS TOWNSHIP SD",8,"Male",166,53.0,34.3,10.8,1.8
101636503,"Washington",1,"PETERS TOWNSHIP SD",8,"Female",195,36.9,42.6,14.9,5.6
101636503,"Washington",1,"PETERS TOWNSHIP SD",8,"White",344,42.7,40.1,13.1,4.1
101636503,"Washington",1,"PETERS TOWNSHIP SD",8,"Asian",12,91.7,8.3,0.0,0.0
101636503,"Washington",1,"PETERS TOWNSHIP SD",11,"All Students",349,31.5,32.7,30.7,5.2
101636503,"Washington",1,"PETERS TOWNSHIP SD",11,"IEP",20,0,10,60,30
101636503,"Washington",1,"PETERS TOWNSHIP SD",11,"Male",180,36.1,28.9,29.4,5.6
101636503,"Washington",1,"PETERS TOWNSHIP SD",11,"Female",169,26.6,36.7,32,4.7
101636503,"Washington",1,"PETERS TOWNSHIP SD",11,"White",341,31.4,32.8,30.8,5
101637002,"Washington",1,"RINGGOLD SD",4,"All Students",199,38.7,37.7,16.1,7.5
101637002,"Washington",1,"RINGGOLD SD",4,"IEP",38,18.4,44.7,18.4,18.4
101637002,"Washington",1,"RINGGOLD SD",4,"Economically Disadvantaged",105,24.8,42.9,21.0,11.4
101637002,"Washington",1,"RINGGOLD SD",4,"Male",108,39.8,33.3,14.8,12.0
101637002,"Washington",1,"RINGGOLD SD",4,"Female",91,37.4,42.9,17.6,2.2
101637002,"Washington",1,"RINGGOLD SD",4,"White",169,41.4,39.6,13.6,5.3
101637002,"Washington",1,"RINGGOLD SD",4,"Black",18,27.8,27.8,27.8,16.7
101637002,"Washington",1,"RINGGOLD SD",4,"Multi-Ethnic",10,10.0,30.0,40.0,20.0
101637002,"Washington",1,"RINGGOLD SD",8,"All Students",236,16.9,28.8,25.8,28.4
101637002,"Washington",1,"RINGGOLD SD",8,"IEP",38,0.0,2.6,26.3,71.1
101637002,"Washington",1,"RINGGOLD SD",8,"Economically Disadvantaged",97,9.3,24.7,25.8,40.2
101637002,"Washington",1,"RINGGOLD SD",8,"Male",121,18.2,27.3,19.0,35.5
101637002,"Washington",1,"RINGGOLD SD",8,"Female",114,15.8,29.8,33.3,21.1
101637002,"Washington",1,"RINGGOLD SD",8,"White",206,17.0,30.6,26.7,25.7
101637002,"Washington",1,"RINGGOLD SD",8,"Black",18,16.7,16.7,11.1,55.6
101637002,"Washington",1,"RINGGOLD SD",8,"Multi-Ethnic",10,10.0,10.0,40.0,40.0
101637002,"Washington",1,"RINGGOLD SD",11,"All Students",262,16,21.4,46.2,16.4
101637002,"Washington",1,"RINGGOLD SD",11,"IEP",29,0,3.4,31,65.5
101637002,"Washington",1,"RINGGOLD SD",11,"Economically Disadvantaged",75,16,9.3,46.7,28
101637002,"Washington",1,"RINGGOLD SD",11,"Male",127,21.3,22.8,43.3,12.6
101637002,"Washington",1,"RINGGOLD SD",11,"Female",135,11.1,20,48.9,20
101637002,"Washington",1,"RINGGOLD SD",11,"White",239,16.7,22.2,46,15.1
101637002,"Washington",1,"RINGGOLD SD",11,"Black",18,0,11.1,50,38.9
101638003,"Washington",1,"TRINITY AREA SD",4,"All Students",268,57.8,32.8,6.7,2.6
101638003,"Washington",1,"TRINITY AREA SD",4,"IEP",48,25.0,47.9,16.7,10.4
101638003,"Washington",1,"TRINITY AREA SD",4,"Economically Disadvantaged",74,43.2,41.9,10.8,4.1
101638003,"Washington",1,"TRINITY AREA SD",4,"Male",116,53.4,35.3,7.8,3.4
101638003,"Washington",1,"TRINITY AREA SD",4,"Female",152,61.2,30.9,5.9,2.0
101638003,"Washington",1,"TRINITY AREA SD",4,"White",251,57.4,33.1,6.8,2.8
101638003,"Washington",1,"TRINITY AREA SD",4,"Black",10,40.0,50.0,10.0,0.0
101638003,"Washington",1,"TRINITY AREA SD",8,"All Students",265,27.5,38.9,18.9,14.7
101638003,"Washington",1,"TRINITY AREA SD",8,"IEP",43,9.3,11.6,32.6,46.5
101638003,"Washington",1,"TRINITY AREA SD",8,"Economically Disadvantaged",58,8.6,29.3,31.0,31.0
101638003,"Washington",1,"TRINITY AREA SD",8,"Male",138,31.9,31.9,20.3,15.9
101638003,"Washington",1,"TRINITY AREA SD",8,"Female",127,22.8,46.5,17.3,13.4
101638003,"Washington",1,"TRINITY AREA SD",8,"White",252,28.2,38.5,19.4,13.9
101638003,"Washington",1,"TRINITY AREA SD",11,"All Students",279,19.7,24,43,13.3
101638003,"Washington",1,"TRINITY AREA SD",11,"IEP",31,3.2,6.5,29,61.3
101638003,"Washington",1,"TRINITY AREA SD",11,"Economically Disadvantaged",35,0,17.1,45.7,37.1
101638003,"Washington",1,"TRINITY AREA SD",11,"Male",141,29.1,22,36.9,12.1
101638003,"Washington",1,"TRINITY AREA SD",11,"Female",137,10.2,26.3,49.6,13.9
101638003,"Washington",1,"TRINITY AREA SD",11,"White",262,19.8,24.8,42.4,13
101638003,"Washington",1,"TRINITY AREA SD",11,"Black",12,16.7,8.3,58.3,16.7
101638803,"Washington",1,"WASHINGTON SD",4,"All Students",111,36.0,41.4,18.0,4.5
101638803,"Washington",1,"WASHINGTON SD",4,"IEP",23,21.7,47.8,21.7,8.7
101638803,"Washington",1,"WASHINGTON SD",4,"Economically Disadvantaged",78,30.8,41.0,21.8,6.4
101638803,"Washington",1,"WASHINGTON SD",4,"Male",55,32.7,47.3,12.7,7.3
101638803,"Washington",1,"WASHINGTON SD",4,"Female",56,39.3,35.7,23.2,1.8
101638803,"Washington",1,"WASHINGTON SD",4,"White",69,46.4,37.7,14.5,1.4
101638803,"Washington",1,"WASHINGTON SD",4,"Black",33,21.2,45.5,24.2,9.1
101638803,"Washington",1,"WASHINGTON SD",8,"All Students",121,9.9,20.7,22.3,47.1
101638803,"Washington",1,"WASHINGTON SD",8,"IEP",19,0.0,5.3,5.3,89.5
101638803,"Washington",1,"WASHINGTON SD",8,"Economically Disadvantaged",83,7.2,16.9,25.3,50.6
101638803,"Washington",1,"WASHINGTON SD",8,"Male",58,15.5,10.3,22.4,51.7
101638803,"Washington",1,"WASHINGTON SD",8,"Female",63,4.8,30.2,22.2,42.9
101638803,"Washington",1,"WASHINGTON SD",8,"White",57,15.8,31.6,24.6,28.1
101638803,"Washington",1,"WASHINGTON SD",8,"Black",46,4.3,15.2,10.9,69.6
101638803,"Washington",1,"WASHINGTON SD",8,"Multi-Ethnic",15,6.7,0.0,46.7,46.7
101638803,"Washington",1,"WASHINGTON SD",11,"All Students",102,16.7,16.7,42.2,24.5
101638803,"Washington",1,"WASHINGTON SD",11,"IEP",14,0,0,7.1,92.9
101638803,"Washington",1,"WASHINGTON SD",11,"Economically Disadvantaged",43,11.6,16.3,41.9,30.2
101638803,"Washington",1,"WASHINGTON SD",11,"Male",42,14.3,19,40.5,26.2
101638803,"Washington",1,"WASHINGTON SD",11,"Female",60,18.3,15,43.3,23.3
101638803,"Washington",1,"WASHINGTON SD",11,"White",60,23.3,25,33.3,18.3
101638803,"Washington",1,"WASHINGTON SD",11,"Black",39,5.1,5.1,56.4,33.3
119648303,"Wayne",19,"WALLENPAUPACK AREA SD",4,"All Students",234,55.6,38.0,4.7,1.7
119648303,"Wayne",19,"WALLENPAUPACK AREA SD",4,"IEP",41,36.6,43.9,14.6,4.9
119648303,"Wayne",19,"WALLENPAUPACK AREA SD",4,"Economically Disadvantaged",119,45.4,44.5,7.6,2.5
119648303,"Wayne",19,"WALLENPAUPACK AREA SD",4,"Male",108,53.7,38.9,6.5,0.9
119648303,"Wayne",19,"WALLENPAUPACK AREA SD",4,"Female",126,57.1,37.3,3.2,2.4
119648303,"Wayne",19,"WALLENPAUPACK AREA SD",4,"White",205,57.6,36.6,4.4,1.5
119648303,"Wayne",19,"WALLENPAUPACK AREA SD",4,"Black",11,27.3,54.5,9.1,9.1
119648303,"Wayne",19,"WALLENPAUPACK AREA SD",4,"Hispanic",14,57.1,35.7,7.1,0.0
119648303,"Wayne",19,"WALLENPAUPACK AREA SD",8,"All Students",306,24.8,44.1,18.3,12.7
119648303,"Wayne",19,"WALLENPAUPACK AREA SD",8,"IEP",47,4.3,23.4,19.1,53.2
119648303,"Wayne",19,"WALLENPAUPACK AREA SD",8,"Economically Disadvantaged",123,10.6,44.7,23.6,21.1
119648303,"Wayne",19,"WALLENPAUPACK AREA SD",8,"Male",161,26.1,47.2,14.3,12.4
119648303,"Wayne",19,"WALLENPAUPACK AREA SD",8,"Female",144,23.6,40.3,22.9,13.2
119648303,"Wayne",19,"WALLENPAUPACK AREA SD",8,"White",285,26,43.5,18.9,11.6
119648303,"Wayne",19,"WALLENPAUPACK AREA SD",8,"Hispanic",12,16.7,50,8.3,25
119648303,"Wayne",19,"WALLENPAUPACK AREA SD",11,"All Students",353,16.4,21,45.9,16.7
119648303,"Wayne",19,"WALLENPAUPACK AREA SD",11,"IEP",59,5.1,6.8,40.7,47.5
119648303,"Wayne",19,"WALLENPAUPACK AREA SD",11,"Economically Disadvantaged",126,9.5,12.7,53.2,24.6
119648303,"Wayne",19,"WALLENPAUPACK AREA SD",11,"Male",185,16.8,21.1,42.2,20
119648303,"Wayne",19,"WALLENPAUPACK AREA SD",11,"Female",168,16.1,20.8,50,13.1
119648303,"Wayne",19,"WALLENPAUPACK AREA SD",11,"White",329,17.3,21,45.6,16.1
119648303,"Wayne",19,"WALLENPAUPACK AREA SD",11,"Hispanic",14,0,28.6,57.1,14.3
119648703,"Wayne",19,"WAYNE HIGHLANDS SD",4,"All Students",234,59.0,34.2,5.6,1.3
119648703,"Wayne",19,"WAYNE HIGHLANDS SD",4,"IEP",34,23.5,55.9,14.7,5.9
119648703,"Wayne",19,"WAYNE HIGHLANDS SD",4,"Economically Disadvantaged",102,41.2,46.1,9.8,2.9
119648703,"Wayne",19,"WAYNE HIGHLANDS SD",4,"Male",110,60.0,31.8,6.4,1.8
119648703,"Wayne",19,"WAYNE HIGHLANDS SD",4,"Female",124,58.1,36.3,4.8,0.8
119648703,"Wayne",19,"WAYNE HIGHLANDS SD",4,"White",221,61.1,33.5,4.1,1.4
119648703,"Wayne",19,"WAYNE HIGHLANDS SD",8,"All Students",248,23.8,41.1,21,14.1
119648703,"Wayne",19,"WAYNE HIGHLANDS SD",8,"IEP",31,6.5,19.4,22.6,51.6
119648703,"Wayne",19,"WAYNE HIGHLANDS SD",8,"Economically Disadvantaged",94,18.1,38.3,26.6,17
119648703,"Wayne",19,"WAYNE HIGHLANDS SD",8,"Male",120,30,34.2,20.8,15
119648703,"Wayne",19,"WAYNE HIGHLANDS SD",8,"Female",128,18,47.7,21.1,13.3
119648703,"Wayne",19,"WAYNE HIGHLANDS SD",8,"White",242,23.6,41.3,21.1,14
119648703,"Wayne",19,"WAYNE HIGHLANDS SD",11,"All Students",216,16.7,27.8,44.4,11.1
119648703,"Wayne",19,"WAYNE HIGHLANDS SD",11,"IEP",18,5.6,5.6,38.9,50
119648703,"Wayne",19,"WAYNE HIGHLANDS SD",11,"Economically Disadvantaged",51,9.8,15.7,51,23.5
119648703,"Wayne",19,"WAYNE HIGHLANDS SD",11,"Male",102,19.6,26.5,46.1,7.8
119648703,"Wayne",19,"WAYNE HIGHLANDS SD",11,"Female",114,14,28.9,43,14
119648703,"Wayne",19,"WAYNE HIGHLANDS SD",11,"White",206,17,29.1,43.2,10.7
119648903,"Wayne",19,"WESTERN WAYNE SD",4,"All Students",151,49.0,40.4,7.9,2.6
119648903,"Wayne",19,"WESTERN WAYNE SD",4,"IEP",32,21.9,40.6,25.0,12.5
119648903,"Wayne",19,"WESTERN WAYNE SD",4,"Economically Disadvantaged",68,45.6,39.7,10.3,4.4
119648903,"Wayne",19,"WESTERN WAYNE SD",4,"Male",79,51.9,32.9,10.1,5.1
119648903,"Wayne",19,"WESTERN WAYNE SD",4,"Female",72,45.8,48.6,5.6,0.0
119648903,"Wayne",19,"WESTERN WAYNE SD",4,"White",143,49.0,41.3,7.0,2.8
119648903,"Wayne",19,"WESTERN WAYNE SD",8,"All Students",190,22.6,39.5,25.3,12.6
119648903,"Wayne",19,"WESTERN WAYNE SD",8,"IEP",24,8.3,16.7,25,50
119648903,"Wayne",19,"WESTERN WAYNE SD",8,"Economically Disadvantaged",80,11.3,37.5,33.8,17.5
119648903,"Wayne",19,"WESTERN WAYNE SD",8,"Male",96,24,39.6,25,11.5
119648903,"Wayne",19,"WESTERN WAYNE SD",8,"Female",94,21.3,39.4,25.5,13.8
119648903,"Wayne",19,"WESTERN WAYNE SD",8,"White",179,23.5,38.5,25.1,12.8
119648903,"Wayne",19,"WESTERN WAYNE SD",11,"All Students",187,15,17.1,49.7,18.2
119648903,"Wayne",19,"WESTERN WAYNE SD",11,"IEP",18,0,5.6,33.3,61.1
119648903,"Wayne",19,"WESTERN WAYNE SD",11,"Economically Disadvantaged",57,7,12.3,56.1,24.6
119648903,"Wayne",19,"WESTERN WAYNE SD",11,"Male",108,14.8,18.5,48.1,18.5
119648903,"Wayne",19,"WESTERN WAYNE SD",11,"Female",79,15.2,15.2,51.9,17.7
119648903,"Wayne",19,"WESTERN WAYNE SD",11,"White",173,15,17.3,49.7,17.9
107650603,"Westmoreland",7,"BELLE VERNON AREA SD",4,"All Students",184,29.3,54.9,10.9,4.9
107650603,"Westmoreland",7,"BELLE VERNON AREA SD",4,"IEP",31,6.5,48.4,22.6,22.6
107650603,"Westmoreland",7,"BELLE VERNON AREA SD",4,"Economically Disadvantaged",40,17.5,67.5,12.5,2.5
107650603,"Westmoreland",7,"BELLE VERNON AREA SD",4,"Male",84,35.7,52.4,7.1,4.8
107650603,"Westmoreland",7,"BELLE VERNON AREA SD",4,"Female",100,24.0,57.0,14.0,5.0
107650603,"Westmoreland",7,"BELLE VERNON AREA SD",4,"White",175,29.1,54.9,10.9,5.1
107650603,"Westmoreland",7,"BELLE VERNON AREA SD",8,"All Students",205,28.3,42.0,18.5,11.2
107650603,"Westmoreland",7,"BELLE VERNON AREA SD",8,"IEP",33,3.0,21.2,27.3,48.5
107650603,"Westmoreland",7,"BELLE VERNON AREA SD",8,"Economically Disadvantaged",32,12.5,50.0,25.0,12.5
107650603,"Westmoreland",7,"BELLE VERNON AREA SD",8,"Male",99,32.3,40.4,19.2,8.1
107650603,"Westmoreland",7,"BELLE VERNON AREA SD",8,"Female",106,24.5,43.4,17.9,14.2
107650603,"Westmoreland",7,"BELLE VERNON AREA SD",8,"White",200,28.5,43.0,18.0,10.5
107650603,"Westmoreland",7,"BELLE VERNON AREA SD",11,"All Students",255,12.2,26.3,47.1,14.5
107650603,"Westmoreland",7,"BELLE VERNON AREA SD",11,"IEP",38,2.6,2.6,39.5,55.3
107650603,"Westmoreland",7,"BELLE VERNON AREA SD",11,"Economically Disadvantaged",44,2.3,22.7,56.8,18.2
107650603,"Westmoreland",7,"BELLE VERNON AREA SD",11,"Male",136,14,27.9,41.9,16.2
107650603,"Westmoreland",7,"BELLE VERNON AREA SD",11,"Female",118,10.2,24.6,52.5,12.7
107650603,"Westmoreland",7,"BELLE VERNON AREA SD",11,"White",243,12.8,27.2,45.7,14.4
107650703,"Westmoreland",7,"BURRELL SD",4,"All Students",141,51.1,39.7,9.2,0.0
107650703,"Westmoreland",7,"BURRELL SD",4,"IEP",21,33.3,38.1,28.6,0.0
107650703,"Westmoreland",7,"BURRELL SD",4,"Economically Disadvantaged",24,37.5,58.3,4.2,0.0
107650703,"Westmoreland",7,"BURRELL SD",4,"Male",69,53.6,34.8,11.6,0.0
107650703,"Westmoreland",7,"BURRELL SD",4,"Female",72,48.6,44.4,6.9,0.0
107650703,"Westmoreland",7,"BURRELL SD",4,"White",132,51.5,39.4,9.1,0.0
107650703,"Westmoreland",7,"BURRELL SD",8,"All Students",153,32.0,37.3,19.6,11.1
107650703,"Westmoreland",7,"BURRELL SD",8,"IEP",22,27.3,22.7,13.6,36.4
107650703,"Westmoreland",7,"BURRELL SD",8,"Economically Disadvantaged",30,13.3,40.0,23.3,23.3
107650703,"Westmoreland",7,"BURRELL SD",8,"Male",84,39.3,34.5,16.7,9.5
107650703,"Westmoreland",7,"BURRELL SD",8,"Female",69,23.2,40.6,23.2,13.0
107650703,"Westmoreland",7,"BURRELL SD",8,"White",150,32.7,37.3,19.3,10.7
107650703,"Westmoreland",7,"BURRELL SD",11,"All Students",153,13.7,19.6,51.6,15
107650703,"Westmoreland",7,"BURRELL SD",11,"IEP",20,0,0,45,55
107650703,"Westmoreland",7,"BURRELL SD",11,"Economically Disadvantaged",27,7.4,7.4,63,22.2
107650703,"Westmoreland",7,"BURRELL SD",11,"Male",68,10.3,17.6,50,22.1
107650703,"Westmoreland",7,"BURRELL SD",11,"Female",82,17.1,20.7,53.7,8.5
107650703,"Westmoreland",7,"BURRELL SD",11,"White",145,13.8,19.3,51.7,15.2
107651603,"Westmoreland",7,"DERRY AREA SD",4,"All Students",182,70.3,26.4,2.2,1.1
107651603,"Westmoreland",7,"DERRY AREA SD",4,"IEP",20,45.0,40.0,10.0,5.0
107651603,"Westmoreland",7,"DERRY AREA SD",4,"Economically Disadvantaged",82,64.6,30.5,3.7,1.2
107651603,"Westmoreland",7,"DERRY AREA SD",4,"Male",88,71.6,23.9,3.4,1.1
107651603,"Westmoreland",7,"DERRY AREA SD",4,"Female",94,69.1,28.7,1.1,1.1
107651603,"Westmoreland",7,"DERRY AREA SD",4,"White",175,69.7,27.4,1.7,1.1
107651603,"Westmoreland",7,"DERRY AREA SD",8,"All Students",176,11.9,42.0,27.3,18.8
107651603,"Westmoreland",7,"DERRY AREA SD",8,"IEP",11,9.1,0.0,9.1,81.8
107651603,"Westmoreland",7,"DERRY AREA SD",8,"Economically Disadvantaged",71,9.9,35.2,31.0,23.9
107651603,"Westmoreland",7,"DERRY AREA SD",8,"Male",97,14.4,40.2,22.7,22.7
107651603,"Westmoreland",7,"DERRY AREA SD",8,"Female",79,8.9,44.3,32.9,13.9
107651603,"Westmoreland",7,"DERRY AREA SD",8,"White",174,12.1,42.5,27.0,18.4
107651603,"Westmoreland",7,"DERRY AREA SD",11,"All Students",225,15.1,22.2,49.3,13.3
107651603,"Westmoreland",7,"DERRY AREA SD",11,"IEP",12,8.3,0,25,66.7
107651603,"Westmoreland",7,"DERRY AREA SD",11,"Economically Disadvantaged",63,4.8,25.4,54,15.9
107651603,"Westmoreland",7,"DERRY AREA SD",11,"Male",120,20.8,23.3,43.3,12.5
107651603,"Westmoreland",7,"DERRY AREA SD",11,"Female",105,8.6,21,56.2,14.3
107651603,"Westmoreland",7,"DERRY AREA SD",11,"White",219,15.5,22.4,48.9,13.2
107652603,"Westmoreland",7,"FRANKLIN REGIONAL SD",4,"All Students",269,68.8,27.9,3.0,0.4
107652603,"Westmoreland",7,"FRANKLIN REGIONAL SD",4,"IEP",46,54.3,32.6,13.0,0.0
107652603,"Westmoreland",7,"FRANKLIN REGIONAL SD",4,"Economically Disadvantaged",31,29.0,61.3,6.5,3.2
107652603,"Westmoreland",7,"FRANKLIN REGIONAL SD",4,"Male",135,71.9,25.2,3.0,0.0
107652603,"Westmoreland",7,"FRANKLIN REGIONAL SD",4,"Female",134,65.7,30.6,3.0,0.7
107652603,"Westmoreland",7,"FRANKLIN REGIONAL SD",4,"White",253,69.6,28.1,2.4,0.0
107652603,"Westmoreland",7,"FRANKLIN REGIONAL SD",4,"Asian",11,63.6,27.3,9.1,0.0
107652603,"Westmoreland",7,"FRANKLIN REGIONAL SD",8,"All Students",305,32.8,43.0,18.7,5.6
107652603,"Westmoreland",7,"FRANKLIN REGIONAL SD",8,"IEP",34,5.9,29.4,38.2,26.5
107652603,"Westmoreland",7,"FRANKLIN REGIONAL SD",8,"Economically Disadvantaged",33,21.2,27.3,33.3,18.2
107652603,"Westmoreland",7,"FRANKLIN REGIONAL SD",8,"Male",144,41.7,31.9,20.1,6.3
107652603,"Westmoreland",7,"FRANKLIN REGIONAL SD",8,"Female",161,24.8,52.8,17.4,5.0
107652603,"Westmoreland",7,"FRANKLIN REGIONAL SD",8,"White",294,31.0,44.2,19.0,5.8
107652603,"Westmoreland",7,"FRANKLIN REGIONAL SD",8,"Asian",10,90.0,10.0,0.0,0.0
107652603,"Westmoreland",7,"FRANKLIN REGIONAL SD",11,"All Students",300,40.3,30.7,23.3,5.7
107652603,"Westmoreland",7,"FRANKLIN REGIONAL SD",11,"IEP",34,8.8,11.8,47.1,32.4
107652603,"Westmoreland",7,"FRANKLIN REGIONAL SD",11,"Economically Disadvantaged",26,23.1,23.1,38.5,15.4
107652603,"Westmoreland",7,"FRANKLIN REGIONAL SD",11,"Male",147,45.6,24.5,22.4,7.5
107652603,"Westmoreland",7,"FRANKLIN REGIONAL SD",11,"Female",152,34.9,36.8,24.3,3.9
107652603,"Westmoreland",7,"FRANKLIN REGIONAL SD",11,"White",288,39.6,30.9,24,5.6
107653102,"Westmoreland",7,"GREATER LATROBE SD",4,"All Students",315,64.1,33.0,2.5,0.3
107653102,"Westmoreland",7,"GREATER LATROBE SD",4,"IEP",43,34.9,55.8,7.0,2.3
107653102,"Westmoreland",7,"GREATER LATROBE SD",4,"Economically Disadvantaged",73,49.3,43.8,5.5,1.4
107653102,"Westmoreland",7,"GREATER LATROBE SD",4,"Male",152,63.8,32.9,2.6,0.7
107653102,"Westmoreland",7,"GREATER LATROBE SD",4,"Female",163,64.4,33.1,2.5,0.0
107653102,"Westmoreland",7,"GREATER LATROBE SD",4,"White",308,64.3,33.1,2.3,0.3
107653102,"Westmoreland",7,"GREATER LATROBE SD",8,"All Students",325,38.5,38.2,15.4,8.0
107653102,"Westmoreland",7,"GREATER LATROBE SD",8,"IEP",26,11.5,11.5,34.6,42.3
107653102,"Westmoreland",7,"GREATER LATROBE SD",8,"Economically Disadvantaged",55,18.2,41.8,23.6,16.4
107653102,"Westmoreland",7,"GREATER LATROBE SD",8,"Male",172,46.5,31.4,14.5,7.6
107653102,"Westmoreland",7,"GREATER LATROBE SD",8,"Female",153,29.4,45.8,16.3,8.5
107653102,"Westmoreland",7,"GREATER LATROBE SD",8,"White",319,38.2,38.9,14.7,8.2
107653102,"Westmoreland",7,"GREATER LATROBE SD",11,"All Students",351,29.6,27.4,36.8,6.3
107653102,"Westmoreland",7,"GREATER LATROBE SD",11,"IEP",24,0,8.3,41.7,50
107653102,"Westmoreland",7,"GREATER LATROBE SD",11,"Economically Disadvantaged",57,17.5,14,59.6,8.8
107653102,"Westmoreland",7,"GREATER LATROBE SD",11,"Male",168,31.5,21.4,39.3,7.7
107653102,"Westmoreland",7,"GREATER LATROBE SD",11,"Female",182,27.5,33,34.6,4.9
107653102,"Westmoreland",7,"GREATER LATROBE SD",11,"White",345,29.6,27.8,36.2,6.4
107653203,"Westmoreland",7,"GREENSBURG SALEM SD",4,"All Students",200,45.0,46.0,8.0,1.0
107653203,"Westmoreland",7,"GREENSBURG SALEM SD",4,"IEP",37,29.7,43.2,21.6,5.4
107653203,"Westmoreland",7,"GREENSBURG SALEM SD",4,"Economically Disadvantaged",65,35.4,53.8,9.2,1.5
107653203,"Westmoreland",7,"GREENSBURG SALEM SD",4,"Male",92,43.5,44.6,9.8,2.2
107653203,"Westmoreland",7,"GREENSBURG SALEM SD",4,"Female",108,46.3,47.2,6.5,0.0
107653203,"Westmoreland",7,"GREENSBURG SALEM SD",4,"White",184,48.4,42.9,8.2,0.5
107653203,"Westmoreland",7,"GREENSBURG SALEM SD",4,"Black",12,8.3,83.3,0.0,8.3
107653203,"Westmoreland",7,"GREENSBURG SALEM SD",8,"All Students",209,26.3,38.3,21.1,14.4
