"The 2011 PSSA Mathematics and Reading District Level Proficiency Results*",,,,,,,,,,,,,,,
"*Full Academic Year Students; No PASA/PSSA-M Scores. Data for groups with 10 or fewer students were replaced by blanks. Percentages were rounded to the nearest tenth. Proficiency percentages may not add up to 100 due to rounding.",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
"AUN","County","IU #","District","Grade","Group","Number Scored Math","% Advanced Math","% Proficient Math","% Basic Math","% Below Basic Math","Number Scored Reading","% Advanced Reading","% Proficient Reading","% Basic Reading","% Below Basic Reading"
101630504,"Washington",1,"AVELLA AREA SD",3,"All Students",41,56.1,39.0,4.9,0.0,41,29.3,53.7,12.2,4.9
101630504,"Washington",1,"AVELLA AREA SD",3,"Male",22,54.5,40.9,4.5,0.0,22,31.8,45.5,18.2,4.5
101630504,"Washington",1,"AVELLA AREA SD",3,"Female",19,57.9,36.8,5.3,0.0,19,26.3,63.2,5.3,5.3
101630504,"Washington",1,"AVELLA AREA SD",3,"White",40,57.5,37.5,5.0,0.0,40,30.0,55.0,10.0,5.0
101630504,"Washington",1,"AVELLA AREA SD",3,"Black",0,,,,,0,,,,
101630504,"Washington",1,"AVELLA AREA SD",3,"Hispanic",0,,,,,0,,,,
101630504,"Washington",1,"AVELLA AREA SD",3,"Asian",0,,,,,0,,,,
101630504,"Washington",1,"AVELLA AREA SD",3,"Native American",0,,,,,0,,,,
101630504,"Washington",1,"AVELLA AREA SD",3,"Multi-Ethnic",1,,,,,1,,,,
101630504,"Washington",1,"AVELLA AREA SD",3,"IEP",8,,,,,8,,,,
101630504,"Washington",1,"AVELLA AREA SD",3,"ELL",0,,,,,0,,,,
101630504,"Washington",1,"AVELLA AREA SD",3,"Economically Disadvantaged",16,37.5,56.3,6.3,0.0,16,6.3,62.5,25.0,6.3
101630504,"Washington",1,"AVELLA AREA SD",4,"All Students",40,57.5,35.0,7.5,0.0,40,42.5,47.5,5.0,5.0
101630504,"Washington",1,"AVELLA AREA SD",4,"Male",14,71.4,21.4,7.1,0.0,14,35.7,50.0,7.1,7.1
101630504,"Washington",1,"AVELLA AREA SD",4,"Female",26,50.0,42.3,7.7,0.0,26,46.2,46.2,3.8,3.8
101630504,"Washington",1,"AVELLA AREA SD",4,"White",40,57.5,35.0,7.5,0.0,40,42.5,47.5,5.0,5.0
101630504,"Washington",1,"AVELLA AREA SD",4,"Black",0,,,,,0,,,,
101630504,"Washington",1,"AVELLA AREA SD",4,"Hispanic",0,,,,,0,,,,
101630504,"Washington",1,"AVELLA AREA SD",4,"Asian",0,,,,,0,,,,
101630504,"Washington",1,"AVELLA AREA SD",4,"Native American",0,,,,,0,,,,
101630504,"Washington",1,"AVELLA AREA SD",4,"Multi-Ethnic",0,,,,,0,,,,
101630504,"Washington",1,"AVELLA AREA SD",4,"IEP",7,,,,,7,,,,
101630504,"Washington",1,"AVELLA AREA SD",4,"ELL",0,,,,,0,,,,
101630504,"Washington",1,"AVELLA AREA SD",4,"Economically Disadvantaged",10,,,,,10,,,,
101630504,"Washington",1,"AVELLA AREA SD",5,"All Students",37,40.5,43.2,8.1,8.1,37,13.5,59.5,18.9,8.1
101630504,"Washington",1,"AVELLA AREA SD",5,"Male",21,42.9,38.1,14.3,4.8,21,19.0,47.6,23.8,9.5
101630504,"Washington",1,"AVELLA AREA SD",5,"Female",16,37.5,50.0,0.0,12.5,16,6.3,75.0,12.5,6.3
101630504,"Washington",1,"AVELLA AREA SD",5,"White",35,40.0,42.9,8.6,8.6,35,14.3,57.1,20.0,8.6
101630504,"Washington",1,"AVELLA AREA SD",5,"Black",2,,,,,2,,,,
101630504,"Washington",1,"AVELLA AREA SD",5,"Hispanic",0,,,,,0,,,,
101630504,"Washington",1,"AVELLA AREA SD",5,"Asian",0,,,,,0,,,,
101630504,"Washington",1,"AVELLA AREA SD",5,"Native American",0,,,,,0,,,,
101630504,"Washington",1,"AVELLA AREA SD",5,"Multi-Ethnic",0,,,,,0,,,,
101630504,"Washington",1,"AVELLA AREA SD",5,"IEP",4,,,,,4,,,,
101630504,"Washington",1,"AVELLA AREA SD",5,"ELL",0,,,,,0,,,,
101630504,"Washington",1,"AVELLA AREA SD",5,"Economically Disadvantaged",16,25.0,62.5,6.3,6.3,16,12.5,56.3,18.8,12.5
101630504,"Washington",1,"AVELLA AREA SD",6,"All Students",39,48.7,30.8,12.8,7.7,39,56.4,25.6,7.7,10.3
101630504,"Washington",1,"AVELLA AREA SD",6,"Male",21,42.9,28.6,19.0,9.5,21,57.1,19.0,9.5,14.3
101630504,"Washington",1,"AVELLA AREA SD",6,"Female",18,55.6,33.3,5.6,5.6,18,55.6,33.3,5.6,5.6
101630504,"Washington",1,"AVELLA AREA SD",6,"White",36,52.8,25.0,13.9,8.3,36,58.3,25.0,5.6,11.1
101630504,"Washington",1,"AVELLA AREA SD",6,"Black",1,,,,,1,,,,
101630504,"Washington",1,"AVELLA AREA SD",6,"Hispanic",0,,,,,0,,,,
101630504,"Washington",1,"AVELLA AREA SD",6,"Asian",0,,,,,0,,,,
101630504,"Washington",1,"AVELLA AREA SD",6,"Native American",0,,,,,0,,,,
101630504,"Washington",1,"AVELLA AREA SD",6,"Multi-Ethnic",2,,,,,2,,,,
101630504,"Washington",1,"AVELLA AREA SD",6,"IEP",2,,,,,2,,,,
101630504,"Washington",1,"AVELLA AREA SD",6,"ELL",0,,,,,0,,,,
101630504,"Washington",1,"AVELLA AREA SD",6,"Economically Disadvantaged",8,,,,,8,,,,
101630504,"Washington",1,"AVELLA AREA SD",7,"All Students",46,30.4,43.5,15.2,10.9,46,30.4,41.3,13.0,15.2
101630504,"Washington",1,"AVELLA AREA SD",7,"Male",22,36.4,40.9,18.2,4.5,22,45.5,27.3,9.1,18.2
101630504,"Washington",1,"AVELLA AREA SD",7,"Female",24,25.0,45.8,12.5,16.7,24,16.7,54.2,16.7,12.5
101630504,"Washington",1,"AVELLA AREA SD",7,"White",45,31.1,42.2,15.6,11.1,45,28.9,42.2,13.3,15.6
101630504,"Washington",1,"AVELLA AREA SD",7,"Black",1,,,,,1,,,,
101630504,"Washington",1,"AVELLA AREA SD",7,"Hispanic",0,,,,,0,,,,
101630504,"Washington",1,"AVELLA AREA SD",7,"Asian",0,,,,,0,,,,
101630504,"Washington",1,"AVELLA AREA SD",7,"Native American",0,,,,,0,,,,
101630504,"Washington",1,"AVELLA AREA SD",7,"Multi-Ethnic",0,,,,,0,,,,
101630504,"Washington",1,"AVELLA AREA SD",7,"IEP",9,,,,,9,,,,
101630504,"Washington",1,"AVELLA AREA SD",7,"ELL",0,,,,,0,,,,
101630504,"Washington",1,"AVELLA AREA SD",7,"Economically Disadvantaged",29,24.1,44.8,13.8,17.2,29,20.7,48.3,13.8,17.2
101630504,"Washington",1,"AVELLA AREA SD",8,"All Students",36,41.7,36.1,16.7,5.6,36,50.0,30.6,16.7,2.8
101630504,"Washington",1,"AVELLA AREA SD",8,"Male",21,42.9,23.8,23.8,9.5,21,38.1,38.1,19.0,4.8
101630504,"Washington",1,"AVELLA AREA SD",8,"Female",15,40.0,53.3,6.7,0.0,15,66.7,20.0,13.3,0.0
101630504,"Washington",1,"AVELLA AREA SD",8,"White",35,40.0,37.1,17.1,5.7,35,48.6,31.4,17.1,2.9
101630504,"Washington",1,"AVELLA AREA SD",8,"Black",1,,,,,1,,,,
101630504,"Washington",1,"AVELLA AREA SD",8,"Hispanic",0,,,,,0,,,,
101630504,"Washington",1,"AVELLA AREA SD",8,"Asian",0,,,,,0,,,,
101630504,"Washington",1,"AVELLA AREA SD",8,"Native American",0,,,,,0,,,,
101630504,"Washington",1,"AVELLA AREA SD",8,"Multi-Ethnic",0,,,,,0,,,,
101630504,"Washington",1,"AVELLA AREA SD",8,"IEP",1,,,,,1,,,,
101630504,"Washington",1,"AVELLA AREA SD",8,"ELL",0,,,,,0,,,,
101630504,"Washington",1,"AVELLA AREA SD",8,"Economically Disadvantaged",13,23.1,23.1,38.5,15.4,13,15.4,30.8,46.2,7.7
101630504,"Washington",1,"AVELLA AREA SD",11,"All Students",47,19.1,40.4,19.1,21.3,47,38.3,36.2,12.8,12.8
101630504,"Washington",1,"AVELLA AREA SD",11,"Male",25,20.0,40.0,20.0,20.0,25,36.0,28.0,16.0,20.0
101630504,"Washington",1,"AVELLA AREA SD",11,"Female",22,18.2,40.9,18.2,22.7,22,40.9,45.5,9.1,4.5
101630504,"Washington",1,"AVELLA AREA SD",11,"White",45,20.0,37.8,20.0,22.2,45,40.0,35.6,11.1,13.3
101630504,"Washington",1,"AVELLA AREA SD",11,"Black",2,,,,,2,,,,
101630504,"Washington",1,"AVELLA AREA SD",11,"Hispanic",0,,,,,0,,,,
101630504,"Washington",1,"AVELLA AREA SD",11,"Asian",0,,,,,0,,,,
101630504,"Washington",1,"AVELLA AREA SD",11,"Native American",0,,,,,0,,,,
101630504,"Washington",1,"AVELLA AREA SD",11,"Multi-Ethnic",0,,,,,0,,,,
101630504,"Washington",1,"AVELLA AREA SD",11,"IEP",6,,,,,6,,,,
101630504,"Washington",1,"AVELLA AREA SD",11,"ELL",0,,,,,0,,,,
101630504,"Washington",1,"AVELLA AREA SD",11,"Economically Disadvantaged",13,7.7,46.2,23.1,23.1,13,30.8,46.2,15.4,7.7
101630903,"Washington",1,"BENTWORTH SD",3,"All Students",78,38.5,41.0,10.3,10.3,78,30.8,51.3,6.4,11.5
101630903,"Washington",1,"BENTWORTH SD",3,"Male",36,27.8,50.0,11.1,11.1,36,19.4,58.3,5.6,16.7
101630903,"Washington",1,"BENTWORTH SD",3,"Female",42,47.6,33.3,9.5,9.5,42,40.5,45.2,7.1,7.1
101630903,"Washington",1,"BENTWORTH SD",3,"White",75,38.7,40.0,10.7,10.7,75,32.0,49.3,6.7,12.0
101630903,"Washington",1,"BENTWORTH SD",3,"Black",1,,,,,1,,,,
101630903,"Washington",1,"BENTWORTH SD",3,"Hispanic",1,,,,,1,,,,
101630903,"Washington",1,"BENTWORTH SD",3,"Asian",0,,,,,0,,,,
101630903,"Washington",1,"BENTWORTH SD",3,"Native American",0,,,,,0,,,,
101630903,"Washington",1,"BENTWORTH SD",3,"Multi-Ethnic",1,,,,,1,,,,
101630903,"Washington",1,"BENTWORTH SD",3,"IEP",13,7.7,23.1,23.1,46.2,13,7.7,23.1,23.1,46.2
101630903,"Washington",1,"BENTWORTH SD",3,"ELL",0,,,,,0,,,,
101630903,"Washington",1,"BENTWORTH SD",3,"Economically Disadvantaged",31,16.1,48.4,16.1,19.4,31,6.5,58.1,12.9,22.6
101630903,"Washington",1,"BENTWORTH SD",4,"All Students",87,54.0,31.0,9.2,5.7,87,24.1,41.4,17.2,17.2
101630903,"Washington",1,"BENTWORTH SD",4,"Male",54,57.4,25.9,11.1,5.6,54,18.5,42.6,13.0,25.9
101630903,"Washington",1,"BENTWORTH SD",4,"Female",33,48.5,39.4,6.1,6.1,33,33.3,39.4,24.2,3.0
101630903,"Washington",1,"BENTWORTH SD",4,"White",80,57.5,30.0,8.8,3.8,80,26.3,41.3,16.3,16.3
101630903,"Washington",1,"BENTWORTH SD",4,"Black",5,,,,,5,,,,
101630903,"Washington",1,"BENTWORTH SD",4,"Hispanic",2,,,,,2,,,,
101630903,"Washington",1,"BENTWORTH SD",4,"Asian",0,,,,,0,,,,
101630903,"Washington",1,"BENTWORTH SD",4,"Native American",0,,,,,0,,,,
101630903,"Washington",1,"BENTWORTH SD",4,"Multi-Ethnic",0,,,,,0,,,,
101630903,"Washington",1,"BENTWORTH SD",4,"IEP",16,18.8,37.5,25.0,18.8,16,0.0,18.8,37.5,43.8
101630903,"Washington",1,"BENTWORTH SD",4,"ELL",0,,,,,0,,,,
101630903,"Washington",1,"BENTWORTH SD",4,"Economically Disadvantaged",41,43.9,31.7,17.1,7.3,41,17.1,36.6,19.5,26.8
101630903,"Washington",1,"BENTWORTH SD",5,"All Students",87,32.2,35.6,20.7,11.5,82,18.3,47.6,20.7,13.4
101630903,"Washington",1,"BENTWORTH SD",5,"Male",56,28.6,37.5,23.2,10.7,52,15.4,44.2,21.2,19.2
101630903,"Washington",1,"BENTWORTH SD",5,"Female",31,38.7,32.3,16.1,12.9,30,23.3,53.3,20.0,3.3
101630903,"Washington",1,"BENTWORTH SD",5,"White",86,32.6,34.9,20.9,11.6,81,18.5,48.1,19.8,13.6
101630903,"Washington",1,"BENTWORTH SD",5,"Black",1,,,,,1,,,,
101630903,"Washington",1,"BENTWORTH SD",5,"Hispanic",0,,,,,0,,,,
101630903,"Washington",1,"BENTWORTH SD",5,"Asian",0,,,,,0,,,,
101630903,"Washington",1,"BENTWORTH SD",5,"Native American",0,,,,,0,,,,
101630903,"Washington",1,"BENTWORTH SD",5,"Multi-Ethnic",0,,,,,0,,,,
101630903,"Washington",1,"BENTWORTH SD",5,"IEP",13,30.8,7.7,38.5,23.1,8,,,,
101630903,"Washington",1,"BENTWORTH SD",5,"ELL",0,,,,,0,,,,
101630903,"Washington",1,"BENTWORTH SD",5,"Economically Disadvantaged",36,22.2,38.9,22.2,16.7,32,9.4,37.5,34.4,18.8
101630903,"Washington",1,"BENTWORTH SD",6,"All Students",77,39.0,37.7,18.2,5.2,75,29.3,32.0,22.7,16.0
101630903,"Washington",1,"BENTWORTH SD",6,"Male",37,35.1,43.2,16.2,5.4,37,18.9,37.8,24.3,18.9
101630903,"Washington",1,"BENTWORTH SD",6,"Female",40,42.5,32.5,20.0,5.0,38,39.5,26.3,21.1,13.2
101630903,"Washington",1,"BENTWORTH SD",6,"White",73,41.1,35.6,17.8,5.5,71,29.6,33.8,22.5,14.1
101630903,"Washington",1,"BENTWORTH SD",6,"Black",4,,,,,4,,,,
101630903,"Washington",1,"BENTWORTH SD",6,"Hispanic",0,,,,,0,,,,
101630903,"Washington",1,"BENTWORTH SD",6,"Asian",0,,,,,0,,,,
101630903,"Washington",1,"BENTWORTH SD",6,"Native American",0,,,,,0,,,,
101630903,"Washington",1,"BENTWORTH SD",6,"Multi-Ethnic",0,,,,,0,,,,
101630903,"Washington",1,"BENTWORTH SD",6,"IEP",4,,,,,2,,,,
101630903,"Washington",1,"BENTWORTH SD",6,"ELL",0,,,,,0,,,,
101630903,"Washington",1,"BENTWORTH SD",6,"Economically Disadvantaged",34,20.6,50.0,23.5,5.9,34,20.6,32.4,23.5,23.5
101630903,"Washington",1,"BENTWORTH SD",7,"All Students",92,62.0,22.8,4.3,10.9,91,41.8,34.1,19.8,4.4
101630903,"Washington",1,"BENTWORTH SD",7,"Male",44,61.4,22.7,4.5,11.4,44,40.9,27.3,25.0,6.8
101630903,"Washington",1,"BENTWORTH SD",7,"Female",48,62.5,22.9,4.2,10.4,47,42.6,40.4,14.9,2.1
101630903,"Washington",1,"BENTWORTH SD",7,"White",88,63.6,20.5,4.5,11.4,87,42.5,32.2,20.7,4.6
101630903,"Washington",1,"BENTWORTH SD",7,"Black",1,,,,,1,,,,
101630903,"Washington",1,"BENTWORTH SD",7,"Hispanic",2,,,,,2,,,,
101630903,"Washington",1,"BENTWORTH SD",7,"Asian",1,,,,,1,,,,
101630903,"Washington",1,"BENTWORTH SD",7,"Native American",0,,,,,0,,,,
101630903,"Washington",1,"BENTWORTH SD",7,"Multi-Ethnic",0,,,,,0,,,,
101630903,"Washington",1,"BENTWORTH SD",7,"IEP",4,,,,,3,,,,
101630903,"Washington",1,"BENTWORTH SD",7,"ELL",0,,,,,0,,,,
101630903,"Washington",1,"BENTWORTH SD",7,"Economically Disadvantaged",31,45.2,35.5,3.2,16.1,30,23.3,33.3,36.7,6.7
101630903,"Washington",1,"BENTWORTH SD",8,"All Students",94,50.0,36.2,10.6,3.2,94,56.4,31.9,8.5,3.2
101630903,"Washington",1,"BENTWORTH SD",8,"Male",44,45.5,40.9,9.1,4.5,42,45.2,35.7,16.7,2.4
101630903,"Washington",1,"BENTWORTH SD",8,"Female",50,54.0,32.0,12.0,2.0,52,65.4,28.8,1.9,3.8
101630903,"Washington",1,"BENTWORTH SD",8,"White",89,49.4,36.0,11.2,3.4,89,57.3,30.3,9.0,3.4
101630903,"Washington",1,"BENTWORTH SD",8,"Black",2,,,,,2,,,,
101630903,"Washington",1,"BENTWORTH SD",8,"Hispanic",1,,,,,1,,,,
101630903,"Washington",1,"BENTWORTH SD",8,"Asian",1,,,,,1,,,,
101630903,"Washington",1,"BENTWORTH SD",8,"Native American",0,,,,,0,,,,
101630903,"Washington",1,"BENTWORTH SD",8,"Multi-Ethnic",1,,,,,1,,,,
101630903,"Washington",1,"BENTWORTH SD",8,"IEP",10,,,,,10,,,,
101630903,"Washington",1,"BENTWORTH SD",8,"ELL",0,,,,,0,,,,
101630903,"Washington",1,"BENTWORTH SD",8,"Economically Disadvantaged",32,40.6,40.6,15.6,3.1,31,32.3,48.4,16.1,3.2
101630903,"Washington",1,"BENTWORTH SD",11,"All Students",90,32.2,32.2,16.7,18.9,89,32.6,31.5,18.0,18.0
101630903,"Washington",1,"BENTWORTH SD",11,"Male",52,30.8,34.6,17.3,17.3,51,25.5,31.4,19.6,23.5
101630903,"Washington",1,"BENTWORTH SD",11,"Female",38,34.2,28.9,15.8,21.1,38,42.1,31.6,15.8,10.5
101630903,"Washington",1,"BENTWORTH SD",11,"White",88,33.0,31.8,17.0,18.2,87,33.3,32.2,17.2,17.2
101630903,"Washington",1,"BENTWORTH SD",11,"Black",2,,,,,2,,,,
101630903,"Washington",1,"BENTWORTH SD",11,"Hispanic",0,,,,,0,,,,
101630903,"Washington",1,"BENTWORTH SD",11,"Asian",0,,,,,0,,,,
101630903,"Washington",1,"BENTWORTH SD",11,"Native American",0,,,,,0,,,,
101630903,"Washington",1,"BENTWORTH SD",11,"Multi-Ethnic",0,,,,,0,,,,
101630903,"Washington",1,"BENTWORTH SD",11,"IEP",10,,,,,9,,,,
101630903,"Washington",1,"BENTWORTH SD",11,"ELL",0,,,,,0,,,,
101630903,"Washington",1,"BENTWORTH SD",11,"Economically Disadvantaged",20,20.0,35.0,15.0,30.0,19,36.8,15.8,21.1,26.3
101631003,"Washington",1,"BETHLEHEM-CENTER SD",3,"All Students",107,45.8,43.9,7.5,2.8,107,34.6,41.1,13.1,11.2
101631003,"Washington",1,"BETHLEHEM-CENTER SD",3,"Male",61,41.0,49.2,8.2,1.6,61,24.6,47.5,14.8,13.1
101631003,"Washington",1,"BETHLEHEM-CENTER SD",3,"Female",46,52.2,37.0,6.5,4.3,46,47.8,32.6,10.9,8.7
101631003,"Washington",1,"BETHLEHEM-CENTER SD",3,"White",100,47.0,43.0,7.0,3.0,100,36.0,41.0,12.0,11.0
101631003,"Washington",1,"BETHLEHEM-CENTER SD",3,"Black",3,,,,,3,,,,
101631003,"Washington",1,"BETHLEHEM-CENTER SD",3,"Hispanic",1,,,,,1,,,,
101631003,"Washington",1,"BETHLEHEM-CENTER SD",3,"Asian",0,,,,,0,,,,
101631003,"Washington",1,"BETHLEHEM-CENTER SD",3,"Native American",0,,,,,0,,,,
101631003,"Washington",1,"BETHLEHEM-CENTER SD",3,"Multi-Ethnic",3,,,,,3,,,,
101631003,"Washington",1,"BETHLEHEM-CENTER SD",3,"IEP",21,14.3,61.9,14.3,9.5,21,9.5,33.3,14.3,42.9
101631003,"Washington",1,"BETHLEHEM-CENTER SD",3,"ELL",0,,,,,0,,,,
101631003,"Washington",1,"BETHLEHEM-CENTER SD",3,"Economically Disadvantaged",42,35.7,47.6,9.5,7.1,42,21.4,47.6,14.3,16.7
101631003,"Washington",1,"BETHLEHEM-CENTER SD",4,"All Students",108,43.5,42.6,13.0,0.9,108,30.6,39.8,22.2,7.4
101631003,"Washington",1,"BETHLEHEM-CENTER SD",4,"Male",53,47.2,47.2,5.7,0.0,53,34.0,34.0,22.6,9.4
101631003,"Washington",1,"BETHLEHEM-CENTER SD",4,"Female",55,40.0,38.2,20.0,1.8,55,27.3,45.5,21.8,5.5
101631003,"Washington",1,"BETHLEHEM-CENTER SD",4,"White",101,43.6,44.6,10.9,1.0,101,29.7,41.6,21.8,6.9
101631003,"Washington",1,"BETHLEHEM-CENTER SD",4,"Black",2,,,,,2,,,,
101631003,"Washington",1,"BETHLEHEM-CENTER SD",4,"Hispanic",2,,,,,2,,,,
101631003,"Washington",1,"BETHLEHEM-CENTER SD",4,"Asian",0,,,,,0,,,,
101631003,"Washington",1,"BETHLEHEM-CENTER SD",4,"Native American",0,,,,,0,,,,
101631003,"Washington",1,"BETHLEHEM-CENTER SD",4,"Multi-Ethnic",3,,,,,3,,,,
101631003,"Washington",1,"BETHLEHEM-CENTER SD",4,"IEP",15,33.3,40.0,20.0,6.7,15,0.0,40.0,26.7,33.3
101631003,"Washington",1,"BETHLEHEM-CENTER SD",4,"ELL",0,,,,,0,,,,
101631003,"Washington",1,"BETHLEHEM-CENTER SD",4,"Economically Disadvantaged",44,34.1,47.7,15.9,2.3,44,13.6,50.0,27.3,9.1
101631003,"Washington",1,"BETHLEHEM-CENTER SD",5,"All Students",86,22.1,30.2,29.1,18.6,86,11.6,44.2,24.4,19.8
101631003,"Washington",1,"BETHLEHEM-CENTER SD",5,"Male",40,32.5,27.5,25.0,15.0,40,17.5,37.5,22.5,22.5
101631003,"Washington",1,"BETHLEHEM-CENTER SD",5,"Female",46,13.0,32.6,32.6,21.7,46,6.5,50.0,26.1,17.4
101631003,"Washington",1,"BETHLEHEM-CENTER SD",5,"White",82,19.5,31.7,29.3,19.5,82,9.8,45.1,25.6,19.5
101631003,"Washington",1,"BETHLEHEM-CENTER SD",5,"Black",0,,,,,0,,,,
101631003,"Washington",1,"BETHLEHEM-CENTER SD",5,"Hispanic",2,,,,,2,,,,
101631003,"Washington",1,"BETHLEHEM-CENTER SD",5,"Asian",0,,,,,0,,,,
101631003,"Washington",1,"BETHLEHEM-CENTER SD",5,"Native American",0,,,,,0,,,,
101631003,"Washington",1,"BETHLEHEM-CENTER SD",5,"Multi-Ethnic",2,,,,,2,,,,
101631003,"Washington",1,"BETHLEHEM-CENTER SD",5,"IEP",17,5.9,11.8,17.6,64.7,17,0.0,17.6,11.8,70.6
101631003,"Washington",1,"BETHLEHEM-CENTER SD",5,"ELL",0,,,,,0,,,,
101631003,"Washington",1,"BETHLEHEM-CENTER SD",5,"Economically Disadvantaged",42,11.9,28.6,33.3,26.2,42,7.1,40.5,28.6,23.8
101631003,"Washington",1,"BETHLEHEM-CENTER SD",6,"All Students",107,35.5,27.1,19.6,17.8,107,23.4,33.6,16.8,26.2
101631003,"Washington",1,"BETHLEHEM-CENTER SD",6,"Male",57,28.1,31.6,17.5,22.8,55,20.0,30.9,20.0,29.1
101631003,"Washington",1,"BETHLEHEM-CENTER SD",6,"Female",50,44.0,22.0,22.0,12.0,52,26.9,36.5,13.5,23.1
101631003,"Washington",1,"BETHLEHEM-CENTER SD",6,"White",103,36.9,28.2,18.4,16.5,103,24.3,35.0,17.5,23.3
101631003,"Washington",1,"BETHLEHEM-CENTER SD",6,"Black",1,,,,,1,,,,
101631003,"Washington",1,"BETHLEHEM-CENTER SD",6,"Hispanic",0,,,,,0,,,,
101631003,"Washington",1,"BETHLEHEM-CENTER SD",6,"Asian",0,,,,,0,,,,
101631003,"Washington",1,"BETHLEHEM-CENTER SD",6,"Native American",0,,,,,0,,,,
101631003,"Washington",1,"BETHLEHEM-CENTER SD",6,"Multi-Ethnic",3,,,,,3,,,,
101631003,"Washington",1,"BETHLEHEM-CENTER SD",6,"IEP",19,10.5,15.8,15.8,57.9,19,5.3,10.5,15.8,68.4
101631003,"Washington",1,"BETHLEHEM-CENTER SD",6,"ELL",0,,,,,0,,,,
101631003,"Washington",1,"BETHLEHEM-CENTER SD",6,"Economically Disadvantaged",46,23.9,23.9,26.1,26.1,45,15.6,31.1,15.6,37.8
101631003,"Washington",1,"BETHLEHEM-CENTER SD",7,"All Students",94,25.5,29.8,24.5,20.2,94,38.3,28.7,19.1,13.8
101631003,"Washington",1,"BETHLEHEM-CENTER SD",7,"Male",53,24.5,30.2,20.8,24.5,54,33.3,20.4,27.8,18.5
101631003,"Washington",1,"BETHLEHEM-CENTER SD",7,"Female",41,26.8,29.3,29.3,14.6,40,45.0,40.0,7.5,7.5
101631003,"Washington",1,"BETHLEHEM-CENTER SD",7,"White",91,25.3,30.8,25.3,18.7,91,38.5,28.6,19.8,13.2
101631003,"Washington",1,"BETHLEHEM-CENTER SD",7,"Black",1,,,,,1,,,,
101631003,"Washington",1,"BETHLEHEM-CENTER SD",7,"Hispanic",0,,,,,0,,,,
101631003,"Washington",1,"BETHLEHEM-CENTER SD",7,"Asian",0,,,,,0,,,,
101631003,"Washington",1,"BETHLEHEM-CENTER SD",7,"Native American",0,,,,,0,,,,
101631003,"Washington",1,"BETHLEHEM-CENTER SD",7,"Multi-Ethnic",2,,,,,2,,,,
101631003,"Washington",1,"BETHLEHEM-CENTER SD",7,"IEP",12,0.0,8.3,25.0,66.7,12,0.0,25.0,33.3,41.7
101631003,"Washington",1,"BETHLEHEM-CENTER SD",7,"ELL",0,,,,,0,,,,
101631003,"Washington",1,"BETHLEHEM-CENTER SD",7,"Economically Disadvantaged",42,14.3,35.7,35.7,14.3,42,26.2,38.1,19.0,16.7
101631003,"Washington",1,"BETHLEHEM-CENTER SD",8,"All Students",99,32.3,26.3,21.2,20.2,99,43.4,26.3,18.2,12.1
101631003,"Washington",1,"BETHLEHEM-CENTER SD",8,"Male",50,34.0,24.0,18.0,24.0,49,34.7,30.6,16.3,18.4
101631003,"Washington",1,"BETHLEHEM-CENTER SD",8,"Female",49,30.6,28.6,24.5,16.3,50,52.0,22.0,20.0,6.0
101631003,"Washington",1,"BETHLEHEM-CENTER SD",8,"White",96,33.3,26.0,19.8,20.8,96,44.8,24.0,18.8,12.5
101631003,"Washington",1,"BETHLEHEM-CENTER SD",8,"Black",0,,,,,0,,,,
101631003,"Washington",1,"BETHLEHEM-CENTER SD",8,"Hispanic",0,,,,,0,,,,
101631003,"Washington",1,"BETHLEHEM-CENTER SD",8,"Asian",0,,,,,0,,,,
101631003,"Washington",1,"BETHLEHEM-CENTER SD",8,"Native American",0,,,,,0,,,,
101631003,"Washington",1,"BETHLEHEM-CENTER SD",8,"Multi-Ethnic",3,,,,,3,,,,
101631003,"Washington",1,"BETHLEHEM-CENTER SD",8,"IEP",11,0.0,0.0,9.1,90.9,11,0.0,0.0,63.6,36.4
101631003,"Washington",1,"BETHLEHEM-CENTER SD",8,"ELL",0,,,,,0,,,,
101631003,"Washington",1,"BETHLEHEM-CENTER SD",8,"Economically Disadvantaged",46,17.4,19.6,26.1,37.0,46,23.9,32.6,26.1,17.4
101631003,"Washington",1,"BETHLEHEM-CENTER SD",11,"All Students",83,20.5,36.1,22.9,20.5,83,44.6,33.7,10.8,10.8
101631003,"Washington",1,"BETHLEHEM-CENTER SD",11,"Male",43,18.6,37.2,20.9,23.3,43,44.2,30.2,9.3,16.3
101631003,"Washington",1,"BETHLEHEM-CENTER SD",11,"Female",40,22.5,35.0,25.0,17.5,40,45.0,37.5,12.5,5.0
101631003,"Washington",1,"BETHLEHEM-CENTER SD",11,"White",81,21.0,35.8,22.2,21.0,81,44.4,33.3,11.1,11.1
101631003,"Washington",1,"BETHLEHEM-CENTER SD",11,"Black",2,,,,,2,,,,
101631003,"Washington",1,"BETHLEHEM-CENTER SD",11,"Hispanic",0,,,,,0,,,,
101631003,"Washington",1,"BETHLEHEM-CENTER SD",11,"Asian",0,,,,,0,,,,
101631003,"Washington",1,"BETHLEHEM-CENTER SD",11,"Native American",0,,,,,0,,,,
101631003,"Washington",1,"BETHLEHEM-CENTER SD",11,"Multi-Ethnic",0,,,,,0,,,,
101631003,"Washington",1,"BETHLEHEM-CENTER SD",11,"IEP",9,,,,,9,,,,
