"The 2010 PSSA Science District Level Proficiency Results*",,,,,,,,,,
"*Full Academic Year Students; No PASA Scores. Data for groups with less than 10 students assessed were replaced by blanks. Percentages were rounded to the nearest tenth. Proficiency percentages may not add up to 100 due to rounding.",,,,,,,,,,
"AUN","County","IU #","District","Grade","Group","Number Scored Science","% Advanced Science","% Proficient Science","% Basic Science","% Below Basic Science"
120484903,"Northampton",20,"NORTHAMPTON AREA SD",8,"IEP",79,1.3,15.2,19,64.6
120484903,"Northampton",20,"NORTHAMPTON AREA SD",8,"ELL",0,,,,
120484903,"Northampton",20,"NORTHAMPTON AREA SD",8,"Economically Disadvantaged",85,15.3,32.9,21.2,30.6
120484903,"Northampton",20,"NORTHAMPTON AREA SD",11,"All Students",447,11.9,25.3,48.8,14.1
120484903,"Northampton",20,"NORTHAMPTON AREA SD",11,"Male",249,15.3,26.1,46.6,12
120484903,"Northampton",20,"NORTHAMPTON AREA SD",11,"Female",198,7.6,24.2,51.5,16.7
120484903,"Northampton",20,"NORTHAMPTON AREA SD",11,"White",421,12.1,26.8,48.5,12.6
120484903,"Northampton",20,"NORTHAMPTON AREA SD",11,"Black",10,0,0,70,30
120484903,"Northampton",20,"NORTHAMPTON AREA SD",11,"Hispanic",12,0,0,50,50
120484903,"Northampton",20,"NORTHAMPTON AREA SD",11,"Asian",3,,,,
120484903,"Northampton",20,"NORTHAMPTON AREA SD",11,"Native American",0,,,,
120484903,"Northampton",20,"NORTHAMPTON AREA SD",11,"Multi-ethnic",1,,,,
120484903,"Northampton",20,"NORTHAMPTON AREA SD",11,"IEP",74,2.7,4.1,44.6,48.6
120484903,"Northampton",20,"NORTHAMPTON AREA SD",11,"ELL",0,,,,
120484903,"Northampton",20,"NORTHAMPTON AREA SD",11,"Economically Disadvantaged",60,6.7,15,53.3,25
120485603,"Northampton",20,"PEN ARGYL AREA SD",4,"All Students",125,36,46.4,9.6,8
120485603,"Northampton",20,"PEN ARGYL AREA SD",4,"Male",69,40.6,39.1,13,7.2
120485603,"Northampton",20,"PEN ARGYL AREA SD",4,"Female",56,30.4,55.4,5.4,8.9
120485603,"Northampton",20,"PEN ARGYL AREA SD",4,"White",118,34.7,48.3,10.2,6.8
120485603,"Northampton",20,"PEN ARGYL AREA SD",4,"Black",1,,,,
120485603,"Northampton",20,"PEN ARGYL AREA SD",4,"Hispanic",2,,,,
120485603,"Northampton",20,"PEN ARGYL AREA SD",4,"Asian",2,,,,
120485603,"Northampton",20,"PEN ARGYL AREA SD",4,"Native American",0,,,,
120485603,"Northampton",20,"PEN ARGYL AREA SD",4,"Multi-ethnic",2,,,,
120485603,"Northampton",20,"PEN ARGYL AREA SD",4,"IEP",12,25,41.7,25,8.3
120485603,"Northampton",20,"PEN ARGYL AREA SD",4,"ELL",0,,,,
120485603,"Northampton",20,"PEN ARGYL AREA SD",4,"Economically Disadvantaged",38,13.2,39.5,23.7,23.7
120485603,"Northampton",20,"PEN ARGYL AREA SD",8,"All Students",123,21.1,36.6,27.6,14.6
120485603,"Northampton",20,"PEN ARGYL AREA SD",8,"Male",54,24.1,35.2,29.6,11.1
120485603,"Northampton",20,"PEN ARGYL AREA SD",8,"Female",69,18.8,37.7,26.1,17.4
120485603,"Northampton",20,"PEN ARGYL AREA SD",8,"White",110,21.8,38.2,24.5,15.5
120485603,"Northampton",20,"PEN ARGYL AREA SD",8,"Black",2,,,,
120485603,"Northampton",20,"PEN ARGYL AREA SD",8,"Hispanic",8,,,,
120485603,"Northampton",20,"PEN ARGYL AREA SD",8,"Asian",3,,,,
120485603,"Northampton",20,"PEN ARGYL AREA SD",8,"Native American",0,,,,
120485603,"Northampton",20,"PEN ARGYL AREA SD",8,"Multi-ethnic",0,,,,
120485603,"Northampton",20,"PEN ARGYL AREA SD",8,"IEP",21,4.8,14.3,23.8,57.1
120485603,"Northampton",20,"PEN ARGYL AREA SD",8,"ELL",0,,,,
120485603,"Northampton",20,"PEN ARGYL AREA SD",8,"Economically Disadvantaged",31,9.7,16.1,41.9,32.3
120485603,"Northampton",20,"PEN ARGYL AREA SD",11,"All Students",131,19.1,31.3,36.6,13
120485603,"Northampton",20,"PEN ARGYL AREA SD",11,"Male",65,21.5,30.8,32.3,15.4
120485603,"Northampton",20,"PEN ARGYL AREA SD",11,"Female",66,16.7,31.8,40.9,10.6
120485603,"Northampton",20,"PEN ARGYL AREA SD",11,"White",126,19.8,31,36.5,12.7
120485603,"Northampton",20,"PEN ARGYL AREA SD",11,"Black",0,,,,
120485603,"Northampton",20,"PEN ARGYL AREA SD",11,"Hispanic",3,,,,
120485603,"Northampton",20,"PEN ARGYL AREA SD",11,"Asian",0,,,,
120485603,"Northampton",20,"PEN ARGYL AREA SD",11,"Native American",0,,,,
120485603,"Northampton",20,"PEN ARGYL AREA SD",11,"Multi-ethnic",2,,,,
120485603,"Northampton",20,"PEN ARGYL AREA SD",11,"IEP",14,0,7.1,21.4,71.4
120485603,"Northampton",20,"PEN ARGYL AREA SD",11,"ELL",0,,,,
120485603,"Northampton",20,"PEN ARGYL AREA SD",11,"Economically Disadvantaged",22,0,13.6,59.1,27.3
120486003,"Northampton",20,"SAUCON VALLEY SD",4,"All Students",198,54,41.4,3.5,1
120486003,"Northampton",20,"SAUCON VALLEY SD",4,"Male",93,59.1,37.6,2.2,1.1
120486003,"Northampton",20,"SAUCON VALLEY SD",4,"Female",105,49.5,44.8,4.8,1
120486003,"Northampton",20,"SAUCON VALLEY SD",4,"White",185,54.1,42.2,2.7,1.1
120486003,"Northampton",20,"SAUCON VALLEY SD",4,"Black",1,,,,
120486003,"Northampton",20,"SAUCON VALLEY SD",4,"Hispanic",6,,,,
120486003,"Northampton",20,"SAUCON VALLEY SD",4,"Asian",5,,,,
120486003,"Northampton",20,"SAUCON VALLEY SD",4,"Native American",0,,,,
120486003,"Northampton",20,"SAUCON VALLEY SD",4,"Multi-ethnic",1,,,,
120486003,"Northampton",20,"SAUCON VALLEY SD",4,"IEP",30,26.7,66.7,3.3,3.3
120486003,"Northampton",20,"SAUCON VALLEY SD",4,"ELL",0,,,,
120486003,"Northampton",20,"SAUCON VALLEY SD",4,"Economically Disadvantaged",24,33.3,58.3,8.3,0
120486003,"Northampton",20,"SAUCON VALLEY SD",8,"All Students",176,41.5,36.4,15.3,6.8
120486003,"Northampton",20,"SAUCON VALLEY SD",8,"Male",95,41.1,36.8,14.7,7.4
120486003,"Northampton",20,"SAUCON VALLEY SD",8,"Female",81,42,35.8,16,6.2
120486003,"Northampton",20,"SAUCON VALLEY SD",8,"White",165,41.8,37.6,13.3,7.3
120486003,"Northampton",20,"SAUCON VALLEY SD",8,"Black",5,,,,
120486003,"Northampton",20,"SAUCON VALLEY SD",8,"Hispanic",4,,,,
120486003,"Northampton",20,"SAUCON VALLEY SD",8,"Asian",1,,,,
120486003,"Northampton",20,"SAUCON VALLEY SD",8,"Native American",0,,,,
120486003,"Northampton",20,"SAUCON VALLEY SD",8,"Multi-ethnic",1,,,,
120486003,"Northampton",20,"SAUCON VALLEY SD",8,"IEP",18,5.6,38.9,27.8,27.8
120486003,"Northampton",20,"SAUCON VALLEY SD",8,"ELL",0,,,,
120486003,"Northampton",20,"SAUCON VALLEY SD",8,"Economically Disadvantaged",24,20.8,41.7,25,12.5
120486003,"Northampton",20,"SAUCON VALLEY SD",11,"All Students",201,12.9,29.4,49.8,8
120486003,"Northampton",20,"SAUCON VALLEY SD",11,"Male",95,15.8,24.2,50.5,9.5
120486003,"Northampton",20,"SAUCON VALLEY SD",11,"Female",106,10.4,34,49.1,6.6
120486003,"Northampton",20,"SAUCON VALLEY SD",11,"White",185,13.5,30.8,50.3,5.4
120486003,"Northampton",20,"SAUCON VALLEY SD",11,"Black",8,,,,
120486003,"Northampton",20,"SAUCON VALLEY SD",11,"Hispanic",6,,,,
120486003,"Northampton",20,"SAUCON VALLEY SD",11,"Asian",2,,,,
120486003,"Northampton",20,"SAUCON VALLEY SD",11,"Native American",0,,,,
120486003,"Northampton",20,"SAUCON VALLEY SD",11,"Multi-ethnic",0,,,,
120486003,"Northampton",20,"SAUCON VALLEY SD",11,"IEP",18,0,0,44.4,55.6
120486003,"Northampton",20,"SAUCON VALLEY SD",11,"ELL",0,,,,
120486003,"Northampton",20,"SAUCON VALLEY SD",11,"Economically Disadvantaged",21,4.8,14.3,71.4,9.5
120488603,"Northampton",20,"WILSON AREA SD",4,"All Students",157,62.4,31.8,5.1,0.6
120488603,"Northampton",20,"WILSON AREA SD",4,"Male",73,68.5,26,4.1,1.4
120488603,"Northampton",20,"WILSON AREA SD",4,"Female",79,59.5,35.4,5.1,0
120488603,"Northampton",20,"WILSON AREA SD",4,"White",120,68.3,27.5,3.3,0.8
120488603,"Northampton",20,"WILSON AREA SD",4,"Black",13,30.8,53.8,15.4,0
120488603,"Northampton",20,"WILSON AREA SD",4,"Hispanic",16,56.3,37.5,6.3,0
120488603,"Northampton",20,"WILSON AREA SD",4,"Asian",3,,,,
120488603,"Northampton",20,"WILSON AREA SD",4,"Native American",0,,,,
120488603,"Northampton",20,"WILSON AREA SD",4,"Multi-ethnic",0,,,,
120488603,"Northampton",20,"WILSON AREA SD",4,"IEP",19,21.1,57.9,15.8,5.3
120488603,"Northampton",20,"WILSON AREA SD",4,"ELL",1,,,,
120488603,"Northampton",20,"WILSON AREA SD",4,"Economically Disadvantaged",51,47.1,47.1,5.9,0
120488603,"Northampton",20,"WILSON AREA SD",8,"All Students",170,27.6,34.1,20.6,17.6
120488603,"Northampton",20,"WILSON AREA SD",8,"Male",90,26.7,30,20,23.3
120488603,"Northampton",20,"WILSON AREA SD",8,"Female",80,28.8,38.8,21.3,11.3
120488603,"Northampton",20,"WILSON AREA SD",8,"White",136,33.1,35.3,17.6,14
120488603,"Northampton",20,"WILSON AREA SD",8,"Black",18,5.6,27.8,27.8,38.9
120488603,"Northampton",20,"WILSON AREA SD",8,"Hispanic",14,7.1,28.6,42.9,21.4
120488603,"Northampton",20,"WILSON AREA SD",8,"Asian",2,,,,
120488603,"Northampton",20,"WILSON AREA SD",8,"Native American",0,,,,
120488603,"Northampton",20,"WILSON AREA SD",8,"Multi-ethnic",0,,,,
120488603,"Northampton",20,"WILSON AREA SD",8,"IEP",27,7.4,22.2,29.6,40.7
120488603,"Northampton",20,"WILSON AREA SD",8,"ELL",5,,,,
120488603,"Northampton",20,"WILSON AREA SD",8,"Economically Disadvantaged",41,14.6,24.4,22,39
120488603,"Northampton",20,"WILSON AREA SD",11,"All Students",182,15.9,26.9,41.2,15.9
120488603,"Northampton",20,"WILSON AREA SD",11,"Male",109,16.5,25.7,38.5,19.3
120488603,"Northampton",20,"WILSON AREA SD",11,"Female",73,15.1,28.8,45.2,11
120488603,"Northampton",20,"WILSON AREA SD",11,"White",150,18,28,39.3,14.7
120488603,"Northampton",20,"WILSON AREA SD",11,"Black",20,5,20,55,20
120488603,"Northampton",20,"WILSON AREA SD",11,"Hispanic",8,,,,
120488603,"Northampton",20,"WILSON AREA SD",11,"Asian",4,,,,
120488603,"Northampton",20,"WILSON AREA SD",11,"Native American",0,,,,
120488603,"Northampton",20,"WILSON AREA SD",11,"Multi-ethnic",0,,,,
120488603,"Northampton",20,"WILSON AREA SD",11,"IEP",32,0,6.3,34.4,59.4
120488603,"Northampton",20,"WILSON AREA SD",11,"ELL",2,,,,
120488603,"Northampton",20,"WILSON AREA SD",11,"Economically Disadvantaged",42,7.1,16.7,50,26.2
116493503,"Northumberland",16,"LINE MOUNTAIN SD",4,"All Students",88,68.2,23.9,3.4,4.5
116493503,"Northumberland",16,"LINE MOUNTAIN SD",4,"Male",45,68.9,24.4,4.4,2.2
116493503,"Northumberland",16,"LINE MOUNTAIN SD",4,"Female",42,69,23.8,2.4,4.8
116493503,"Northumberland",16,"LINE MOUNTAIN SD",4,"White",86,68.6,24.4,3.5,3.5
116493503,"Northumberland",16,"LINE MOUNTAIN SD",4,"Black",0,,,,
116493503,"Northumberland",16,"LINE MOUNTAIN SD",4,"Hispanic",1,,,,
116493503,"Northumberland",16,"LINE MOUNTAIN SD",4,"Asian",0,,,,
116493503,"Northumberland",16,"LINE MOUNTAIN SD",4,"Native American",0,,,,
116493503,"Northumberland",16,"LINE MOUNTAIN SD",4,"Multi-ethnic",0,,,,
116493503,"Northumberland",16,"LINE MOUNTAIN SD",4,"IEP",18,44.4,33.3,5.6,16.7
116493503,"Northumberland",16,"LINE MOUNTAIN SD",4,"ELL",0,,,,
116493503,"Northumberland",16,"LINE MOUNTAIN SD",4,"Economically Disadvantaged",27,55.6,33.3,3.7,7.4
116493503,"Northumberland",16,"LINE MOUNTAIN SD",8,"All Students",76,22.4,43.4,23.7,10.5
116493503,"Northumberland",16,"LINE MOUNTAIN SD",8,"Male",40,30,37.5,15,17.5
116493503,"Northumberland",16,"LINE MOUNTAIN SD",8,"Female",36,13.9,50,33.3,2.8
116493503,"Northumberland",16,"LINE MOUNTAIN SD",8,"White",73,23.3,42.5,24.7,9.6
116493503,"Northumberland",16,"LINE MOUNTAIN SD",8,"Black",1,,,,
116493503,"Northumberland",16,"LINE MOUNTAIN SD",8,"Hispanic",2,,,,
116493503,"Northumberland",16,"LINE MOUNTAIN SD",8,"Asian",0,,,,
116493503,"Northumberland",16,"LINE MOUNTAIN SD",8,"Native American",0,,,,
116493503,"Northumberland",16,"LINE MOUNTAIN SD",8,"Multi-ethnic",0,,,,
116493503,"Northumberland",16,"LINE MOUNTAIN SD",8,"IEP",8,,,,
116493503,"Northumberland",16,"LINE MOUNTAIN SD",8,"ELL",0,,,,
116493503,"Northumberland",16,"LINE MOUNTAIN SD",8,"Economically Disadvantaged",20,15,35,45,5
116493503,"Northumberland",16,"LINE MOUNTAIN SD",11,"All Students",76,14.5,44.7,22.4,18.4
116493503,"Northumberland",16,"LINE MOUNTAIN SD",11,"Male",41,17.1,39,19.5,24.4
116493503,"Northumberland",16,"LINE MOUNTAIN SD",11,"Female",35,11.4,51.4,25.7,11.4
116493503,"Northumberland",16,"LINE MOUNTAIN SD",11,"White",75,14.7,44,22.7,18.7
116493503,"Northumberland",16,"LINE MOUNTAIN SD",11,"Black",1,,,,
116493503,"Northumberland",16,"LINE MOUNTAIN SD",11,"Hispanic",0,,,,
116493503,"Northumberland",16,"LINE MOUNTAIN SD",11,"Asian",0,,,,
116493503,"Northumberland",16,"LINE MOUNTAIN SD",11,"Native American",0,,,,
116493503,"Northumberland",16,"LINE MOUNTAIN SD",11,"Multi-ethnic",0,,,,
116493503,"Northumberland",16,"LINE MOUNTAIN SD",11,"IEP",11,0,0,18.2,81.8
116493503,"Northumberland",16,"LINE MOUNTAIN SD",11,"ELL",0,,,,
116493503,"Northumberland",16,"LINE MOUNTAIN SD",11,"Economically Disadvantaged",20,5,30,25,40
116495003,"Northumberland",16,"MILTON AREA SD",4,"All Students",149,56.4,30.9,6,6.7
116495003,"Northumberland",16,"MILTON AREA SD",4,"Male",70,52.9,32.9,7.1,7.1
116495003,"Northumberland",16,"MILTON AREA SD",4,"Female",79,59.5,29.1,5.1,6.3
116495003,"Northumberland",16,"MILTON AREA SD",4,"White",129,57.4,30.2,6.2,6.2
116495003,"Northumberland",16,"MILTON AREA SD",4,"Black",9,,,,
116495003,"Northumberland",16,"MILTON AREA SD",4,"Hispanic",10,20,60,10,10
116495003,"Northumberland",16,"MILTON AREA SD",4,"Asian",0,,,,
116495003,"Northumberland",16,"MILTON AREA SD",4,"Native American",1,,,,
116495003,"Northumberland",16,"MILTON AREA SD",4,"Multi-ethnic",0,,,,
116495003,"Northumberland",16,"MILTON AREA SD",4,"IEP",18,5.6,55.6,22.2,16.7
116495003,"Northumberland",16,"MILTON AREA SD",4,"ELL",4,,,,
116495003,"Northumberland",16,"MILTON AREA SD",4,"Economically Disadvantaged",89,44.9,36,10.1,9
116495003,"Northumberland",16,"MILTON AREA SD",8,"All Students",172,34.9,30.8,12.8,21.5
116495003,"Northumberland",16,"MILTON AREA SD",8,"Male",90,41.1,31.1,7.8,20
116495003,"Northumberland",16,"MILTON AREA SD",8,"Female",82,28,30.5,18.3,23.2
116495003,"Northumberland",16,"MILTON AREA SD",8,"White",155,36.8,32.9,12.9,17.4
116495003,"Northumberland",16,"MILTON AREA SD",8,"Black",7,,,,
116495003,"Northumberland",16,"MILTON AREA SD",8,"Hispanic",8,,,,
116495003,"Northumberland",16,"MILTON AREA SD",8,"Asian",1,,,,
116495003,"Northumberland",16,"MILTON AREA SD",8,"Native American",0,,,,
116495003,"Northumberland",16,"MILTON AREA SD",8,"Multi-ethnic",1,,,,
116495003,"Northumberland",16,"MILTON AREA SD",8,"IEP",26,3.8,7.7,7.7,80.8
116495003,"Northumberland",16,"MILTON AREA SD",8,"ELL",5,,,,
116495003,"Northumberland",16,"MILTON AREA SD",8,"Economically Disadvantaged",91,27.5,25.3,18.7,28.6
116495003,"Northumberland",16,"MILTON AREA SD",11,"All Students",163,11,25.8,52.1,11
116495003,"Northumberland",16,"MILTON AREA SD",11,"Male",86,9.3,26.7,50,14
116495003,"Northumberland",16,"MILTON AREA SD",11,"Female",77,13,24.7,54.5,7.8
116495003,"Northumberland",16,"MILTON AREA SD",11,"White",146,11,27.4,52.7,8.9
116495003,"Northumberland",16,"MILTON AREA SD",11,"Black",7,,,,
116495003,"Northumberland",16,"MILTON AREA SD",11,"Hispanic",8,,,,
116495003,"Northumberland",16,"MILTON AREA SD",11,"Asian",1,,,,
116495003,"Northumberland",16,"MILTON AREA SD",11,"Native American",0,,,,
116495003,"Northumberland",16,"MILTON AREA SD",11,"Multi-ethnic",0,,,,
116495003,"Northumberland",16,"MILTON AREA SD",11,"IEP",11,0,9.1,54.5,36.4
116495003,"Northumberland",16,"MILTON AREA SD",11,"ELL",2,,,,
116495003,"Northumberland",16,"MILTON AREA SD",11,"Economically Disadvantaged",60,6.7,21.7,53.3,18.3
116495103,"Northumberland",16,"MOUNT CARMEL AREA SD",4,"All Students",110,63.6,30,6.4,0
116495103,"Northumberland",16,"MOUNT CARMEL AREA SD",4,"Male",64,60.9,31.3,7.8,0
116495103,"Northumberland",16,"MOUNT CARMEL AREA SD",4,"Female",46,67.4,28.3,4.3,0
116495103,"Northumberland",16,"MOUNT CARMEL AREA SD",4,"White",107,63.6,30.8,5.6,0
116495103,"Northumberland",16,"MOUNT CARMEL AREA SD",4,"Black",2,,,,
116495103,"Northumberland",16,"MOUNT CARMEL AREA SD",4,"Hispanic",1,,,,
116495103,"Northumberland",16,"MOUNT CARMEL AREA SD",4,"Asian",0,,,,
116495103,"Northumberland",16,"MOUNT CARMEL AREA SD",4,"Native American",0,,,,
116495103,"Northumberland",16,"MOUNT CARMEL AREA SD",4,"Multi-ethnic",0,,,,
116495103,"Northumberland",16,"MOUNT CARMEL AREA SD",4,"IEP",13,30.8,46.2,23.1,0
116495103,"Northumberland",16,"MOUNT CARMEL AREA SD",4,"ELL",2,,,,
116495103,"Northumberland",16,"MOUNT CARMEL AREA SD",4,"Economically Disadvantaged",59,52.5,35.6,11.9,0
116495103,"Northumberland",16,"MOUNT CARMEL AREA SD",8,"All Students",116,22.4,33.6,21.6,22.4
116495103,"Northumberland",16,"MOUNT CARMEL AREA SD",8,"Male",67,26.9,31.3,16.4,25.4
116495103,"Northumberland",16,"MOUNT CARMEL AREA SD",8,"Female",49,16.3,36.7,28.6,18.4
116495103,"Northumberland",16,"MOUNT CARMEL AREA SD",8,"White",115,22.6,33.9,21.7,21.7
116495103,"Northumberland",16,"MOUNT CARMEL AREA SD",8,"Black",1,,,,
116495103,"Northumberland",16,"MOUNT CARMEL AREA SD",8,"Hispanic",0,,,,
116495103,"Northumberland",16,"MOUNT CARMEL AREA SD",8,"Asian",0,,,,
116495103,"Northumberland",16,"MOUNT CARMEL AREA SD",8,"Native American",0,,,,
116495103,"Northumberland",16,"MOUNT CARMEL AREA SD",8,"Multi-ethnic",0,,,,
116495103,"Northumberland",16,"MOUNT CARMEL AREA SD",8,"IEP",14,0,21.4,21.4,57.1
116495103,"Northumberland",16,"MOUNT CARMEL AREA SD",8,"ELL",0,,,,
116495103,"Northumberland",16,"MOUNT CARMEL AREA SD",8,"Economically Disadvantaged",54,11.1,29.6,25.9,33.3
116495103,"Northumberland",16,"MOUNT CARMEL AREA SD",11,"All Students",135,11.9,27.4,47.4,13.3
116495103,"Northumberland",16,"MOUNT CARMEL AREA SD",11,"Male",67,9,25.4,49.3,16.4
116495103,"Northumberland",16,"MOUNT CARMEL AREA SD",11,"Female",68,14.7,29.4,45.6,10.3
116495103,"Northumberland",16,"MOUNT CARMEL AREA SD",11,"White",130,12.3,27.7,46.2,13.8
116495103,"Northumberland",16,"MOUNT CARMEL AREA SD",11,"Black",3,,,,
116495103,"Northumberland",16,"MOUNT CARMEL AREA SD",11,"Hispanic",1,,,,
116495103,"Northumberland",16,"MOUNT CARMEL AREA SD",11,"Asian",1,,,,
116495103,"Northumberland",16,"MOUNT CARMEL AREA SD",11,"Native American",0,,,,
116495103,"Northumberland",16,"MOUNT CARMEL AREA SD",11,"Multi-ethnic",0,,,,
116495103,"Northumberland",16,"MOUNT CARMEL AREA SD",11,"IEP",22,0,4.5,50,45.5
116495103,"Northumberland",16,"MOUNT CARMEL AREA SD",11,"ELL",0,,,,
116495103,"Northumberland",16,"MOUNT CARMEL AREA SD",11,"Economically Disadvantaged",58,8.6,25.9,50,15.5
116496503,"Northumberland",16,"SHAMOKIN AREA SD",4,"All Students",150,34,46,12.7,7.3
116496503,"Northumberland",16,"SHAMOKIN AREA SD",4,"Male",67,32.8,44.8,16.4,6
116496503,"Northumberland",16,"SHAMOKIN AREA SD",4,"Female",83,34.9,47,9.6,8.4
116496503,"Northumberland",16,"SHAMOKIN AREA SD",4,"White",142,34.5,45.8,12.7,7
116496503,"Northumberland",16,"SHAMOKIN AREA SD",4,"Black",2,,,,
116496503,"Northumberland",16,"SHAMOKIN AREA SD",4,"Hispanic",3,,,,
116496503,"Northumberland",16,"SHAMOKIN AREA SD",4,"Asian",1,,,,
116496503,"Northumberland",16,"SHAMOKIN AREA SD",4,"Native American",2,,,,
116496503,"Northumberland",16,"SHAMOKIN AREA SD",4,"Multi-ethnic",0,,,,
116496503,"Northumberland",16,"SHAMOKIN AREA SD",4,"IEP",20,5,35,35,25
116496503,"Northumberland",16,"SHAMOKIN AREA SD",4,"ELL",1,,,,
116496503,"Northumberland",16,"SHAMOKIN AREA SD",4,"Economically Disadvantaged",89,19.1,56.2,15.7,9
116496503,"Northumberland",16,"SHAMOKIN AREA SD",8,"All Students",154,16.9,35.7,19.5,27.9
116496503,"Northumberland",16,"SHAMOKIN AREA SD",8,"Male",82,22,31.7,20.7,25.6
116496503,"Northumberland",16,"SHAMOKIN AREA SD",8,"Female",72,11.1,40.3,18.1,30.6
116496503,"Northumberland",16,"SHAMOKIN AREA SD",8,"White",148,16.2,35.1,20.3,28.4
116496503,"Northumberland",16,"SHAMOKIN AREA SD",8,"Black",4,,,,
116496503,"Northumberland",16,"SHAMOKIN AREA SD",8,"Hispanic",1,,,,
116496503,"Northumberland",16,"SHAMOKIN AREA SD",8,"Asian",0,,,,
116496503,"Northumberland",16,"SHAMOKIN AREA SD",8,"Native American",1,,,,
116496503,"Northumberland",16,"SHAMOKIN AREA SD",8,"Multi-ethnic",0,,,,
116496503,"Northumberland",16,"SHAMOKIN AREA SD",8,"IEP",22,9.1,22.7,0,68.2
116496503,"Northumberland",16,"SHAMOKIN AREA SD",8,"ELL",0,,,,
116496503,"Northumberland",16,"SHAMOKIN AREA SD",8,"Economically Disadvantaged",76,11.8,34.2,21.1,32.9
116496503,"Northumberland",16,"SHAMOKIN AREA SD",11,"All Students",166,10.2,22.9,54.2,12.7
116496503,"Northumberland",16,"SHAMOKIN AREA SD",11,"Male",83,15.7,24.1,50.6,9.6
116496503,"Northumberland",16,"SHAMOKIN AREA SD",11,"Female",82,4.9,22,58.5,14.6
116496503,"Northumberland",16,"SHAMOKIN AREA SD",11,"White",160,10.6,23.8,55,10.6
116496503,"Northumberland",16,"SHAMOKIN AREA SD",11,"Black",2,,,,
116496503,"Northumberland",16,"SHAMOKIN AREA SD",11,"Hispanic",2,,,,
116496503,"Northumberland",16,"SHAMOKIN AREA SD",11,"Asian",0,,,,
116496503,"Northumberland",16,"SHAMOKIN AREA SD",11,"Native American",1,,,,
116496503,"Northumberland",16,"SHAMOKIN AREA SD",11,"Multi-ethnic",0,,,,
116496503,"Northumberland",16,"SHAMOKIN AREA SD",11,"IEP",16,0,0,56.3,43.8
116496503,"Northumberland",16,"SHAMOKIN AREA SD",11,"ELL",0,,,,
116496503,"Northumberland",16,"SHAMOKIN AREA SD",11,"Economically Disadvantaged",77,6.5,15.6,59.7,18.2
116496603,"Northumberland",16,"SHIKELLAMY SD",4,"All Students",217,39.6,38.7,12.9,8.8
116496603,"Northumberland",16,"SHIKELLAMY SD",4,"Male",117,42.7,37.6,9.4,10.3
116496603,"Northumberland",16,"SHIKELLAMY SD",4,"Female",100,36,40,17,7
116496603,"Northumberland",16,"SHIKELLAMY SD",4,"White",194,40.7,40.7,10.3,8.2
116496603,"Northumberland",16,"SHIKELLAMY SD",4,"Black",6,,,,
116496603,"Northumberland",16,"SHIKELLAMY SD",4,"Hispanic",16,31.3,18.8,31.3,18.8
116496603,"Northumberland",16,"SHIKELLAMY SD",4,"Asian",0,,,,
116496603,"Northumberland",16,"SHIKELLAMY SD",4,"Native American",0,,,,
116496603,"Northumberland",16,"SHIKELLAMY SD",4,"Multi-ethnic",1,,,,
116496603,"Northumberland",16,"SHIKELLAMY SD",4,"IEP",38,23.7,36.8,13.2,26.3
116496603,"Northumberland",16,"SHIKELLAMY SD",4,"ELL",2,,,,
116496603,"Northumberland",16,"SHIKELLAMY SD",4,"Economically Disadvantaged",100,34,38,18,10
116496603,"Northumberland",16,"SHIKELLAMY SD",8,"All Students",220,31.8,34.5,16.8,16.8
116496603,"Northumberland",16,"SHIKELLAMY SD",8,"Male",111,29.7,40.5,12.6,17.1
116496603,"Northumberland",16,"SHIKELLAMY SD",8,"Female",109,33.9,28.4,21.1,16.5
116496603,"Northumberland",16,"SHIKELLAMY SD",8,"White",198,33.3,36.9,15.2,14.6
116496603,"Northumberland",16,"SHIKELLAMY SD",8,"Black",8,,,,
116496603,"Northumberland",16,"SHIKELLAMY SD",8,"Hispanic",10,10,0,30,60
116496603,"Northumberland",16,"SHIKELLAMY SD",8,"Asian",1,,,,
116496603,"Northumberland",16,"SHIKELLAMY SD",8,"Native American",0,,,,
116496603,"Northumberland",16,"SHIKELLAMY SD",8,"Multi-ethnic",3,,,,
116496603,"Northumberland",16,"SHIKELLAMY SD",8,"IEP",22,18.2,9.1,13.6,59.1
116496603,"Northumberland",16,"SHIKELLAMY SD",8,"ELL",2,,,,
116496603,"Northumberland",16,"SHIKELLAMY SD",8,"Economically Disadvantaged",89,13.5,31.5,28.1,27
116496603,"Northumberland",16,"SHIKELLAMY SD",11,"All Students",191,11.5,34,44.5,9.9
116496603,"Northumberland",16,"SHIKELLAMY SD",11,"Male",92,9.8,35.9,45.7,8.7
116496603,"Northumberland",16,"SHIKELLAMY SD",11,"Female",99,13.1,32.3,43.4,11.1
116496603,"Northumberland",16,"SHIKELLAMY SD",11,"White",177,11.9,35,44.1,9
116496603,"Northumberland",16,"SHIKELLAMY SD",11,"Black",2,,,,
116496603,"Northumberland",16,"SHIKELLAMY SD",11,"Hispanic",9,,,,
116496603,"Northumberland",16,"SHIKELLAMY SD",11,"Asian",2,,,,
116496603,"Northumberland",16,"SHIKELLAMY SD",11,"Native American",0,,,,
116496603,"Northumberland",16,"SHIKELLAMY SD",11,"Multi-ethnic",1,,,,
116496603,"Northumberland",16,"SHIKELLAMY SD",11,"IEP",22,13.6,9.1,36.4,40.9
