"The 2010 PSSA Mathematics and Reading District Level Proficiency Results*",,,,,,,,,,,,,,,
"*Full Academic Year Students; No PASA/PSSA-M Scores. Data for groups with less than 10 students assessed were replaced by blanks. Percentages were rounded to the nearest tenth. Proficiency percentages may not add up to 100 due to rounding.",,,,,,,,,,,,,,,
"AUN","County","IU #","District","Grade","Group","Number Scored Math","% Advanced Math","% Proficient Math","% Basic Math","% Below Basic Math","Number Scored Reading","% Advanced Reading","% Proficient Reading","% Basic Reading","% Below Basic Reading"
120480803,"Northampton",20,"BANGOR AREA SD",3,"Hispanic",3,,,,,3,,,,
120480803,"Northampton",20,"BANGOR AREA SD",3,"Asian",4,,,,,4,,,,
120480803,"Northampton",20,"BANGOR AREA SD",3,"Native American",0,,,,,0,,,,
120480803,"Northampton",20,"BANGOR AREA SD",3,"Multi-ethnic",1,,,,,1,,,,
120480803,"Northampton",20,"BANGOR AREA SD",3,"IEP",29,20.7,20.7,41.4,17.2,29,13.8,34.5,13.8,37.9
120480803,"Northampton",20,"BANGOR AREA SD",3,"ELL",0,,,,,0,,,,
120480803,"Northampton",20,"BANGOR AREA SD",3,"Economically Disadvantaged",98,28.6,51.0,16.3,4.1,98,14.3,62.2,10.2,13.3
120480803,"Northampton",20,"BANGOR AREA SD",4,"All Students",219,59.8,28.3,7.8,4.1,227,39.6,35.2,15.0,10.1
120480803,"Northampton",20,"BANGOR AREA SD",4,"Male",112,60.7,29.5,7.1,2.7,116,32.8,39.7,15.5,12.1
120480803,"Northampton",20,"BANGOR AREA SD",4,"Female",107,58.9,27.1,8.4,5.6,111,46.8,30.6,14.4,8.1
120480803,"Northampton",20,"BANGOR AREA SD",4,"White",201,61.2,28.4,7.5,3.0,208,40.9,34.6,14.4,10.1
120480803,"Northampton",20,"BANGOR AREA SD",4,"Black",5,,,,,5,,,,
120480803,"Northampton",20,"BANGOR AREA SD",4,"Hispanic",8,,,,,9,,,,
120480803,"Northampton",20,"BANGOR AREA SD",4,"Asian",4,,,,,4,,,,
120480803,"Northampton",20,"BANGOR AREA SD",4,"Native American",0,,,,,0,,,,
120480803,"Northampton",20,"BANGOR AREA SD",4,"Multi-ethnic",1,,,,,1,,,,
120480803,"Northampton",20,"BANGOR AREA SD",4,"IEP",19,31.6,47.4,5.3,15.8,27,3.7,14.8,37.0,44.4
120480803,"Northampton",20,"BANGOR AREA SD",4,"ELL",0,,,,,0,,,,
120480803,"Northampton",20,"BANGOR AREA SD",4,"Economically Disadvantaged",86,51.2,30.2,15.1,3.5,91,35.2,31.9,17.6,15.4
120480803,"Northampton",20,"BANGOR AREA SD",5,"All Students",237,52.7,29.5,12.7,5.1,248,23.4,48.8,19.0,8.9
120480803,"Northampton",20,"BANGOR AREA SD",5,"Male",131,57.3,29.8,8.4,4.6,138,20.3,50.7,19.6,9.4
120480803,"Northampton",20,"BANGOR AREA SD",5,"Female",106,47.2,29.2,17.9,5.7,110,27.3,46.4,18.2,8.2
120480803,"Northampton",20,"BANGOR AREA SD",5,"White",223,53.8,28.7,12.6,4.9,233,23.6,48.9,18.9,8.6
120480803,"Northampton",20,"BANGOR AREA SD",5,"Black",5,,,,,5,,,,
120480803,"Northampton",20,"BANGOR AREA SD",5,"Hispanic",6,,,,,7,,,,
120480803,"Northampton",20,"BANGOR AREA SD",5,"Asian",1,,,,,1,,,,
120480803,"Northampton",20,"BANGOR AREA SD",5,"Native American",1,,,,,1,,,,
120480803,"Northampton",20,"BANGOR AREA SD",5,"Multi-ethnic",1,,,,,1,,,,
120480803,"Northampton",20,"BANGOR AREA SD",5,"IEP",21,23.8,38.1,28.6,9.5,32,9.4,12.5,28.1,50.0
120480803,"Northampton",20,"BANGOR AREA SD",5,"ELL",0,,,,,1,,,,
120480803,"Northampton",20,"BANGOR AREA SD",5,"Economically Disadvantaged",83,36.1,39.8,16.9,7.2,91,12.1,47.3,23.1,17.6
120480803,"Northampton",20,"BANGOR AREA SD",6,"All Students",238,58.0,22.7,15.5,3.8,251,37.5,29.5,17.9,15.1
120480803,"Northampton",20,"BANGOR AREA SD",6,"Male",122,54.9,27.0,13.1,4.9,133,29.3,34.6,17.3,18.8
120480803,"Northampton",20,"BANGOR AREA SD",6,"Female",115,60.9,18.3,18.3,2.6,117,47.0,23.9,17.9,11.1
120480803,"Northampton",20,"BANGOR AREA SD",6,"White",217,57.1,24.0,15.7,3.2,229,36.7,31.4,17.5,14.4
120480803,"Northampton",20,"BANGOR AREA SD",6,"Black",5,,,,,5,,,,
120480803,"Northampton",20,"BANGOR AREA SD",6,"Hispanic",11,45.5,18.2,18.2,18.2,12,41.7,0.0,16.7,41.7
120480803,"Northampton",20,"BANGOR AREA SD",6,"Asian",3,,,,,3,,,,
120480803,"Northampton",20,"BANGOR AREA SD",6,"Native American",0,,,,,0,,,,
120480803,"Northampton",20,"BANGOR AREA SD",6,"Multi-ethnic",1,,,,,1,,,,
120480803,"Northampton",20,"BANGOR AREA SD",6,"IEP",30,6.7,36.7,46.7,10.0,43,7.0,7.0,18.6,67.4
120480803,"Northampton",20,"BANGOR AREA SD",6,"ELL",1,,,,,1,,,,
120480803,"Northampton",20,"BANGOR AREA SD",6,"Economically Disadvantaged",94,45.7,27.7,21.3,5.3,98,27.6,30.6,22.4,19.4
120480803,"Northampton",20,"BANGOR AREA SD",7,"All Students",236,50.0,28.4,13.1,8.5,254,36.2,33.1,19.7,11.0
120480803,"Northampton",20,"BANGOR AREA SD",7,"Male",114,52.6,23.7,15.8,7.9,128,25.8,35.2,25.0,14.1
120480803,"Northampton",20,"BANGOR AREA SD",7,"Female",122,47.5,32.8,10.7,9.0,126,46.8,31.0,14.3,7.9
120480803,"Northampton",20,"BANGOR AREA SD",7,"White",230,50.4,27.8,13.0,8.7,248,36.3,32.7,19.8,11.3
120480803,"Northampton",20,"BANGOR AREA SD",7,"Black",2,,,,,2,,,,
120480803,"Northampton",20,"BANGOR AREA SD",7,"Hispanic",3,,,,,3,,,,
120480803,"Northampton",20,"BANGOR AREA SD",7,"Asian",0,,,,,0,,,,
120480803,"Northampton",20,"BANGOR AREA SD",7,"Native American",0,,,,,0,,,,
120480803,"Northampton",20,"BANGOR AREA SD",7,"Multi-ethnic",1,,,,,1,,,,
120480803,"Northampton",20,"BANGOR AREA SD",7,"IEP",17,5.9,23.5,23.5,47.1,35,5.7,0.0,34.3,60.0
120480803,"Northampton",20,"BANGOR AREA SD",7,"ELL",0,,,,,0,,,,
120480803,"Northampton",20,"BANGOR AREA SD",7,"Economically Disadvantaged",76,39.5,30.3,19.7,10.5,87,23.0,33.3,26.4,17.2
120480803,"Northampton",20,"BANGOR AREA SD",8,"All Students",247,40.1,27.9,21.1,10.9,267,45.7,33.7,10.9,9.7
120480803,"Northampton",20,"BANGOR AREA SD",8,"Male",125,40.0,26.4,20.8,12.8,141,34.8,37.6,12.1,15.6
120480803,"Northampton",20,"BANGOR AREA SD",8,"Female",122,40.2,29.5,21.3,9.0,126,57.9,29.4,9.5,3.2
120480803,"Northampton",20,"BANGOR AREA SD",8,"White",227,40.5,28.6,20.3,10.6,245,44.1,35.9,9.8,10.2
120480803,"Northampton",20,"BANGOR AREA SD",8,"Black",4,,,,,4,,,,
120480803,"Northampton",20,"BANGOR AREA SD",8,"Hispanic",12,16.7,25.0,41.7,16.7,14,64.3,0.0,28.6,7.1
120480803,"Northampton",20,"BANGOR AREA SD",8,"Asian",2,,,,,2,,,,
120480803,"Northampton",20,"BANGOR AREA SD",8,"Native American",0,,,,,0,,,,
120480803,"Northampton",20,"BANGOR AREA SD",8,"Multi-ethnic",2,,,,,2,,,,
120480803,"Northampton",20,"BANGOR AREA SD",8,"IEP",20,20.0,20.0,30.0,30.0,40,5.0,25.0,22.5,47.5
120480803,"Northampton",20,"BANGOR AREA SD",8,"ELL",2,,,,,3,,,,
120480803,"Northampton",20,"BANGOR AREA SD",8,"Economically Disadvantaged",88,30.7,25.0,23.9,20.5,98,30.6,38.8,15.3,15.3
120480803,"Northampton",20,"BANGOR AREA SD",11,"All Students",237,35.4,32.1,13.9,18.6,261,34.5,36.0,15.3,14.2
120480803,"Northampton",20,"BANGOR AREA SD",11,"Male",122,38.5,29.5,10.7,21.3,139,31.7,35.3,15.1,18.0
120480803,"Northampton",20,"BANGOR AREA SD",11,"Female",114,32.5,35.1,17.5,14.9,121,38.0,37.2,15.7,9.1
120480803,"Northampton",20,"BANGOR AREA SD",11,"White",218,37.2,29.8,14.2,18.8,241,35.3,34.4,16.2,14.1
120480803,"Northampton",20,"BANGOR AREA SD",11,"Black",7,,,,,8,,,,
120480803,"Northampton",20,"BANGOR AREA SD",11,"Hispanic",11,18.2,63.6,9.1,9.1,11,27.3,72.7,0.0,0.0
120480803,"Northampton",20,"BANGOR AREA SD",11,"Asian",0,,,,,0,,,,
120480803,"Northampton",20,"BANGOR AREA SD",11,"Native American",0,,,,,0,,,,
120480803,"Northampton",20,"BANGOR AREA SD",11,"Multi-ethnic",0,,,,,0,,,,
120480803,"Northampton",20,"BANGOR AREA SD",11,"IEP",24,12.5,12.5,20.8,54.2,48,0.0,14.6,22.9,62.5
120480803,"Northampton",20,"BANGOR AREA SD",11,"ELL",0,,,,,0,,,,
120480803,"Northampton",20,"BANGOR AREA SD",11,"Economically Disadvantaged",58,32.8,36.2,8.6,22.4,69,27.5,31.9,18.8,21.7
120481002,"Northampton",20,"BETHLEHEM AREA SD",3,"All Students",1057,38.3,43.7,13.5,4.4,1056,23.2,46.6,15.2,15.1
120481002,"Northampton",20,"BETHLEHEM AREA SD",3,"Male",553,39.8,43.6,11.9,4.7,553,23.1,46.3,14.6,15.9
120481002,"Northampton",20,"BETHLEHEM AREA SD",3,"Female",502,36.9,43.8,15.1,4.2,501,23.4,46.9,15.6,14.2
120481002,"Northampton",20,"BETHLEHEM AREA SD",3,"White",526,47.7,42.4,7.4,2.5,526,32.9,49.2,10.1,7.8
120481002,"Northampton",20,"BETHLEHEM AREA SD",3,"Black",87,21.8,58.6,14.9,4.6,87,11.5,49.4,23.0,16.1
120481002,"Northampton",20,"BETHLEHEM AREA SD",3,"Hispanic",374,25.9,43.6,22.7,7.8,373,10.2,42.1,21.4,26.3
120481002,"Northampton",20,"BETHLEHEM AREA SD",3,"Asian",51,66.7,23.5,7.8,2.0,51,37.3,47.1,5.9,9.8
120481002,"Northampton",20,"BETHLEHEM AREA SD",3,"Native American",1,,,,,1,,,,
120481002,"Northampton",20,"BETHLEHEM AREA SD",3,"Multi-ethnic",16,25.0,68.8,6.3,0.0,16,31.3,43.8,18.8,6.3
120481002,"Northampton",20,"BETHLEHEM AREA SD",3,"IEP",113,13.3,37.2,31.0,18.6,113,2.7,26.5,20.4,50.4
120481002,"Northampton",20,"BETHLEHEM AREA SD",3,"ELL",102,8.8,44.1,32.4,14.7,101,1.0,31.7,22.8,44.6
120481002,"Northampton",20,"BETHLEHEM AREA SD",3,"Economically Disadvantaged",493,23.5,47.9,21.5,7.1,492,9.1,44.3,22.0,24.6
120481002,"Northampton",20,"BETHLEHEM AREA SD",4,"All Students",1039,49.8,34.1,9.6,6.5,1043,36.3,36.5,14.8,12.4
120481002,"Northampton",20,"BETHLEHEM AREA SD",4,"Male",546,51.6,32.8,8.4,7.1,548,33.8,36.7,15.5,14.1
120481002,"Northampton",20,"BETHLEHEM AREA SD",4,"Female",491,47.7,35.4,11.0,5.9,492,39.4,36.2,14.0,10.4
120481002,"Northampton",20,"BETHLEHEM AREA SD",4,"White",534,61.2,28.5,7.3,3.0,537,46.0,35.6,11.0,7.4
120481002,"Northampton",20,"BETHLEHEM AREA SD",4,"Black",116,27.6,45.7,16.4,10.3,116,22.4,40.5,18.1,19.0
120481002,"Northampton",20,"BETHLEHEM AREA SD",4,"Hispanic",334,36.8,39.8,12.0,11.4,334,22.5,37.7,21.0,18.9
120481002,"Northampton",20,"BETHLEHEM AREA SD",4,"Asian",43,76.7,16.3,4.7,2.3,43,65.1,25.6,7.0,2.3
120481002,"Northampton",20,"BETHLEHEM AREA SD",4,"Native American",0,,,,,0,,,,
120481002,"Northampton",20,"BETHLEHEM AREA SD",4,"Multi-ethnic",10,10.0,80.0,0.0,10.0,10,30.0,40.0,10.0,20.0
120481002,"Northampton",20,"BETHLEHEM AREA SD",4,"IEP",129,18.6,39.5,20.9,20.9,133,5.3,23.3,24.8,46.6
120481002,"Northampton",20,"BETHLEHEM AREA SD",4,"ELL",90,21.1,38.9,17.8,22.2,90,7.8,34.4,25.6,32.2
120481002,"Northampton",20,"BETHLEHEM AREA SD",4,"Economically Disadvantaged",505,33.3,41.8,14.9,10.1,506,22.7,37.7,21.3,18.2
120481002,"Northampton",20,"BETHLEHEM AREA SD",5,"All Students",1123,44.2,28.0,19.4,8.5,1136,21.0,40.6,20.2,18.2
120481002,"Northampton",20,"BETHLEHEM AREA SD",5,"Male",596,42.6,28.0,20.3,9.1,604,14.7,43.9,22.0,19.4
120481002,"Northampton",20,"BETHLEHEM AREA SD",5,"Female",523,46.1,28.1,18.4,7.5,528,28.0,36.9,18.2,16.9
120481002,"Northampton",20,"BETHLEHEM AREA SD",5,"White",547,55.9,26.7,14.1,3.3,551,29.0,46.1,16.2,8.7
120481002,"Northampton",20,"BETHLEHEM AREA SD",5,"Black",117,32.5,33.3,25.6,8.5,118,10.2,42.4,29.7,17.8
120481002,"Northampton",20,"BETHLEHEM AREA SD",5,"Hispanic",394,28.2,30.5,25.9,15.5,402,10.9,33.6,24.6,30.8
120481002,"Northampton",20,"BETHLEHEM AREA SD",5,"Asian",39,71.8,15.4,12.8,0.0,39,46.2,20.5,12.8,20.5
120481002,"Northampton",20,"BETHLEHEM AREA SD",5,"Native American",2,,,,,2,,,,
120481002,"Northampton",20,"BETHLEHEM AREA SD",5,"Multi-ethnic",19,52.6,15.8,10.5,21.1,19,10.5,63.2,0.0,26.3
120481002,"Northampton",20,"BETHLEHEM AREA SD",5,"IEP",150,12.0,16.7,35.3,36.0,164,2.4,15.2,21.3,61.0
120481002,"Northampton",20,"BETHLEHEM AREA SD",5,"ELL",89,6.7,30.3,36.0,27.0,90,1.1,17.8,24.4,56.7
120481002,"Northampton",20,"BETHLEHEM AREA SD",5,"Economically Disadvantaged",526,27.4,31.0,27.9,13.7,536,10.6,36.2,24.4,28.7
120481002,"Northampton",20,"BETHLEHEM AREA SD",6,"All Students",1091,51.8,22.4,16.4,9.4,1103,35.4,32.0,16.9,15.8
120481002,"Northampton",20,"BETHLEHEM AREA SD",6,"Male",585,52.5,23.2,15.4,8.9,591,33.0,32.3,16.9,17.8
120481002,"Northampton",20,"BETHLEHEM AREA SD",6,"Female",506,51.0,21.3,17.6,10.1,512,38.1,31.6,16.8,13.5
120481002,"Northampton",20,"BETHLEHEM AREA SD",6,"White",581,63.9,20.0,10.7,5.5,584,47.4,33.2,11.1,8.2
120481002,"Northampton",20,"BETHLEHEM AREA SD",6,"Black",122,38.5,29.5,22.1,9.8,123,23.6,39.0,17.9,19.5
120481002,"Northampton",20,"BETHLEHEM AREA SD",6,"Hispanic",342,33.9,24.9,24.9,16.4,350,16.6,30.0,25.1,28.3
120481002,"Northampton",20,"BETHLEHEM AREA SD",6,"Asian",35,74.3,14.3,11.4,0.0,35,60.0,17.1,20.0,2.9
120481002,"Northampton",20,"BETHLEHEM AREA SD",6,"Native American",2,,,,,2,,,,
120481002,"Northampton",20,"BETHLEHEM AREA SD",6,"Multi-ethnic",9,,,,,9,,,,
120481002,"Northampton",20,"BETHLEHEM AREA SD",6,"IEP",149,20.1,18.1,32.9,28.9,161,4.3,19.9,24.8,50.9
120481002,"Northampton",20,"BETHLEHEM AREA SD",6,"ELL",75,16.0,16.0,29.3,38.7,79,1.3,12.7,25.3,60.8
120481002,"Northampton",20,"BETHLEHEM AREA SD",6,"Economically Disadvantaged",494,33.8,27.7,23.7,14.8,504,15.5,36.1,23.4,25.0
120481002,"Northampton",20,"BETHLEHEM AREA SD",7,"All Students",1050,46.7,25.5,13.1,14.7,1060,40.3,30.9,17.3,11.5
120481002,"Northampton",20,"BETHLEHEM AREA SD",7,"Male",586,45.6,25.3,13.8,15.4,594,37.4,29.6,18.7,14.3
120481002,"Northampton",20,"BETHLEHEM AREA SD",7,"Female",464,48.1,25.9,12.3,13.8,466,44.0,32.6,15.5,7.9
120481002,"Northampton",20,"BETHLEHEM AREA SD",7,"White",546,60.8,22.3,8.8,8.1,552,55.4,28.8,11.1,4.7
120481002,"Northampton",20,"BETHLEHEM AREA SD",7,"Black",106,34.9,26.4,16.0,22.6,107,29.0,32.7,24.3,14.0
120481002,"Northampton",20,"BETHLEHEM AREA SD",7,"Hispanic",351,24.5,31.9,19.7,23.9,354,16.9,34.5,26.0,22.6
120481002,"Northampton",20,"BETHLEHEM AREA SD",7,"Asian",34,79.4,11.8,8.8,0.0,34,76.5,17.6,5.9,0.0
120481002,"Northampton",20,"BETHLEHEM AREA SD",7,"Native American",0,,,,,0,,,,
120481002,"Northampton",20,"BETHLEHEM AREA SD",7,"Multi-ethnic",13,61.5,15.4,7.7,15.4,13,30.8,46.2,15.4,7.7
120481002,"Northampton",20,"BETHLEHEM AREA SD",7,"IEP",145,9.0,21.4,27.6,42.1,155,5.8,21.3,31.6,41.3
120481002,"Northampton",20,"BETHLEHEM AREA SD",7,"ELL",69,2.9,18.8,29.0,49.3,69,0.0,20.3,33.3,46.4
120481002,"Northampton",20,"BETHLEHEM AREA SD",7,"Economically Disadvantaged",507,28.2,30.4,19.7,21.7,510,20.8,34.1,26.3,18.8
120481002,"Northampton",20,"BETHLEHEM AREA SD",8,"All Students",1135,47.9,25.4,14.9,11.8,1146,53.6,29.7,8.2,8.6
120481002,"Northampton",20,"BETHLEHEM AREA SD",8,"Male",604,46.0,26.5,14.9,12.6,613,47.5,31.6,10.0,10.9
120481002,"Northampton",20,"BETHLEHEM AREA SD",8,"Female",530,50.2,24.0,14.9,10.9,532,60.5,27.4,6.2,5.8
120481002,"Northampton",20,"BETHLEHEM AREA SD",8,"White",646,59.4,22.8,11.1,6.7,650,66.0,23.5,5.7,4.8
120481002,"Northampton",20,"BETHLEHEM AREA SD",8,"Black",110,30.9,25.5,25.5,18.2,112,38.4,42.9,8.0,10.7
120481002,"Northampton",20,"BETHLEHEM AREA SD",8,"Hispanic",329,28.6,31.3,19.5,20.7,334,31.7,38.6,13.5,16.2
120481002,"Northampton",20,"BETHLEHEM AREA SD",8,"Asian",35,85.7,8.6,0.0,5.7,35,82.9,14.3,2.9,0.0
120481002,"Northampton",20,"BETHLEHEM AREA SD",8,"Native American",1,,,,,1,,,,
120481002,"Northampton",20,"BETHLEHEM AREA SD",8,"Multi-ethnic",13,15.4,38.5,38.5,7.7,13,38.5,38.5,15.4,7.7
120481002,"Northampton",20,"BETHLEHEM AREA SD",8,"IEP",170,12.4,25.9,22.4,39.4,181,14.9,29.8,18.8,36.5
120481002,"Northampton",20,"BETHLEHEM AREA SD",8,"ELL",65,4.6,29.2,21.5,44.6,70,5.7,27.1,27.1,40.0
120481002,"Northampton",20,"BETHLEHEM AREA SD",8,"Economically Disadvantaged",502,28.5,29.7,22.3,19.5,510,33.5,38.4,13.1,14.9
120481002,"Northampton",20,"BETHLEHEM AREA SD",11,"All Students",1076,23.5,25.8,19.5,31.1,1073,31.2,33.4,15.8,19.6
120481002,"Northampton",20,"BETHLEHEM AREA SD",11,"Male",541,25.0,23.7,21.1,30.3,539,26.7,34.0,17.3,22.1
120481002,"Northampton",20,"BETHLEHEM AREA SD",11,"Female",535,22.1,28.0,17.9,32.0,534,35.8,32.8,14.4,17.0
120481002,"Northampton",20,"BETHLEHEM AREA SD",11,"White",620,31.1,30.6,18.1,20.2,619,40.2,37.5,12.9,9.4
120481002,"Northampton",20,"BETHLEHEM AREA SD",11,"Black",101,15.8,21.8,20.8,41.6,101,18.8,29.7,26.7,24.8
120481002,"Northampton",20,"BETHLEHEM AREA SD",11,"Hispanic",318,7.2,18.6,23.3,50.9,316,15.2,28.5,18.7,37.7
120481002,"Northampton",20,"BETHLEHEM AREA SD",11,"Asian",34,58.8,17.6,8.8,14.7,34,50.0,17.6,8.8,23.5
120481002,"Northampton",20,"BETHLEHEM AREA SD",11,"Native American",1,,,,,1,,,,
120481002,"Northampton",20,"BETHLEHEM AREA SD",11,"Multi-ethnic",2,,,,,2,,,,
120481002,"Northampton",20,"BETHLEHEM AREA SD",11,"IEP",123,4.1,9.8,12.2,74.0,122,3.3,15.6,22.1,59.0
120481002,"Northampton",20,"BETHLEHEM AREA SD",11,"ELL",44,0.0,9.1,9.1,81.8,43,0.0,4.7,7.0,88.4
120481002,"Northampton",20,"BETHLEHEM AREA SD",11,"Economically Disadvantaged",392,9.7,20.4,21.2,48.7,389,13.9,30.6,20.8,34.7
120483302,"Northampton",20,"EASTON AREA SD",3,"All Students",638,60.7,32.4,4.9,2.0,637,26.8,52.9,11.5,8.8
120483302,"Northampton",20,"EASTON AREA SD",3,"Male",317,61.8,30.3,5.0,2.8,317,26.5,52.1,11.0,10.4
120483302,"Northampton",20,"EASTON AREA SD",3,"Female",320,59.7,34.4,4.7,1.3,319,27.3,53.9,11.6,7.2
120483302,"Northampton",20,"EASTON AREA SD",3,"White",420,66.9,28.3,3.3,1.4,420,31.4,52.9,8.8,6.9
120483302,"Northampton",20,"EASTON AREA SD",3,"Black",103,37.9,51.5,6.8,3.9,102,19.6,43.1,21.6,15.7
120483302,"Northampton",20,"EASTON AREA SD",3,"Hispanic",82,53.7,34.1,8.5,3.7,82,14.6,65.9,8.5,11.0
120483302,"Northampton",20,"EASTON AREA SD",3,"Asian",23,87.0,8.7,4.3,0.0,23,30.4,56.5,8.7,4.3
120483302,"Northampton",20,"EASTON AREA SD",3,"Native American",0,,,,,0,,,,
120483302,"Northampton",20,"EASTON AREA SD",3,"Multi-ethnic",9,,,,,9,,,,
120483302,"Northampton",20,"EASTON AREA SD",3,"IEP",84,33.3,34.5,16.7,15.5,83,9.6,34.9,15.7,39.8
120483302,"Northampton",20,"EASTON AREA SD",3,"ELL",6,,,,,6,,,,
120483302,"Northampton",20,"EASTON AREA SD",3,"Economically Disadvantaged",236,44.5,42.4,8.9,4.2,236,13.1,53.4,19.1,14.4
120483302,"Northampton",20,"EASTON AREA SD",4,"All Students",599,68.4,23.5,4.2,3.8,619,37.5,39.1,14.5,8.9
120483302,"Northampton",20,"EASTON AREA SD",4,"Male",297,68.7,21.5,5.1,4.7,309,35.3,36.6,16.5,11.7
120483302,"Northampton",20,"EASTON AREA SD",4,"Female",302,68.2,25.5,3.3,3.0,310,39.7,41.6,12.6,6.1
120483302,"Northampton",20,"EASTON AREA SD",4,"White",352,76.7,17.6,3.1,2.6,363,44.4,39.7,9.1,6.9
120483302,"Northampton",20,"EASTON AREA SD",4,"Black",98,48.0,33.7,9.2,9.2,107,20.6,35.5,23.4,20.6
120483302,"Northampton",20,"EASTON AREA SD",4,"Hispanic",102,55.9,37.3,4.9,2.0,102,26.5,42.2,24.5,6.9
120483302,"Northampton",20,"EASTON AREA SD",4,"Asian",38,86.8,10.5,0.0,2.6,38,52.6,34.2,10.5,2.6
120483302,"Northampton",20,"EASTON AREA SD",4,"Native American",1,,,,,1,,,,
120483302,"Northampton",20,"EASTON AREA SD",4,"Multi-ethnic",8,,,,,8,,,,
120483302,"Northampton",20,"EASTON AREA SD",4,"IEP",57,28.1,31.6,24.6,15.8,77,6.5,18.2,28.6,46.8
120483302,"Northampton",20,"EASTON AREA SD",4,"ELL",7,,,,,7,,,,
120483302,"Northampton",20,"EASTON AREA SD",4,"Economically Disadvantaged",220,55.0,33.2,5.5,6.4,232,23.7,39.7,19.8,16.8
120483302,"Northampton",20,"EASTON AREA SD",5,"All Students",634,42.0,32.6,18.9,6.5,678,19.5,40.9,21.7,18.0
120483302,"Northampton",20,"EASTON AREA SD",5,"Male",324,42.9,32.1,19.8,5.2,349,14.3,43.3,22.3,20.1
120483302,"Northampton",20,"EASTON AREA SD",5,"Female",310,41.0,33.2,18.1,7.7,329,24.9,38.3,21.0,15.8
120483302,"Northampton",20,"EASTON AREA SD",5,"White",395,50.1,30.9,14.7,4.3,420,25.0,44.0,17.6,13.3
120483302,"Northampton",20,"EASTON AREA SD",5,"Black",122,16.4,41.0,29.5,13.1,134,6.7,29.9,30.6,32.8
120483302,"Northampton",20,"EASTON AREA SD",5,"Hispanic",84,33.3,31.0,26.2,9.5,90,11.1,41.1,26.7,21.1
120483302,"Northampton",20,"EASTON AREA SD",5,"Asian",30,63.3,26.7,10.0,0.0,31,25.8,41.9,22.6,9.7
120483302,"Northampton",20,"EASTON AREA SD",5,"Native American",0,,,,,0,,,,
120483302,"Northampton",20,"EASTON AREA SD",5,"Multi-ethnic",3,,,,,3,,,,
120483302,"Northampton",20,"EASTON AREA SD",5,"IEP",54,18.5,27.8,14.8,38.9,98,1.0,11.2,16.3,71.4
120483302,"Northampton",20,"EASTON AREA SD",5,"ELL",9,,,,,11,0.0,0.0,36.4,63.6
120483302,"Northampton",20,"EASTON AREA SD",5,"Economically Disadvantaged",241,24.9,35.3,27.0,12.9,267,8.6,37.5,23.2,30.7
120483302,"Northampton",20,"EASTON AREA SD",6,"All Students",607,59.5,24.1,9.4,7.1,634,35.5,31.4,18.0,15.1
120483302,"Northampton",20,"EASTON AREA SD",6,"Male",295,59.7,22.4,9.2,8.8,310,30.6,31.0,18.7,19.7
120483302,"Northampton",20,"EASTON AREA SD",6,"Female",312,59.3,25.6,9.6,5.4,324,40.1,31.8,17.3,10.8
120483302,"Northampton",20,"EASTON AREA SD",6,"White",354,66.9,23.2,4.8,5.1,366,41.0,34.2,15.8,9.0
120483302,"Northampton",20,"EASTON AREA SD",6,"Black",118,39.0,32.2,15.3,13.6,128,19.5,28.9,20.3,31.3
120483302,"Northampton",20,"EASTON AREA SD",6,"Hispanic",91,50.5,20.9,19.8,8.8,96,29.2,25.0,24.0,21.9
120483302,"Northampton",20,"EASTON AREA SD",6,"Asian",29,89.7,3.4,3.4,3.4,29,62.1,24.1,13.8,0.0
120483302,"Northampton",20,"EASTON AREA SD",6,"Native American",1,,,,,1,,,,
120483302,"Northampton",20,"EASTON AREA SD",6,"Multi-ethnic",14,35.7,42.9,21.4,0.0,14,28.6,35.7,21.4,14.3
120483302,"Northampton",20,"EASTON AREA SD",6,"IEP",54,14.8,22.2,14.8,48.1,81,1.2,11.1,21.0,66.7
120483302,"Northampton",20,"EASTON AREA SD",6,"ELL",9,,,,,11,9.1,18.2,18.2,54.5
120483302,"Northampton",20,"EASTON AREA SD",6,"Economically Disadvantaged",231,44.6,27.3,16.5,11.7,248,21.4,31.9,22.6,24.2
120483302,"Northampton",20,"EASTON AREA SD",7,"All Students",599,62.1,23.5,7.8,6.5,633,44.4,33.3,13.4,8.8
120483302,"Northampton",20,"EASTON AREA SD",7,"Male",298,62.8,23.5,7.4,6.4,315,42.2,33.0,14.6,10.2
120483302,"Northampton",20,"EASTON AREA SD",7,"Female",301,61.5,23.6,8.3,6.6,318,46.5,33.6,12.3,7.5
120483302,"Northampton",20,"EASTON AREA SD",7,"White",364,69.5,19.5,5.8,5.2,382,52.1,29.8,11.0,7.1
120483302,"Northampton",20,"EASTON AREA SD",7,"Black",117,40.2,33.3,15.4,11.1,125,26.4,42.4,16.8,14.4
120483302,"Northampton",20,"EASTON AREA SD",7,"Hispanic",90,54.4,30.0,8.9,6.7,96,32.3,36.5,20.8,10.4
120483302,"Northampton",20,"EASTON AREA SD",7,"Asian",22,86.4,13.6,0.0,0.0,23,60.9,30.4,8.7,0.0
120483302,"Northampton",20,"EASTON AREA SD",7,"Native American",0,,,,,0,,,,
120483302,"Northampton",20,"EASTON AREA SD",7,"Multi-ethnic",6,,,,,7,,,,
