"The 2011 PSSA Science District Level Proficiency Results*",,,,,,,,,,
"*Full Academic Year Students; No PASA/PSSA-M Scores. Data for groups with 10 or fewer students were replaced by blanks. Percentages were rounded to the nearest tenth. Proficiency percentages may not add up to 100 due to rounding.",,,,,,,,,,
,,,,,,,,,,
"AUN","County","IU #","District","Grade","Group","Number Scored Science","% Advanced Science","% Proficient Science","% Basic Science","% Below Basic Science"
116496503,"Northumberland",16,"SHAMOKIN AREA SD",4,"Female",78,38.5,46.2,9.0,6.4
116496503,"Northumberland",16,"SHAMOKIN AREA SD",4,"White",148,43.9,42.6,8.8,4.7
116496503,"Northumberland",16,"SHAMOKIN AREA SD",4,"Black",2,,,,
116496503,"Northumberland",16,"SHAMOKIN AREA SD",4,"Hispanic",6,,,,
116496503,"Northumberland",16,"SHAMOKIN AREA SD",4,"Asian",4,,,,
116496503,"Northumberland",16,"SHAMOKIN AREA SD",4,"Native American",0,,,,
116496503,"Northumberland",16,"SHAMOKIN AREA SD",4,"Multi-Ethnic",0,,,,
116496503,"Northumberland",16,"SHAMOKIN AREA SD",4,"IEP",20,30.0,25.0,15.0,30.0
116496503,"Northumberland",16,"SHAMOKIN AREA SD",4,"ELL",0,,,,
116496503,"Northumberland",16,"SHAMOKIN AREA SD",4,"Economically Disadvantaged",107,37.4,44.9,11.2,6.5
116496503,"Northumberland",16,"SHAMOKIN AREA SD",8,"All Students",160,15.6,30.0,25.0,29.4
116496503,"Northumberland",16,"SHAMOKIN AREA SD",8,"Male",87,17.2,26.4,31.0,25.3
116496503,"Northumberland",16,"SHAMOKIN AREA SD",8,"Female",73,13.7,34.2,17.8,34.2
116496503,"Northumberland",16,"SHAMOKIN AREA SD",8,"White",153,15.0,30.7,24.8,29.4
116496503,"Northumberland",16,"SHAMOKIN AREA SD",8,"Black",2,,,,
116496503,"Northumberland",16,"SHAMOKIN AREA SD",8,"Hispanic",4,,,,
116496503,"Northumberland",16,"SHAMOKIN AREA SD",8,"Asian",0,,,,
116496503,"Northumberland",16,"SHAMOKIN AREA SD",8,"Native American",1,,,,
116496503,"Northumberland",16,"SHAMOKIN AREA SD",8,"Multi-Ethnic",0,,,,
116496503,"Northumberland",16,"SHAMOKIN AREA SD",8,"IEP",26,7.7,19.2,19.2,53.8
116496503,"Northumberland",16,"SHAMOKIN AREA SD",8,"ELL",0,,,,
116496503,"Northumberland",16,"SHAMOKIN AREA SD",8,"Economically Disadvantaged",91,8.8,24.2,27.5,39.6
116496503,"Northumberland",16,"SHAMOKIN AREA SD",11,"All Students",176,8.0,24.4,55.1,12.5
116496503,"Northumberland",16,"SHAMOKIN AREA SD",11,"Male",96,10.4,27.1,47.9,14.6
116496503,"Northumberland",16,"SHAMOKIN AREA SD",11,"Female",80,5.0,21.3,63.8,10.0
116496503,"Northumberland",16,"SHAMOKIN AREA SD",11,"White",174,8.0,24.7,55.2,12.1
116496503,"Northumberland",16,"SHAMOKIN AREA SD",11,"Black",1,,,,
116496503,"Northumberland",16,"SHAMOKIN AREA SD",11,"Hispanic",0,,,,
116496503,"Northumberland",16,"SHAMOKIN AREA SD",11,"Asian",0,,,,
116496503,"Northumberland",16,"SHAMOKIN AREA SD",11,"Native American",0,,,,
116496503,"Northumberland",16,"SHAMOKIN AREA SD",11,"Multi-Ethnic",1,,,,
116496503,"Northumberland",16,"SHAMOKIN AREA SD",11,"IEP",15,6.7,6.7,33.3,53.3
116496503,"Northumberland",16,"SHAMOKIN AREA SD",11,"ELL",1,,,,
116496503,"Northumberland",16,"SHAMOKIN AREA SD",11,"Economically Disadvantaged",84,4.8,15.5,64.3,15.5
116496603,"Northumberland",16,"SHIKELLAMY SD",4,"All Students",202,36.1,43.6,17.3,3.0
116496603,"Northumberland",16,"SHIKELLAMY SD",4,"Male",99,39.4,38.4,17.2,5.1
116496603,"Northumberland",16,"SHIKELLAMY SD",4,"Female",103,33.0,48.5,17.5,1.0
116496603,"Northumberland",16,"SHIKELLAMY SD",4,"White",176,39.8,43.2,13.6,3.4
116496603,"Northumberland",16,"SHIKELLAMY SD",4,"Black",5,,,,
116496603,"Northumberland",16,"SHIKELLAMY SD",4,"Hispanic",17,11.8,41.2,47.1,0.0
116496603,"Northumberland",16,"SHIKELLAMY SD",4,"Asian",0,,,,
116496603,"Northumberland",16,"SHIKELLAMY SD",4,"Native American",0,,,,
116496603,"Northumberland",16,"SHIKELLAMY SD",4,"Multi-Ethnic",4,,,,
116496603,"Northumberland",16,"SHIKELLAMY SD",4,"IEP",39,23.1,41.0,30.8,5.1
116496603,"Northumberland",16,"SHIKELLAMY SD",4,"ELL",0,,,,
116496603,"Northumberland",16,"SHIKELLAMY SD",4,"Economically Disadvantaged",94,14.9,56.4,23.4,5.3
116496603,"Northumberland",16,"SHIKELLAMY SD",8,"All Students",193,39.4,40.4,10.9,9.3
116496603,"Northumberland",16,"SHIKELLAMY SD",8,"Male",96,47.9,34.4,11.5,6.3
116496603,"Northumberland",16,"SHIKELLAMY SD",8,"Female",97,30.9,46.4,10.3,12.4
116496603,"Northumberland",16,"SHIKELLAMY SD",8,"White",174,40.8,41.4,8.6,9.2
116496603,"Northumberland",16,"SHIKELLAMY SD",8,"Black",7,,,,
116496603,"Northumberland",16,"SHIKELLAMY SD",8,"Hispanic",8,,,,
116496603,"Northumberland",16,"SHIKELLAMY SD",8,"Asian",1,,,,
116496603,"Northumberland",16,"SHIKELLAMY SD",8,"Native American",1,,,,
116496603,"Northumberland",16,"SHIKELLAMY SD",8,"Multi-Ethnic",2,,,,
116496603,"Northumberland",16,"SHIKELLAMY SD",8,"IEP",17,23.5,29.4,23.5,23.5
116496603,"Northumberland",16,"SHIKELLAMY SD",8,"ELL",0,,,,
116496603,"Northumberland",16,"SHIKELLAMY SD",8,"Economically Disadvantaged",82,23.2,41.5,17.1,18.3
116496603,"Northumberland",16,"SHIKELLAMY SD",11,"All Students",216,6.9,25.5,53.2,14.4
116496603,"Northumberland",16,"SHIKELLAMY SD",11,"Male",97,7.2,28.9,54.6,9.3
116496603,"Northumberland",16,"SHIKELLAMY SD",11,"Female",109,7.3,22.9,53.2,16.5
116496603,"Northumberland",16,"SHIKELLAMY SD",11,"White",184,8.2,27.7,54.9,9.2
116496603,"Northumberland",16,"SHIKELLAMY SD",11,"Black",9,,,,
116496603,"Northumberland",16,"SHIKELLAMY SD",11,"Hispanic",12,0.0,0.0,41.7,58.3
116496603,"Northumberland",16,"SHIKELLAMY SD",11,"Asian",1,,,,
116496603,"Northumberland",16,"SHIKELLAMY SD",11,"Native American",0,,,,
116496603,"Northumberland",16,"SHIKELLAMY SD",11,"Multi-Ethnic",0,,,,
116496603,"Northumberland",16,"SHIKELLAMY SD",11,"IEP",28,10.7,10.7,28.6,50.0
116496603,"Northumberland",16,"SHIKELLAMY SD",11,"ELL",3,,,,
116496603,"Northumberland",16,"SHIKELLAMY SD",11,"Economically Disadvantaged",73,4.1,15.1,63.0,17.8
116498003,"Northumberland",16,"WARRIOR RUN SD",4,"All Students",129,45.7,41.9,6.2,6.2
116498003,"Northumberland",16,"WARRIOR RUN SD",4,"Male",68,42.6,45.6,5.9,5.9
116498003,"Northumberland",16,"WARRIOR RUN SD",4,"Female",61,49.2,37.7,6.6,6.6
116498003,"Northumberland",16,"WARRIOR RUN SD",4,"White",126,46.8,41.3,6.3,5.6
116498003,"Northumberland",16,"WARRIOR RUN SD",4,"Black",2,,,,
116498003,"Northumberland",16,"WARRIOR RUN SD",4,"Hispanic",1,,,,
116498003,"Northumberland",16,"WARRIOR RUN SD",4,"Asian",0,,,,
116498003,"Northumberland",16,"WARRIOR RUN SD",4,"Native American",0,,,,
116498003,"Northumberland",16,"WARRIOR RUN SD",4,"Multi-Ethnic",0,,,,
116498003,"Northumberland",16,"WARRIOR RUN SD",4,"IEP",24,16.7,37.5,20.8,25.0
116498003,"Northumberland",16,"WARRIOR RUN SD",4,"ELL",0,,,,
116498003,"Northumberland",16,"WARRIOR RUN SD",4,"Economically Disadvantaged",50,38.0,44.0,8.0,10.0
116498003,"Northumberland",16,"WARRIOR RUN SD",8,"All Students",118,30.5,45.8,12.7,11.0
116498003,"Northumberland",16,"WARRIOR RUN SD",8,"Male",64,35.9,45.3,10.9,7.8
116498003,"Northumberland",16,"WARRIOR RUN SD",8,"Female",54,24.1,46.3,14.8,14.8
116498003,"Northumberland",16,"WARRIOR RUN SD",8,"White",118,30.5,45.8,12.7,11.0
116498003,"Northumberland",16,"WARRIOR RUN SD",8,"Black",0,,,,
116498003,"Northumberland",16,"WARRIOR RUN SD",8,"Hispanic",0,,,,
116498003,"Northumberland",16,"WARRIOR RUN SD",8,"Asian",0,,,,
116498003,"Northumberland",16,"WARRIOR RUN SD",8,"Native American",0,,,,
116498003,"Northumberland",16,"WARRIOR RUN SD",8,"Multi-Ethnic",0,,,,
116498003,"Northumberland",16,"WARRIOR RUN SD",8,"IEP",8,,,,
116498003,"Northumberland",16,"WARRIOR RUN SD",8,"ELL",0,,,,
116498003,"Northumberland",16,"WARRIOR RUN SD",8,"Economically Disadvantaged",32,21.9,43.8,9.4,25.0
116498003,"Northumberland",16,"WARRIOR RUN SD",11,"All Students",118,9.3,27.1,55.1,8.5
116498003,"Northumberland",16,"WARRIOR RUN SD",11,"Male",54,11.1,29.6,48.1,11.1
116498003,"Northumberland",16,"WARRIOR RUN SD",11,"Female",64,7.8,25.0,60.9,6.3
116498003,"Northumberland",16,"WARRIOR RUN SD",11,"White",117,9.4,27.4,54.7,8.5
116498003,"Northumberland",16,"WARRIOR RUN SD",11,"Black",1,,,,
116498003,"Northumberland",16,"WARRIOR RUN SD",11,"Hispanic",0,,,,
116498003,"Northumberland",16,"WARRIOR RUN SD",11,"Asian",0,,,,
116498003,"Northumberland",16,"WARRIOR RUN SD",11,"Native American",0,,,,
116498003,"Northumberland",16,"WARRIOR RUN SD",11,"Multi-Ethnic",0,,,,
116498003,"Northumberland",16,"WARRIOR RUN SD",11,"IEP",4,,,,
116498003,"Northumberland",16,"WARRIOR RUN SD",11,"ELL",0,,,,
116498003,"Northumberland",16,"WARRIOR RUN SD",11,"Economically Disadvantaged",28,3.6,17.9,64.3,14.3
115503004,"Perry",15,"GREENWOOD SD",4,"All Students",55,60.0,38.2,1.8,0.0
115503004,"Perry",15,"GREENWOOD SD",4,"Male",29,65.5,34.5,0.0,0.0
115503004,"Perry",15,"GREENWOOD SD",4,"Female",26,53.8,42.3,3.8,0.0
115503004,"Perry",15,"GREENWOOD SD",4,"White",55,60.0,38.2,1.8,0.0
115503004,"Perry",15,"GREENWOOD SD",4,"Black",0,,,,
115503004,"Perry",15,"GREENWOOD SD",4,"Hispanic",0,,,,
115503004,"Perry",15,"GREENWOOD SD",4,"Asian",0,,,,
115503004,"Perry",15,"GREENWOOD SD",4,"Native American",0,,,,
115503004,"Perry",15,"GREENWOOD SD",4,"Multi-Ethnic",0,,,,
115503004,"Perry",15,"GREENWOOD SD",4,"IEP",7,,,,
115503004,"Perry",15,"GREENWOOD SD",4,"ELL",0,,,,
115503004,"Perry",15,"GREENWOOD SD",4,"Economically Disadvantaged",14,50.0,50.0,0.0,0.0
115503004,"Perry",15,"GREENWOOD SD",8,"All Students",55,18.2,49.1,20.0,12.7
115503004,"Perry",15,"GREENWOOD SD",8,"Male",23,34.8,34.8,17.4,13.0
115503004,"Perry",15,"GREENWOOD SD",8,"Female",32,6.3,59.4,21.9,12.5
115503004,"Perry",15,"GREENWOOD SD",8,"White",51,19.6,51.0,19.6,9.8
115503004,"Perry",15,"GREENWOOD SD",8,"Black",2,,,,
115503004,"Perry",15,"GREENWOOD SD",8,"Hispanic",1,,,,
115503004,"Perry",15,"GREENWOOD SD",8,"Asian",1,,,,
115503004,"Perry",15,"GREENWOOD SD",8,"Native American",0,,,,
115503004,"Perry",15,"GREENWOOD SD",8,"Multi-Ethnic",0,,,,
115503004,"Perry",15,"GREENWOOD SD",8,"IEP",11,9.1,27.3,45.5,18.2
115503004,"Perry",15,"GREENWOOD SD",8,"ELL",0,,,,
115503004,"Perry",15,"GREENWOOD SD",8,"Economically Disadvantaged",20,15.0,45.0,25.0,15.0
115503004,"Perry",15,"GREENWOOD SD",11,"All Students",55,21.8,30.9,45.5,1.8
115503004,"Perry",15,"GREENWOOD SD",11,"Male",23,26.1,26.1,43.5,4.3
115503004,"Perry",15,"GREENWOOD SD",11,"Female",32,18.8,34.4,46.9,0.0
115503004,"Perry",15,"GREENWOOD SD",11,"White",51,23.5,29.4,45.1,2.0
115503004,"Perry",15,"GREENWOOD SD",11,"Black",3,,,,
115503004,"Perry",15,"GREENWOOD SD",11,"Hispanic",1,,,,
115503004,"Perry",15,"GREENWOOD SD",11,"Asian",0,,,,
115503004,"Perry",15,"GREENWOOD SD",11,"Native American",0,,,,
115503004,"Perry",15,"GREENWOOD SD",11,"Multi-Ethnic",0,,,,
115503004,"Perry",15,"GREENWOOD SD",11,"IEP",5,,,,
115503004,"Perry",15,"GREENWOOD SD",11,"ELL",0,,,,
115503004,"Perry",15,"GREENWOOD SD",11,"Economically Disadvantaged",8,,,,
115504003,"Perry",15,"NEWPORT SD",4,"All Students",88,43.2,39.8,13.6,3.4
115504003,"Perry",15,"NEWPORT SD",4,"Male",32,40.6,37.5,15.6,6.3
115504003,"Perry",15,"NEWPORT SD",4,"Female",56,44.6,41.1,12.5,1.8
115504003,"Perry",15,"NEWPORT SD",4,"White",83,44.6,41.0,10.8,3.6
115504003,"Perry",15,"NEWPORT SD",4,"Black",2,,,,
115504003,"Perry",15,"NEWPORT SD",4,"Hispanic",1,,,,
115504003,"Perry",15,"NEWPORT SD",4,"Asian",0,,,,
115504003,"Perry",15,"NEWPORT SD",4,"Native American",1,,,,
115504003,"Perry",15,"NEWPORT SD",4,"Multi-Ethnic",1,,,,
115504003,"Perry",15,"NEWPORT SD",4,"IEP",16,12.5,43.8,31.3,12.5
115504003,"Perry",15,"NEWPORT SD",4,"ELL",0,,,,
115504003,"Perry",15,"NEWPORT SD",4,"Economically Disadvantaged",38,31.6,36.8,23.7,7.9
115504003,"Perry",15,"NEWPORT SD",8,"All Students",80,11.3,31.3,28.8,28.8
115504003,"Perry",15,"NEWPORT SD",8,"Male",34,14.7,29.4,23.5,32.4
115504003,"Perry",15,"NEWPORT SD",8,"Female",46,8.7,32.6,32.6,26.1
115504003,"Perry",15,"NEWPORT SD",8,"White",76,11.8,31.6,28.9,27.6
115504003,"Perry",15,"NEWPORT SD",8,"Black",2,,,,
115504003,"Perry",15,"NEWPORT SD",8,"Hispanic",2,,,,
115504003,"Perry",15,"NEWPORT SD",8,"Asian",0,,,,
115504003,"Perry",15,"NEWPORT SD",8,"Native American",0,,,,
115504003,"Perry",15,"NEWPORT SD",8,"Multi-Ethnic",0,,,,
115504003,"Perry",15,"NEWPORT SD",8,"IEP",16,0.0,18.8,25.0,56.3
115504003,"Perry",15,"NEWPORT SD",8,"ELL",1,,,,
115504003,"Perry",15,"NEWPORT SD",8,"Economically Disadvantaged",28,3.6,35.7,25.0,35.7
115504003,"Perry",15,"NEWPORT SD",11,"All Students",82,17.1,26.8,40.2,15.9
115504003,"Perry",15,"NEWPORT SD",11,"Male",38,28.9,23.7,36.8,10.5
115504003,"Perry",15,"NEWPORT SD",11,"Female",44,6.8,29.5,43.2,20.5
115504003,"Perry",15,"NEWPORT SD",11,"White",79,17.7,27.8,38.0,16.5
115504003,"Perry",15,"NEWPORT SD",11,"Black",0,,,,
115504003,"Perry",15,"NEWPORT SD",11,"Hispanic",1,,,,
115504003,"Perry",15,"NEWPORT SD",11,"Asian",0,,,,
115504003,"Perry",15,"NEWPORT SD",11,"Native American",0,,,,
115504003,"Perry",15,"NEWPORT SD",11,"Multi-Ethnic",1,,,,
115504003,"Perry",15,"NEWPORT SD",11,"IEP",10,,,,
115504003,"Perry",15,"NEWPORT SD",11,"ELL",0,,,,
115504003,"Perry",15,"NEWPORT SD",11,"Economically Disadvantaged",21,9.5,14.3,42.9,33.3
115506003,"Perry",15,"SUSQUENITA SD",4,"All Students",119,40.3,48.7,10.1,0.8
115506003,"Perry",15,"SUSQUENITA SD",4,"Male",58,41.4,48.3,10.3,0.0
115506003,"Perry",15,"SUSQUENITA SD",4,"Female",61,39.3,49.2,9.8,1.6
115506003,"Perry",15,"SUSQUENITA SD",4,"White",114,41.2,48.2,9.6,0.9
115506003,"Perry",15,"SUSQUENITA SD",4,"Black",0,,,,
115506003,"Perry",15,"SUSQUENITA SD",4,"Hispanic",2,,,,
115506003,"Perry",15,"SUSQUENITA SD",4,"Asian",0,,,,
115506003,"Perry",15,"SUSQUENITA SD",4,"Native American",0,,,,
115506003,"Perry",15,"SUSQUENITA SD",4,"Multi-Ethnic",3,,,,
115506003,"Perry",15,"SUSQUENITA SD",4,"IEP",18,5.6,72.2,22.2,0.0
115506003,"Perry",15,"SUSQUENITA SD",4,"ELL",0,,,,
115506003,"Perry",15,"SUSQUENITA SD",4,"Economically Disadvantaged",42,33.3,52.4,14.3,0.0
115506003,"Perry",15,"SUSQUENITA SD",8,"All Students",123,19.5,39.8,22.0,18.7
115506003,"Perry",15,"SUSQUENITA SD",8,"Male",54,18.5,40.7,20.4,20.4
115506003,"Perry",15,"SUSQUENITA SD",8,"Female",69,20.3,39.1,23.2,17.4
115506003,"Perry",15,"SUSQUENITA SD",8,"White",116,19.8,41.4,21.6,17.2
115506003,"Perry",15,"SUSQUENITA SD",8,"Black",2,,,,
115506003,"Perry",15,"SUSQUENITA SD",8,"Hispanic",1,,,,
115506003,"Perry",15,"SUSQUENITA SD",8,"Asian",1,,,,
115506003,"Perry",15,"SUSQUENITA SD",8,"Native American",0,,,,
115506003,"Perry",15,"SUSQUENITA SD",8,"Multi-Ethnic",2,,,,
115506003,"Perry",15,"SUSQUENITA SD",8,"IEP",17,0.0,11.8,35.3,52.9
115506003,"Perry",15,"SUSQUENITA SD",8,"ELL",0,,,,
115506003,"Perry",15,"SUSQUENITA SD",8,"Economically Disadvantaged",33,12.1,33.3,21.2,33.3
115506003,"Perry",15,"SUSQUENITA SD",11,"All Students",135,11.9,30.4,45.9,11.9
115506003,"Perry",15,"SUSQUENITA SD",11,"Male",59,15.3,28.8,42.4,13.6
115506003,"Perry",15,"SUSQUENITA SD",11,"Female",75,9.3,32.0,49.3,9.3
115506003,"Perry",15,"SUSQUENITA SD",11,"White",130,12.3,31.5,46.9,9.2
115506003,"Perry",15,"SUSQUENITA SD",11,"Black",2,,,,
115506003,"Perry",15,"SUSQUENITA SD",11,"Hispanic",1,,,,
115506003,"Perry",15,"SUSQUENITA SD",11,"Asian",0,,,,
115506003,"Perry",15,"SUSQUENITA SD",11,"Native American",1,,,,
115506003,"Perry",15,"SUSQUENITA SD",11,"Multi-Ethnic",0,,,,
115506003,"Perry",15,"SUSQUENITA SD",11,"IEP",24,0.0,12.5,41.7,45.8
115506003,"Perry",15,"SUSQUENITA SD",11,"ELL",0,,,,
115506003,"Perry",15,"SUSQUENITA SD",11,"Economically Disadvantaged",27,0.0,25.9,48.1,25.9
115508003,"Perry",15,"WEST PERRY SD",4,"All Students",198,37.4,40.9,17.2,4.5
115508003,"Perry",15,"WEST PERRY SD",4,"Male",93,39.8,39.8,16.1,4.3
115508003,"Perry",15,"WEST PERRY SD",4,"Female",105,35.2,41.9,18.1,4.8
115508003,"Perry",15,"WEST PERRY SD",4,"White",192,38.0,40.6,17.2,4.2
115508003,"Perry",15,"WEST PERRY SD",4,"Black",4,,,,
115508003,"Perry",15,"WEST PERRY SD",4,"Hispanic",1,,,,
115508003,"Perry",15,"WEST PERRY SD",4,"Asian",1,,,,
115508003,"Perry",15,"WEST PERRY SD",4,"Native American",0,,,,
115508003,"Perry",15,"WEST PERRY SD",4,"Multi-Ethnic",0,,,,
115508003,"Perry",15,"WEST PERRY SD",4,"IEP",35,11.4,25.7,42.9,20.0
115508003,"Perry",15,"WEST PERRY SD",4,"ELL",0,,,,
115508003,"Perry",15,"WEST PERRY SD",4,"Economically Disadvantaged",63,19.0,42.9,25.4,12.7
115508003,"Perry",15,"WEST PERRY SD",8,"All Students",201,21.9,42.8,18.4,16.9
115508003,"Perry",15,"WEST PERRY SD",8,"Male",98,23.5,35.7,15.3,25.5
115508003,"Perry",15,"WEST PERRY SD",8,"Female",103,20.4,49.5,21.4,8.7
115508003,"Perry",15,"WEST PERRY SD",8,"White",197,22.3,42.1,18.3,17.3
115508003,"Perry",15,"WEST PERRY SD",8,"Black",0,,,,
115508003,"Perry",15,"WEST PERRY SD",8,"Hispanic",3,,,,
115508003,"Perry",15,"WEST PERRY SD",8,"Asian",0,,,,
115508003,"Perry",15,"WEST PERRY SD",8,"Native American",1,,,,
115508003,"Perry",15,"WEST PERRY SD",8,"Multi-Ethnic",0,,,,
115508003,"Perry",15,"WEST PERRY SD",8,"IEP",27,3.7,29.6,18.5,48.1
115508003,"Perry",15,"WEST PERRY SD",8,"ELL",0,,,,
115508003,"Perry",15,"WEST PERRY SD",8,"Economically Disadvantaged",63,14.3,36.5,27.0,22.2
115508003,"Perry",15,"WEST PERRY SD",11,"All Students",185,11.4,26.5,45.9,16.2
115508003,"Perry",15,"WEST PERRY SD",11,"Male",96,13.5,30.2,42.7,13.5
115508003,"Perry",15,"WEST PERRY SD",11,"Female",89,9.0,22.5,49.4,19.1
115508003,"Perry",15,"WEST PERRY SD",11,"White",182,11.5,26.4,45.6,16.5
115508003,"Perry",15,"WEST PERRY SD",11,"Black",1,,,,
115508003,"Perry",15,"WEST PERRY SD",11,"Hispanic",2,,,,
115508003,"Perry",15,"WEST PERRY SD",11,"Asian",0,,,,
115508003,"Perry",15,"WEST PERRY SD",11,"Native American",0,,,,
115508003,"Perry",15,"WEST PERRY SD",11,"Multi-Ethnic",0,,,,
115508003,"Perry",15,"WEST PERRY SD",11,"IEP",32,0.0,3.1,46.9,50.0
115508003,"Perry",15,"WEST PERRY SD",11,"ELL",0,,,,
115508003,"Perry",15,"WEST PERRY SD",11,"Economically Disadvantaged",42,4.8,21.4,45.2,28.6
126515001,"Philadelphia",26,"PHILADELPHIA CITY SD",4,"All Students","11,234",17.8,39.0,24.2,19.1
126515001,"Philadelphia",26,"PHILADELPHIA CITY SD",4,"Male","5,879",18.5,37.6,23.0,20.9
126515001,"Philadelphia",26,"PHILADELPHIA CITY SD",4,"Female","5,346",17.0,40.4,25.5,17.1
126515001,"Philadelphia",26,"PHILADELPHIA CITY SD",4,"White","1,589",33.5,44.6,14.6,7.4
126515001,"Philadelphia",26,"PHILADELPHIA CITY SD",4,"Black","6,447",12.2,38.1,27.3,22.4
126515001,"Philadelphia",26,"PHILADELPHIA CITY SD",4,"Hispanic","2,141",15.0,37.0,26.2,21.8
126515001,"Philadelphia",26,"PHILADELPHIA CITY SD",4,"Asian",785,35.0,40.1,15.2,9.7
126515001,"Philadelphia",26,"PHILADELPHIA CITY SD",4,"Native American",8,,,,
126515001,"Philadelphia",26,"PHILADELPHIA CITY SD",4,"Multi-Ethnic",254,29.1,39.8,17.7,13.4
126515001,"Philadelphia",26,"PHILADELPHIA CITY SD",4,"IEP","1,585",5.7,25.7,27.0,41.6
126515001,"Philadelphia",26,"PHILADELPHIA CITY SD",4,"ELL","1,006",7.5,28.3,30.7,33.5
126515001,"Philadelphia",26,"PHILADELPHIA CITY SD",4,"Economically Disadvantaged","9,870",15.2,38.9,25.3,20.6
126515001,"Philadelphia",26,"PHILADELPHIA CITY SD",8,"All Students","10,054",7.0,18.9,20.2,53.8
126515001,"Philadelphia",26,"PHILADELPHIA CITY SD",8,"Male","5,101",7.2,18.2,18.2,56.4
126515001,"Philadelphia",26,"PHILADELPHIA CITY SD",8,"Female","4,927",6.8,19.8,22.5,51.0
126515001,"Philadelphia",26,"PHILADELPHIA CITY SD",8,"White","1,368",14.3,31.1,20.3,34.3
126515001,"Philadelphia",26,"PHILADELPHIA CITY SD",8,"Black","5,903",4.2,16.0,20.8,59.0
126515001,"Philadelphia",26,"PHILADELPHIA CITY SD",8,"Hispanic","1,854",3.6,14.8,18.8,62.8
126515001,"Philadelphia",26,"PHILADELPHIA CITY SD",8,"Asian",739,22.3,29.1,18.9,29.6
126515001,"Philadelphia",26,"PHILADELPHIA CITY SD",8,"Native American",11,18.2,45.5,18.2,18.2
126515001,"Philadelphia",26,"PHILADELPHIA CITY SD",8,"Multi-Ethnic",154,15.6,26.0,23.4,35.1
126515001,"Philadelphia",26,"PHILADELPHIA CITY SD",8,"IEP","1,532",0.7,4.3,9.3,85.6
126515001,"Philadelphia",26,"PHILADELPHIA CITY SD",8,"ELL",737,0.7,6.6,15.6,77.1
126515001,"Philadelphia",26,"PHILADELPHIA CITY SD",8,"Economically Disadvantaged","8,311",4.7,16.8,19.9,58.6
126515001,"Philadelphia",26,"PHILADELPHIA CITY SD",11,"All Students","8,231",4.9,10.8,34.7,49.6
126515001,"Philadelphia",26,"PHILADELPHIA CITY SD",11,"Male","3,857",5.6,11.1,33.0,50.4
126515001,"Philadelphia",26,"PHILADELPHIA CITY SD",11,"Female","4,333",4.4,10.6,36.4,48.6
126515001,"Philadelphia",26,"PHILADELPHIA CITY SD",11,"White","1,090",15.1,21.3,37.2,26.4
126515001,"Philadelphia",26,"PHILADELPHIA CITY SD",11,"Black","5,021",2.0,7.9,34.5,55.5
126515001,"Philadelphia",26,"PHILADELPHIA CITY SD",11,"Hispanic","1,212",2.7,7.8,30.9,58.7
126515001,"Philadelphia",26,"PHILADELPHIA CITY SD",11,"Asian",777,13.5,19.7,39.6,27.2
126515001,"Philadelphia",26,"PHILADELPHIA CITY SD",11,"Native American",13,7.7,7.7,30.8,53.8
126515001,"Philadelphia",26,"PHILADELPHIA CITY SD",11,"Multi-Ethnic",76,2.6,11.8,34.2,51.3
126515001,"Philadelphia",26,"PHILADELPHIA CITY SD",11,"IEP",747,1.2,2.1,15.0,81.7
126515001,"Philadelphia",26,"PHILADELPHIA CITY SD",11,"ELL",545,0.6,2.4,22.4,74.7
126515001,"Philadelphia",26,"PHILADELPHIA CITY SD",11,"Economically Disadvantaged","6,006",2.8,8.8,34.0,54.4
120522003,"Pike",20,"DELAWARE VALLEY SD",4,"All Students",353,80.5,18.4,1.1,0.0
120522003,"Pike",20,"DELAWARE VALLEY SD",4,"Male",171,78.4,20.5,1.2,0.0
120522003,"Pike",20,"DELAWARE VALLEY SD",4,"Female",182,82.4,16.5,1.1,0.0
120522003,"Pike",20,"DELAWARE VALLEY SD",4,"White",304,80.3,18.4,1.3,0.0
120522003,"Pike",20,"DELAWARE VALLEY SD",4,"Black",7,,,,
120522003,"Pike",20,"DELAWARE VALLEY SD",4,"Hispanic",28,78.6,21.4,0.0,0.0
120522003,"Pike",20,"DELAWARE VALLEY SD",4,"Asian",9,,,,
120522003,"Pike",20,"DELAWARE VALLEY SD",4,"Native American",2,,,,
120522003,"Pike",20,"DELAWARE VALLEY SD",4,"Multi-Ethnic",3,,,,
120522003,"Pike",20,"DELAWARE VALLEY SD",4,"IEP",46,54.3,39.1,6.5,0.0
120522003,"Pike",20,"DELAWARE VALLEY SD",4,"ELL",0,,,,
120522003,"Pike",20,"DELAWARE VALLEY SD",4,"Economically Disadvantaged",113,70.8,26.5,2.7,0.0
120522003,"Pike",20,"DELAWARE VALLEY SD",8,"All Students",396,34.8,37.6,15.9,11.6
120522003,"Pike",20,"DELAWARE VALLEY SD",8,"Male",209,37.3,39.7,12.4,10.5
120522003,"Pike",20,"DELAWARE VALLEY SD",8,"Female",187,32.1,35.3,19.8,12.8
120522003,"Pike",20,"DELAWARE VALLEY SD",8,"White",340,34.4,37.1,16.2,12.4
120522003,"Pike",20,"DELAWARE VALLEY SD",8,"Black",10,,,,
120522003,"Pike",20,"DELAWARE VALLEY SD",8,"Hispanic",33,39.4,42.4,12.1,6.1
